Accuracy (bp)	Accuracy (bp) (unfiltered)	Accuracy (seq)	Accuracy (seq) (unfiltered)	Adjusted Rand index (bp)	Adjusted Rand index (bp) (unfiltered)	Adjusted Rand index (seq)	Adjusted Rand index (seq) (unfiltered)	Average completeness (bp)	Average completeness (bp) (unfiltered)	Average completeness (seq)	Average completeness (seq) (unfiltered)	Average purity (bp)	Average purity (bp) (unfiltered)	Average purity (seq)	Average purity (seq) (unfiltered)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (bp) (unfiltered)	CAMI 1 F1 score (seq)	CAMI 1 F1 score (seq) (unfiltered)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (bp) (unfiltered)	CAMI 1 average completeness (seq)	CAMI 1 average completeness (seq) (unfiltered)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (bp) (unfiltered)	CAMI 1 std error of av. completeness (seq)	CAMI 1 std error of av. completeness (seq) (unfiltered)	Completeness (bp)	Completeness (bp) (unfiltered)	Completeness (seq)	Completeness (seq) (unfiltered)	F1 score (bp)	F1 score (bp) (unfiltered)	F1 score (seq)	F1 score (seq) (unfiltered)	F1 score for sample (bp)	F1 score for sample (bp) (unfiltered)	F1 score for sample (seq)	F1 score for sample (seq) (unfiltered)	Misclassification rate (bp)	Misclassification rate (bp) (unfiltered)	Misclassification rate (seq)	Misclassification rate (seq) (unfiltered)	Percentage of binned bp	Percentage of binned bp (unfiltered)	Percentage of binned sequences	Percentage of binned sequences (unfiltered)	Purity (bp)	Purity (bp) (unfiltered)	Purity (seq)	Purity (seq) (unfiltered)	Rand index (bp)	Rand index (bp) (unfiltered)	Rand index (seq)	Rand index (seq) (unfiltered)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (bp) (unfiltered)	Std error of av. completeness (seq)	Std error of av. completeness (seq) (unfiltered)	Std error of av. purity (bp)	Std error of av. purity (bp) (unfiltered)	Std error of av. purity (seq)	Std error of av. purity (seq) (unfiltered)	Tool	UniFrac (bp)	UniFrac (bp) (unfiltered)	UniFrac (seq)	UniFrac (seq) (unfiltered)	avg_precision_bp_var	avg_precision_bp_var (unfiltered)	avg_recall_bp_var	avg_recall_bp_var (unfiltered)	avg_recall_bp_var_cami1	avg_recall_bp_var_cami1 (unfiltered)	binning type	rank
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_sample_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999998	0.9999999999999998	1.0	1.0	marmgCAMI2_short_read_sample_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_sample_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_sample_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_sample_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_sample_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_sample_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
0.9543837201880394	0.9543837201880394	0.9543837201880394	0.9543837201880394	1.0000080505081324	1.0000080505081324	0.9996150057094554	0.9996150057094554	0.6430866336433023	0.6430866336433023	0.6430866336433023	0.6430866336433023	0.9999332461456085	0.9999332461456085	0.9999332461456085	0.9999332461456085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9543837201880394	0.9543837201880394	0.9543837201880394	0.9543837201880394	0.782758277050689	0.782758277050689	0.782758277050689	0.782758277050689	0.9766434218357118	0.9766434218357118	0.9766434218357118	0.9766434218357118	3.372546034452473e-05	3.372546034452473e-05	3.372546034452473e-05	3.372546034452473e-05	0.9544159083039072	0.9544159083039072	0.9544159083039072	0.9544159083039072	0.9999662745396555	0.9999662745396555	0.9999662745396555	0.9999662745396555	0.9996118992306088	0.9996118992306088	0.9999352144457061	0.9999352144457061	marmgCAMI2_short_read_sample_4	0.3215914245275471	0.3215914245275471	0.3215914245275471	0.3215914245275471	3.659517752901964e-05	3.659517752901964e-05	3.659517752901964e-05	3.659517752901964e-05	Ganon 0.1.4	0.490513650911896	0.4492885578198876	0.490513650911896	0.4492885578198876	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
0.9472925158442901	0.9526210460732715	0.9472925158442901	0.9526210460732715	1.0001989110572054	1.0002230369008955	0.9989211282277908	0.9989212039887843	0.2829717749236978	0.9010631676251349	0.2829717749236978	0.9010631676251349	0.9996445046010675	0.5859773044751616	0.9996445046010675	0.5859773044751616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9472925158442901	0.9526210460732715	0.9472925158442901	0.9526210460732715	0.44108465528676116	0.7101387972058033	0.44108465528676116	0.7101387972058033	0.972739893815819	0.9755292162071507	0.972739893815819	0.9755292162071507	0.0004077871460423932	0.0004336968235384431	0.0004077871460423932	0.0004336968235384431	0.9476789671456668	0.9530343740540217	0.9476789671456668	0.9530343740540217	0.9995922128539576	0.9995663031764616	0.9995922128539576	0.9995663031764616	0.9964768606232249	0.9966786739276156	0.9994633336247972	0.9994625226849103	marmgCAMI2_short_read_sample_4	0.08056390642747226	0.05596601947839615	0.08056390642747226	0.05596601947839615	0.0001214761652030193	0.0930396995531263	0.0001214761652030193	0.0930396995531263	Ganon 0.1.4	0.490513650911896	0.4492885578198876	0.490513650911896	0.4492885578198876	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
0.9455584451751815	0.9530239106492188	0.9455584451751815	0.9530239106492188	1.0003486817538443	1.000445711942628	0.9992376048929164	0.9992216617338258	0.2702760328799063	0.9524092249636903	0.2702760328799063	0.9524092249636903	0.9981265163044502	0.48201195015299114	0.9981265163044502	0.48201195015299114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9455584451751815	0.9530239106492188	0.9455584451751815	0.9530239106492188	0.42536917844020844	0.6400806622658849	0.42536917844020844	0.6400806622658849	0.9716869354066826	0.9755916509750504	0.9716869354066826	0.9755916509750504	0.0006995281152658572	0.0007458706133094406	0.0006995281152658572	0.0007458706133094406	0.9462203529152826	0.953735273762795	0.9462203529152826	0.953735273762795	0.9993004718847341	0.9992541293866906	0.9993004718847341	0.9992541293866906	0.9972988574502086	0.997552949772371	0.9996798085380995	0.9996760707097856	marmgCAMI2_short_read_sample_4	0.058085247889585745	0.03545796820075552	0.058085247889585745	0.03545796820075552	0.0013103437305104705	0.0660859734370393	0.0013103437305104705	0.0660859734370393	Ganon 0.1.4	0.490513650911896	0.4492885578198876	0.490513650911896	0.4492885578198876	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
