Accuracy (bp)	Accuracy (seq)	Adjusted Rand index (bp)	Adjusted Rand index (seq)	Average completeness (bp)	Average completeness (seq)	Average purity (bp)	Average purity (seq)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (seq)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (seq)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (seq)	Completeness (bp)	Completeness (seq)	F1 score (bp)	F1 score (seq)	F1 score for sample (bp)	F1 score for sample (seq)	Misclassification rate (bp)	Misclassification rate (seq)	Percentage of binned bp	Percentage of binned sequences	Purity (bp)	Purity (seq)	Rand index (bp)	Rand index (seq)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (seq)	Std error of av. purity (bp)	Std error of av. purity (seq)	Tool	UniFrac (bp)	UniFrac (seq)	avg_precision_bp_var	avg_recall_bp_var	avg_recall_bp_var_cami1	binning type	rank
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.9999999999999999	1.0	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	Gold standard			0.0	0.0	0.0	genome	NA
0.22283950936136754	0.0882448425464097	0.41524202153161294	0.3113852496575699	0.15929939504040658	0.08353701313420149	0.6716164175882976	0.5617486517842813	0.19124616241004025	0.10743604611817002	0.11149787190408722	0.05939804673918734	0.004909041791133229	0.0032673286056878045	0.1656931476683223	0.06678865507776761	0.2575184811624921	0.14544505496848942	0.26148783621484306	0.11677388014346489	0.3801473851674315	0.5358584290592984	0.3595040240679792	0.1901248413658767	0.6198526148325685	0.46414157094070163	0.9952098575782672	0.9938280557826223	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.00803767453380864	0.005577388472322404	0.011297461349076728	0.013793583304100186	MetaBAT 2.13-33 (A1)			0.07581378396272624	0.025389455281194316	0.017495649888949184	genome	NA
0.22033917296404706	0.0844081102617832	0.4252580090935083	0.3234518904919731	0.15896121689849022	0.08156009703257203	0.6734786138744144	0.5653088129555123	0.19427312709293204	0.10530651895857741	0.11350793879532677	0.05806111220807395	0.005027007776111772	0.0032426290897962073	0.16675414579224113	0.06723135495676298	0.2572125361113126	0.14255327756861585	0.26294572860939935	0.1176551045895889	0.37860405694926047	0.5293730459108112	0.35458740184606496	0.1793524776436561	0.6213959430507395	0.47062695408918875	0.9951926786771754	0.9940021425716905	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.008091231371167842	0.005340939910418763	0.011438504305046844	0.01407457048125899	MetaBAT 2.13-33 (A2)			0.07510180454279414	0.025728933864995855	0.01794227309857264	genome	NA
0.14181092406144116	0.06687719505356668	0.03649112580725599	0.0221537609734855	0.3521143461829539	0.23324221453870086	0.5459061501020912	0.4325781962629621	0.1902818821245152	0.11593025714922449	0.11522190224711264	0.06693426612073373	0.00984095365541068	0.006575216177452486	0.3410720400669658	0.2153292211433462	0.4281002224685023	0.30307120304722884	0.3065780223025942	0.20117704749953183	0.7215797612003569	0.8112295901366211	0.5093412916849455	0.35427795649735855	0.27842023879964306	0.18877040986337887	0.9051614887801532	0.8643733074284466	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.0116890350342981	0.008733206110392423	0.01964967825488213	0.0223201209732543	MetaBAT 0.25.4 (A3)			0.0899635963362503	0.05369698123298801	0.04338627724387749	genome	NA
0.36153644796850376	0.323790691497211	0.23095205496188045	0.21336627951156253	0.5011294638002703	0.3576988448337832	0.5058866530652587	0.4255953053454841	0.3467229338629532	0.2904616007338383	0.2637431867827423	0.22046138412725821	0.012675666337190208	0.0102765447372537	0.5000868440844509	0.32836525691349644	0.5034968218451251	0.38870441979917736	0.4196721276316659	0.32606677540826434	0.6384634872242267	0.6761997520807508	0.9999998207448842	0.9999704866747336	0.36153651277577326	0.32380024791924916	0.9923819737462142	0.9914602618555668	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.01206083938710432	0.011789199685696567	0.014601673511305166	0.014739384080262508	MetaBinner 1.0 (B1)			0.09914212423879916	0.05716729176156008	0.08804853936629384	genome	NA
0.36153644796850376	0.323790691497211	0.23095205496188045	0.21336627951156253	0.5011294638002703	0.3576988448337832	0.5058866530652587	0.4255953053454841	0.3467229338629532	0.2904616007338383	0.2637431867827423	0.22046138412725821	0.012675666337190208	0.0102765447372537	0.5000868440844509	0.32836525691349644	0.5034968218451251	0.38870441979917736	0.4196721276316659	0.32606677540826434	0.6384634872242267	0.6761997520807508	0.9999998207448842	0.9999704866747336	0.36153651277577326	0.32380024791924916	0.9923819737462142	0.9914602618555668	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.01206083938710432	0.011789199685696567	0.014601673511305166	0.014739384080262508	MetaBinner 1.0 (B2)			0.09914212423879916	0.05716729176156008	0.08804853936629384	genome	NA
0.376196839084696	0.30144910427057814	0.23942172723585214	0.20872793198123935	0.502512169265358	0.3511191636785228	0.5297361324209237	0.42914581734229224	0.34260435700303477	0.2737268026418844	0.2531706400088326	0.20095070043430735	0.012138964254765048	0.009761059522442633	0.49733416524150725	0.3486704246967506	0.5157651557405648	0.3862311500491191	0.4283661578133739	0.3233499263783084	0.623803093480084	0.6985419987013753	0.9999998207448842	0.9999704866747336	0.376196906519916	0.30145800129862466	0.9928644859541381	0.9914537546377582	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.012744623846170748	0.012416732270051944	0.014485075661026286	0.014559151766907944	MetaBinner 1.0 (B3)			0.11057377870928076	0.06383319673329094	0.08723383628165043	genome	NA
0.3468761988223633	0.2724965321842812	0.2372815618839418	0.13421553048258247	0.5197433156073598	0.38972848841999863	0.5311812831945362	0.4650531562792353	0.32618478877283474	0.2644422941401222	0.2353551817604763	0.18474744036156832	0.012560434023826658	0.010293847842821469	0.520220319795486	0.38349614851105274	0.5254000555907478	0.4240719597937295	0.41622140698990256	0.3186107915785551	0.6531237389982925	0.7274954252995691	0.9999998207448842	0.9999704866747336	0.3468762610017076	0.27250457470043093	0.9922651485007953	0.983581284203912	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.012285316869691197	0.011932323004854811	0.015051881979049532	0.01534804276610688	MetaBinner 1.0 (B4)			0.11645140367117535	0.0593151011613666	0.09276552768573859	genome	NA
0.06450885185279981	0.025617566331198535	0.00039434183465325025	0.00011086155197467508	0.8322920983835865	0.6472643125203332	0.6246042053076273	0.5882557412747214	0.07422896268631589	0.03726646532204603	0.03945917720622112	0.01924275450074946	0.002993987196746272	0.0016318182592117033	0.8506832225563487	0.6024850219874274	0.7136446751599136	0.6163508990287594	0.12119447940787942	0.06540651196355983	0.934755132646118	0.9654197043942473	0.9887191815857306	0.7408139775108461	0.06524486735388205	0.03458029560575276	0.2735042672840116	0.3404049806113977	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.004743431494917181	0.005141090472244111	0.015316863290113046	0.016174966050869065	Autometa cami2-03e0d77 (C1)			0.16047070991684065	0.008842555942360091	0.0065616182326934	genome	NA
0.057596939503125014	0.027358852521913644	0.00029257366316749614	0.00010459172121656854	0.8871492511816016	0.7174232964451689	0.7458162737370198	0.7103986403106138	0.07645931463390462	0.03640070501915204	0.04029513829787573	0.018678904446659175	0.0030152891594095034	0.0014135551442096782	0.9042095795287606	0.6725201428444942	0.8103665860279846	0.7138936882841562	0.1094564101273196	0.07001669916029278	0.9417459066478818	0.9630692004302618	0.9887191815857306	0.7408139775108461	0.058254093352118154	0.03693079956973826	0.17287366238210494	0.17656210265110625	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.004622400396623221	0.005403977137725683	0.014408854523804259	0.015580779529779544	Autometa cami2-03e0d77 (C2)			0.12290813250338745	0.008397068072694086	0.005891595727224399	genome	NA
