Accuracy (bp)	Accuracy (seq)	Adjusted Rand index (bp)	Adjusted Rand index (seq)	Average completeness (bp)	Average completeness (seq)	Average purity (bp)	Average purity (seq)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (seq)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (seq)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (seq)	Completeness (bp)	Completeness (seq)	F1 score (bp)	F1 score (seq)	F1 score for sample (bp)	F1 score for sample (seq)	Misclassification rate (bp)	Misclassification rate (seq)	Percentage of binned bp	Percentage of binned sequences	Purity (bp)	Purity (seq)	Rand index (bp)	Rand index (seq)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (seq)	Std error of av. purity (bp)	Std error of av. purity (seq)	Tool	UniFrac (bp)	UniFrac (seq)	avg_precision_bp_var	avg_recall_bp_var	avg_recall_bp_var_cami1	binning type	rank
1.0000727468217565	1.0000271421592015	0.9999804921838583	0.9999982929596699	1.0	1.0	1.0	1.0	0.9914516473372339	0.9914910128953752	0.9830482045998157	0.9831256097597035	0.006433302355210635	0.006438005186323716	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.9999992147971916	0.9999999052278415	rhimgCAMI2_short_read_pooled_megahit	0.0	0.0	0.0	0.0	Gold standard			0.0	0.0	0.015768591472745872	genome	NA
0.4016091420444304	0.08135962457892024	0.4722245663470588	0.5088636237426868	0.21200126698630173	0.10685142890337229	0.8553156404996316	0.8301705994666135	0.2271435006490268	0.14693323680233364	0.13096123292440162	0.08059932042779439	0.014093502806283251	0.009405667288062065	0.4567956274302385	0.08809847709814764	0.3397828670891018	0.1893336807479011	0.5676658920644593	0.15715194094839433	0.2503952435276138	0.27304609924083434	0.5353360895863652	0.11184044711605107	0.7496047564723862	0.7269539007591657	0.9657894812665339	0.9780356095276251	rhimgCAMI2_short_read_pooled_megahit	0.016842155751032966	0.010851902182369373	0.017715014169470158	0.018855495450426	MetaBAT 2.15-5 (A1)			0.03922771587806607	0.1058045124575857	0.0828273845032477	genome	NA
0.2917172392598454	0.04153812929454066	0.9149500825290795	0.9092849550995497	0.1550102135737037	0.06916813170486567	0.9455854435640799	0.9469495239919551	0.21128033546086283	0.11440473409716266	0.11892656311736602	0.06087994080695285	0.014126472610117216	0.008201794602766122	0.28762069804857	0.04128276225170678	0.2663564963362446	0.1289195774251526	0.4421191641776902	0.07912949970757567	0.04476794906517456	0.04928383302666228	0.30514655724089984	0.04366092019205323	0.9552320509348254	0.9507161669733377	0.9969571911410909	0.996498288609063	rhimgCAMI2_short_read_pooled_megahit	0.01556132492502981	0.008675061193614036	0.009332301230439636	0.008703238696557208	MetaBAT 2.15-5 (A2)			0.007402806931731537	0.09032375286653804	0.07842599076292603	genome	NA
0.31324532923064474	0.058053441070902184	0.910910262962515	0.9007484726710354	0.17357703095388732	0.08500952846798279	0.931091444439429	0.9278610381691159	0.22620499917180734	0.13700935407727655	0.12874106718888023	0.0739656138378896	0.014985101510173779	0.009553927381266453	0.30953593081810526	0.05810073126401957	0.29260559538429687	0.15574947468451883	0.46710614218478025	0.10943376600039027	0.04856085284266165	0.06051020408163266	0.328971937742162	0.06174939825841493	0.9514391471573383	0.9394897959183673	0.9969607013369707	0.995893483850848	rhimgCAMI2_short_read_pooled_megahit	0.016480407908118493	0.009996563634390169	0.012978849887310868	0.014277426123729715	MetaBAT 2.15-5 (A3)			0.014318296273774692	0.10130823411710453	0.0878003275026531	genome	NA
0.42578418629066067	0.08021204922593836	0.6196257010636612	0.42851657417364425	0.21097945708416688	0.1068506048620488	0.7300947394571045	0.6321538148425709	0.20922340517511184	0.12663936985148214	0.1221079537617499	0.07036810605279499	0.013376266555922894	0.00861671594593853	0.4089937604565914	0.08481653769580111	0.3273599304216198	0.1828027429356335	0.5410827530835003	0.15024374676575475	0.2008101859844389	0.3427748501756561	0.5323470517115708	0.12196136251937545	0.7991898140155611	0.6572251498243439	0.9858939541411277	0.9790538781997851	rhimgCAMI2_short_read_pooled_megahit	0.016860069807456055	0.01072201095529389	0.019595004865003214	0.024042140963113315	MetaBAT 2.15-5 (A4)			0.061434274505519956	0.10602970880928464	0.08051602813879559	genome	NA
0.5793973259939539	0.20946402871460526	0.5123592638176944	0.1932318714014056	0.2686744390367625	0.15288861064277015	0.750954774322477	0.6713407250798499	0.25765201808329824	0.1793518495837412	0.15550238462783117	0.10350136426026511	0.014808121944712111	0.010494043151935549	0.5209091466437812	0.15505981421259463	0.39575632021830753	0.24905774710234282	0.628208088443539	0.25172682760232246	0.2088218921260654	0.3315491880797634	0.7317491312830104	0.3131450606782352	0.7911781078739346	0.6684508119202366	0.9794563154844296	0.943407885425334	rhimgCAMI2_short_read_pooled_megahit	0.01736136118999206	0.01231332588160001	0.01917422291662786	0.02202020525281596	MetaBinner 1.0 (B1)			0.05992708438641553	0.11242848966377221	0.09582556780637595	genome	NA
0.5501741163223277	0.1732428934662293	0.5257176581442959	0.18605148846094283	0.25743132967404914	0.1442530006354699	0.6570067064824726	0.607597575267668	0.17802624702492134	0.12227629999775413	0.10296281659880475	0.0679783163725225	0.010322913712972318	0.007264220362107135	0.506256296496756	0.14700787066447452	0.36991923644261104	0.2331521081989267	0.6165931102915538	0.2377630451287035	0.21157165004531397	0.3786424234200617	0.6972869466354322	0.27863155772308545	0.788428349954686	0.6213575765799383	0.9813892369947772	0.9452204685323069	rhimgCAMI2_short_read_pooled_megahit	0.017296197538680707	0.012024153983012896	0.014664431244828805	0.015293670607217315	MetaBinner 1.2 (B2)			0.08365271651264712	0.11158610158780508	0.06841315551135298	genome	NA
0.5398639226262888	0.17844166202960052	0.5111295026408448	0.2960747898334385	0.27569167609048795	0.16117559265825285	0.8222263923911464	0.7483505446819356	0.25083937376990345	0.17523634395641424	0.14799423694886396	0.09923701249208793	0.01653466992584101	0.011836186623985036	0.5577575316276142	0.18733852369475126	0.4129287580768915	0.2652278754912209	0.6381300029483314	0.28390006226283365	0.25443453326090304	0.41410900056932876	0.7235254089953952	0.30435207238541706	0.745565466739097	0.5858909994306712	0.9742362790353865	0.925418603912451	rhimgCAMI2_short_read_pooled_megahit	0.01748597781484947	0.012558171832480142	0.024642780693142817	0.03023003426209276	MaxBin 2.2.7 (F1)			0.04433046474119425	0.11404826371274511	0.10334342701236121	genome	NA
0.5940080692637449	0.22762346287168123	0.5773945600810163	0.30568974253665665	0.28278507517677076	0.16097980540500992	0.7885373253926607	0.7751181173796433	0.2678647675352057	0.1886227531748544	0.16133499300721785	0.10737622336533269	0.015350581036462066	0.010782046359714376	0.5803659814469877	0.18321797153445643	0.41628287940648123	0.26659254478524796	0.6768347726810885	0.29274405491664607	0.18823277946355887	0.2721590765896318	0.731472602590475	0.31267878971179414	0.8117672205364411	0.7278409234103682	0.980489598394263	0.9478691318705582	rhimgCAMI2_short_read_pooled_megahit	0.017870195263267514	0.012700374349527118	0.020184464323617795	0.021962371691478383	CONCOCT 1.1.0 (G1)			0.06681566640514953	0.11911526677274617	0.10156098574566218	genome	NA
0.6030011673943786	0.22902955794703814	0.6233084660998149	0.44216226934261893	0.285729593743425	0.16245906036804095	0.8162671212537691	0.8091821020755762	0.2758517757632425	0.1937417446268538	0.16597010753396982	0.11004484109375583	0.01559636371640759	0.010874707129801157	0.5892910172643161	0.1971591204654616	0.4232892344738946	0.27059159091042045	0.6872301370142325	0.31069909007151286	0.17578715257949296	0.2674266756079483	0.731472602590475	0.31267878971179414	0.824212847420507	0.7325733243920517	0.9819338934633305	0.9492213418508534	rhimgCAMI2_short_read_pooled_megahit	0.017788292993554895	0.012540181703420236	0.018538605395423194	0.01981216543762116	CONCOCT 0.4.1 (G2)			0.053614062841125375	0.11802591612395871	0.10337978849915197	genome	NA
