Accuracy (bp)	Accuracy (bp) (unfiltered)	Accuracy (seq)	Accuracy (seq) (unfiltered)	Adjusted Rand index (bp)	Adjusted Rand index (bp) (unfiltered)	Adjusted Rand index (seq)	Adjusted Rand index (seq) (unfiltered)	Average completeness (bp)	Average completeness (bp) (unfiltered)	Average completeness (seq)	Average completeness (seq) (unfiltered)	Average purity (bp)	Average purity (bp) (unfiltered)	Average purity (seq)	Average purity (seq) (unfiltered)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (bp) (unfiltered)	CAMI 1 F1 score (seq)	CAMI 1 F1 score (seq) (unfiltered)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (bp) (unfiltered)	CAMI 1 average completeness (seq)	CAMI 1 average completeness (seq) (unfiltered)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (bp) (unfiltered)	CAMI 1 std error of av. completeness (seq)	CAMI 1 std error of av. completeness (seq) (unfiltered)	Completeness (bp)	Completeness (bp) (unfiltered)	Completeness (seq)	Completeness (seq) (unfiltered)	F1 score (bp)	F1 score (bp) (unfiltered)	F1 score (seq)	F1 score (seq) (unfiltered)	F1 score for sample (bp)	F1 score for sample (bp) (unfiltered)	F1 score for sample (seq)	F1 score for sample (seq) (unfiltered)	Misclassification rate (bp)	Misclassification rate (bp) (unfiltered)	Misclassification rate (seq)	Misclassification rate (seq) (unfiltered)	Percentage of binned bp	Percentage of binned bp (unfiltered)	Percentage of binned sequences	Percentage of binned sequences (unfiltered)	Purity (bp)	Purity (bp) (unfiltered)	Purity (seq)	Purity (seq) (unfiltered)	Rand index (bp)	Rand index (bp) (unfiltered)	Rand index (seq)	Rand index (seq) (unfiltered)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (bp) (unfiltered)	Std error of av. completeness (seq)	Std error of av. completeness (seq) (unfiltered)	Std error of av. purity (bp)	Std error of av. purity (bp) (unfiltered)	Std error of av. purity (seq)	Std error of av. purity (seq) (unfiltered)	Tool	UniFrac (bp)	UniFrac (bp) (unfiltered)	UniFrac (seq)	UniFrac (seq) (unfiltered)	avg_precision_bp_var	avg_precision_bp_var (unfiltered)	avg_recall_bp_var	avg_recall_bp_var (unfiltered)	avg_recall_bp_var_cami1	avg_recall_bp_var_cami1 (unfiltered)	binning type	rank
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0000000000000002	1.0000000000000002	1.0	1.0	marmgCAMI2_short_read_sample_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0000000000000002	1.0000000000000002	1.0	1.0	marmgCAMI2_short_read_sample_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0000000000000002	1.0000000000000002	1.0	1.0	marmgCAMI2_short_read_sample_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_sample_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_sample_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_sample_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999998	0.9999999999999998	1.0	1.0	marmgCAMI2_short_read_sample_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
0.9624688925333175	0.9624688925333175	0.9624688925333175	0.9624688925333175	1.0000066623440274	1.0000066623440274	0.9997799264131166	0.9997799264131166	0.6452564813403282	0.6452564813403282	0.6452564813403282	0.6452564813403282	0.9999634727634662	0.9999634727634662	0.9999634727634662	0.9999634727634662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9624688925333175	0.9624688925333175	0.9624688925333175	0.9624688925333175	0.7843728254021681	0.7843728254021681	0.7843728254021681	0.7843728254021681	0.9808641633407452	0.9808641633407452	0.9808641633407452	0.9808641633407452	2.3702293114435946e-05	2.3702293114435946e-05	2.3702293114435946e-05	2.3702293114435946e-05	0.9624917057938484	0.9624917057938484	0.9624917057938484	0.9624917057938484	0.9999762977068856	0.9999762977068856	0.9999762977068856	0.9999762977068856	0.9997363967618199	0.9997363967618199	0.9999533996308752	0.9999533996308752	marmgCAMI2_short_read_sample_3	0.32264434493015126	0.32264434493015126	0.32264434493015126	0.32264434493015126	1.4717922276918927e-05	1.4717922276918927e-05	1.4717922276918927e-05	1.4717922276918927e-05	Ganon 0.1.4	0.4171665225639493	0.3735792866881397	0.4171665225639493	0.3735792866881397	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
0.9526883988473661	0.9601328895543865	0.9526883988473661	0.9601328895543865	1.000142758783814	1.000166052909366	0.9992463426250094	0.9992486083710931	0.2931013030648888	0.9220738679629102	0.2931013030648888	0.9220738679629102	0.999730042780812	0.6444355321712559	0.999730042780812	0.6444355321712559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9526883988473661	0.9601328895543865	0.9526883988473661	0.9601328895543865	0.45330302238377995	0.7586512583339668	0.45330302238377995	0.7586512583339668	0.9756358028752092	0.9795162069031217	0.9756358028752092	0.9795162069031217	0.0002840403097711386	0.00030172334358780084	0.0002840403097711386	0.00030172334358780084	0.9529590776389778	0.9604226714940871	0.9529590776389778	0.9604226714940871	0.9997159596902289	0.9996982766564122	0.9997159596902289	0.9996982766564122	0.9976519668386781	0.9978301381142483	0.9996259986345005	0.9996261355184347	marmgCAMI2_short_read_sample_3	0.07839893903665258	0.04782070010463651	0.07839893903665258	0.04782070010463651	0.00011867080877814396	0.08725890646503988	0.00011867080877814396	0.08725890646503988	Ganon 0.1.4	0.4171665225639493	0.3735792866881397	0.4171665225639493	0.3735792866881397	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
0.9524726097692636	0.9607608151338674	0.9524726097692636	0.9607608151338674	1.0002396799223894	1.000313949894284	0.999405763365137	0.9993882407391182	0.31763226440822095	0.9314062884141148	0.31763226440822095	0.9314062884141148	0.9993162461562415	0.5509352202473404	0.9993162461562415	0.5509352202473404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9524726097692636	0.9607608151338674	0.9524726097692636	0.9607608151338674	0.48204630565318246	0.692343195746511	0.48204630565318246	0.692343195746511	0.9754414849704508	0.9797554959186847	0.9754414849704508	0.9797554959186847	0.00045447660440189885	0.00048360781059808566	0.00045447660440189885	0.00048360781059808566	0.952905683108438	0.9612256713762923	0.952905683108438	0.9612256713762923	0.9995455233955981	0.9995163921894019	0.9995455233955981	0.9995163921894019	0.9977999891586046	0.9980160038593439	0.9997438353826343	0.9997387727441879	marmgCAMI2_short_read_sample_3	0.060544744757548306	0.04168471598036038	0.060544744757548306	0.04168471598036038	0.00032894270557950924	0.06577827088319962	0.00032894270557950924	0.06577827088319962	Ganon 0.1.4	0.4171665225639493	0.3735792866881397	0.4171665225639493	0.3735792866881397	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
0.9485092819750524	0.9574254343210123	0.9485092819750524	0.9574254343210123	0.9930850051539433	0.9967950349327958	0.9990485371594181	0.9990166392032326	0.4002163775276132	0.9407173797370231	0.4002163775276132	0.9407173797370231	0.9986320804557829	0.5772386541241559	0.9986320804557829	0.5772386541241559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9485092819750524	0.9574254343210123	0.9485092819750524	0.9574254343210123	0.5714256057429508	0.7154600292464889	0.5714256057429508	0.7154600292464889	0.9732632196545836	0.9779079616881124	0.9732632196545836	0.9779079616881124	0.0006561766077645137	0.0007139730753393803	0.0006561766077645137	0.0007139730753393803	0.9491320802437871	0.9581094987063156	0.9491320802437871	0.9581094987063156	0.9993438233922355	0.9992860269246606	0.9993438233922355	0.9992860269246606	0.9984647837194399	0.9986964814715732	0.9998668909583234	0.9998647747719478	marmgCAMI2_short_read_sample_3	0.042522770642163504	0.02278328888948368	0.042522770642163504	0.02278328888948368	0.00041248784428602907	0.043756292805315344	0.00041248784428602907	0.043756292805315344	Ganon 0.1.4	0.4171665225639493	0.3735792866881397	0.4171665225639493	0.3735792866881397	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
0.9435096402888036	0.9522222954239156	0.9435096402888036	0.9522222954239156	1.1860904329254174	0.9964704890322563	0.9992536299712446	0.9990267580468912	0.3091357220449973	0.9495693365611041	0.3091357220449973	0.9495693365611041	0.9990042420761331	0.4253182435642973	0.9990042420761331	0.4253182435642973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9435096402888036	0.9522222954239156	0.9435096402888036	0.9522222954239156	0.4721633864426819	0.5874940878174891	0.4721633864426819	0.5874940878174891	0.9706947285833477	0.9751332450244812	0.9706947285833477	0.9751332450244812	0.0005071541489701792	0.0008261266855478233	0.0005071541489701792	0.0008261266855478233	0.9439883879163149	0.9530096020877836	0.9439883879163149	0.9530096020877836	0.9994928458510298	0.9991738733144522	0.9994928458510298	0.9991738733144522	0.9985820323646869	0.9986377333653064	0.9999241686346011	0.9999028517453249	marmgCAMI2_short_read_sample_3	0.02705334005775843	0.014885884101852806	0.02705334005775843	0.014885884101852806	0.00021972049739946378	0.02932790784991646	0.00021972049739946378	0.02932790784991646	Ganon 0.1.4	0.4171665225639493	0.3735792866881397	0.4171665225639493	0.3735792866881397	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
0.9428055011730745	0.95154746555854	0.9428055011730745	0.95154746555854	0.9973945930993885	0.9972516433224636	0.9980907401995673	0.9978600907611406	0.1620663466336133	0.9440176715332779	0.1620663466336133	0.9440176715332779	0.9986224914306148	0.21536736950633092	0.9986224914306148	0.21536736950633092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9428055011730745	0.95154746555854	0.9428055011730745	0.95154746555854	0.27887422286619895	0.35072145230251905	0.27887422286619895	0.35072145230251905	0.970178297300125	0.9745114902827118	0.970178297300125	0.9745114902827118	0.0008119321372752619	0.0013886766029547193	0.0008119321372752619	0.0013886766029547193	0.9435716172929755	0.9528706947980473	0.9435716172929755	0.9528706947980473	0.9991880678627247	0.9986113233970453	0.9991880678627247	0.9986113233970453	0.9989266505463716	0.9989822216209587	0.9998838716634149	0.9998722547006759	marmgCAMI2_short_read_sample_3	0.01107052019180127	0.011436500491156035	0.01107052019180127	0.011436500491156035	0.00047095452538418184	0.012503434605774782	0.00047095452538418184	0.012503434605774782	Ganon 0.1.4	0.4171665225639493	0.3735792866881397	0.4171665225639493	0.3735792866881397	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
0.7986134306448297	0.8010992201649613	0.7986134306448297	0.8010992201649613	0.991579341630616	0.9903688713915233	0.9910465930489212	0.989748099297138	0.05337990105074304	0.8161251631497576	0.05337990105074304	0.8161251631497576	0.9146630176340984	0.06789873765893856	0.9146630176340984	0.06789873765893856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7986134306448297	0.8010992201649613	0.7986134306448297	0.8010992201649613	0.10087284444457091	0.1253673533009046	0.10087284444457091	0.1253673533009046	0.8782390062820574	0.8769917269712508	0.8782390062820574	0.8769917269712508	0.024498869003003576	0.031231543191297284	0.024498869003003576	0.031231543191297284	0.818669917715645	0.8269253757537957	0.818669917715645	0.8269253757537957	0.9755011309969964	0.9687684568087027	0.9755011309969964	0.9687684568087027	1.0007009066989692	1.0008349127972596	0.9996169672808853	0.9995693871737241	marmgCAMI2_short_read_sample_3	0.0029612948569465235	0.016007907785361573	0.0029612948569465235	0.016007907785361573	0.01446929968346845	0.0034098951852052674	0.01446929968346845	0.0034098951852052674	Ganon 0.1.4	0.4171665225639493	0.3735792866881397	0.4171665225639493	0.3735792866881397	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
0.9358561261595266	0.9358561261595266	0.9358561261595266	0.9358561261595266	1.021710342062193	1.021710342062193	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.9358561261595266	0.9358561261595266	0.9358561261595266	0.9358561261595266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9358561261595266	0.9358561261595266	0.9358561261595266	0.9358561261595266	0.4915767929207743	0.4915767929207743	0.4915767929207743	0.4915767929207743	0.9358561261595266	0.9358561261595266	0.9358561261595266	0.9358561261595266	0.06414387384047338	0.06414387384047338	0.06414387384047338	0.06414387384047338	1.0	1.0	1.0	1.0	0.9358561261595266	0.9358561261595266	0.9358561261595266	0.9358561261595266	0.4939294649213127	0.4939294649213127	0.8798694513342423	0.8798694513342423	marmgCAMI2_short_read_sample_3	0.33333333333333337	0.33333333333333337	0.33333333333333337	0.33333333333333337					NBCpp	1.3203664466976872	1.302360449529899	1.3203664466976872	1.302360449529899	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
0.8076992278300033	0.8108730358393368	0.8076992278300033	0.8108730358393368	1.1091029952752813	1.123591985719058	0.6456685769597518	0.6485304842897127	0.16269156047677358	0.5875050865035769	0.16269156047677358	0.5875050865035769	0.6643844254704452	0.31767941075128386	0.6643844254704452	0.31767941075128386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8076992278300033	0.8108730358393368	0.8076992278300033	0.8108730358393368	0.261378013079319	0.4123761957034249	0.261378013079319	0.4123761957034249	0.8109049651192478	0.8108733575215089	0.8109049651192478	0.8108733575215089	0.1858637492143277	0.18912632079606362	0.1858637492143277	0.18912632079606362	0.9920934328259464	0.9999992065785139	0.9920934328259464	0.9999992065785139	0.8141362507856723	0.8108736792039364	0.8141362507856723	0.8108736792039364	0.2170181034433148	0.2613979847014318	0.8243764304152517	0.8253077250728877	marmgCAMI2_short_read_sample_3	0.05093807372344228	0.08320839060008926	0.05093807372344228	0.08320839060008926	0.11709928291957232	0.06817569437360355	0.11709928291957232	0.06817569437360355	NBCpp	1.3203664466976872	1.302360449529899	1.3203664466976872	1.302360449529899	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
