GCA_000473245.1_crisprs_GCA_000473245.1_CRISPR_2_from_2119200__ml_	PC181781
GCA_000473245.1_crisprs_GCA_000473245.1_CRISPR_3_from_2134210__ml_	PC181781
GCA_000473245.1_crisprs_GCA_000473245.1_CRISPR_0_from_2720828__crt_	PC181781
GCA_000473245.1_crisprs_GCA_000473245.1_CRISPR_1_from_4678458__crt_	PC181781
GCA_000332115.1_crisprs_GCA_000332115.1_CRISPR_0_from_1101250__ml_	PC587778
GCA_000332115.1_crisprs_GCA_000332115.1_CRISPR_1_from_1103020__ml_	PC587778
GCA_001430865.1_crisprs_GCA_001430865.1_CRISPR_0_from_1748110__ml_	PC395988
GCA_000299995.1_crisprs_GCA_000299995.1_CRISPR_0_from_3959260__crt_	PC283899
GCA_000015145.1_crisprs_GCA_000015145.1_CRISPR_0_from_632553__all_	PC155814
GCA_000015145.1_crisprs_GCA_000015145.1_CRISPR_1_from_702374__all_	PC155814
GCA_000590925.1_crisprs_GCA_000590925.1_CRISPR_0_from_1172920__ml_	PC1512878
GCA_000212355.1_crisprs_GCA_000212355.1_CRISPR_0_from_619130__ml_	PC261116
GCA_000725425.1_crisprs_GCA_000725425.1_CRISPR_0_from_735977__all_	PC1444046
GCA_000725425.1_crisprs_GCA_000725425.1_CRISPR_1_from_1003934__all_	PC1444046
GCA_000725425.1_crisprs_GCA_000725425.1_CRISPR_2_from_1426423__all_	PC1444046
GCA_000019185.1_crisprs_GCA_000019185.1_CRISPR_0_from_1777670__ml_	PC93607
GCA_000012325.1_crisprs_GCA_000012325.1_CRISPR_0_from_3967485__crt_	PC1137402
GCA_000626635.1_crisprs_GCA_000626635.1_CRISPR_0_from_4017666__finder_crt_	PC84073
GCA_000227745.2_crisprs_GCA_000227745.2_CRISPR_0_from_480145__crt_ml_	PC1111833
GCA_000227745.2_crisprs_GCA_000227745.2_CRISPR_1_from_1161625__crt_ml_	PC1111833
GCA_000227745.2_crisprs_GCA_000227745.2_CRISPR_4_from_2078060__ml_	PC1111833
GCA_000227745.2_crisprs_GCA_000227745.2_CRISPR_2_from_4879408__crt_	PC1111833
GCA_000227745.2_crisprs_GCA_000227745.2_CRISPR_3_from_4881006__crt_ml_	PC1111833
GCA_000016425.1_crisprs_GCA_000016425.1_CRISPR_0_from_1116406__all_	PC1253947
GCA_000016425.1_crisprs_GCA_000016425.1_CRISPR_4_from_1620310__ml_	PC1253947
GCA_000016425.1_crisprs_GCA_000016425.1_CRISPR_2_from_1622233__crt_ml_	PC1253947
GCA_000016425.1_crisprs_GCA_000016425.1_CRISPR_3_from_2237967__crt_ml_	PC1253947
GCA_000016425.1_crisprs_GCA_000016425.1_CRISPR_5_from_4121650__ml_	PC1253947
GCA_000348785.1_crisprs_GCA_000348785.1_CRISPR_1_from_985880__ml_	PC979312
GCA_000020525.1_crisprs_GCA_000020525.1_CRISPR_0_from_2683900__all_	PC1410700
GCA_000020525.1_crisprs_GCA_000020525.1_CRISPR_1_from_2813147__all_	PC1410700
GCA_000195335.1_crisprs_GCA_000195335.1_CRISPR_1_from_274044__all_	PC10936
GCA_000195335.1_crisprs_GCA_000195335.1_CRISPR_2_from_959694__all_	PC10936
GCA_000195335.1_crisprs_GCA_000195335.1_CRISPR_3_from_1465974__all_	PC10936
GCA_000195335.1_crisprs_GCA_000195335.1_CRISPR_0_from_2083555__all_	PC10936
GCA_000014885.1_crisprs_GCA_000014885.1_CRISPR_0_from_1020817__finder_	PC158780
GCA_000012885.1_crisprs_GCA_000012885.1_CRISPR_0_from_1134549__all_	PC406074
GCA_000221185.1_crisprs_GCA_000221185.1_CRISPR_0_from_131168__all_	PC1041898
GCA_000221185.1_crisprs_GCA_000221185.1_CRISPR_1_from_137547__all_	PC1041898
GCA_000221185.1_crisprs_GCA_000221185.1_CRISPR_2_from_345768__all_	PC1041898
GCA_000221185.1_crisprs_GCA_000221185.1_CRISPR_3_from_701929__all_	PC1041898
GCA_000221185.1_crisprs_GCA_000221185.1_CRISPR_4_from_1907425__all_	PC1041898
GCA_000830985.1_crisprs_GCA_000830985.1_CRISPR_0_from_3062310__ml_	PC1563287
GCA_000214665.1_crisprs_GCA_000214665.1_CRISPR_0_from_1526146__all_	PC1381474
GCA_000214665.1_crisprs_GCA_000214665.1_CRISPR_1_from_3370177__all_	PC1381474
GCA_000214665.1_crisprs_GCA_000214665.1_CRISPR_2_from_3372471__all_	PC1381474
GCA_000214665.1_crisprs_GCA_000214665.1_CRISPR_3_from_3375004__finder_crt_	PC1381474
GCA_000012985.1_crisprs_GCA_000012985.1_CRISPR_0_from_2905515__all_	PC1062849
GCA_000012985.1_crisprs_GCA_000012985.1_CRISPR_1_from_2917501__all_	PC1062849
GCA_000591035.1_crisprs_GCA_000591035.1_CRISPR_0_from_313030__all_	PC1579130
GCA_000591035.1_crisprs_GCA_000591035.1_CRISPR_1_from_679471__all_	PC1579130
GCA_000591035.1_crisprs_GCA_000591035.1_CRISPR_2_from_737714__all_	PC1579130
GCA_000307105.1_crisprs_GCA_000307105.1_CRISPR_0_from_1120959__all_	PC328638
GCA_000307105.1_crisprs_GCA_000307105.1_CRISPR_1_from_1127872__finder_crt_	PC328638
GCA_000307105.1_crisprs_GCA_000307105.1_CRISPR_2_from_3489798__all_	PC328638
GCA_000014865.1_crisprs_GCA_000014865.1_CRISPR_1_from_973200__ml_	PC332052
GCA_000014865.1_crisprs_GCA_000014865.1_CRISPR_2_from_1797180__ml_	PC332052
GCA_000014865.1_crisprs_GCA_000014865.1_CRISPR_3_from_2656410__ml_	PC332052
GCA_000014865.1_crisprs_GCA_000014865.1_CRISPR_0_from_4407395__all_	PC332052
GCA_000014865.1_crisprs_GCA_000014865.1_CRISPR_4_from_4528410__ml_	PC332052
GCA_000148645.1_crisprs_GCA_000148645.1_CRISPR_0_from_2937980__ml_	PC1390041
GCA_000192865.1_crisprs_GCA_000192865.1_CRISPR_0_from_693937__all_	PC182763
GCA_000192865.1_crisprs_GCA_000192865.1_CRISPR_1_from_710346__all_	PC182763
GCA_000192865.1_crisprs_GCA_000192865.1_CRISPR_2_from_3643810__all_	PC182763
GCA_000192865.1_crisprs_GCA_000192865.1_CRISPR_3_from_3896421__all_	PC182763
GCA_000299395.1_crisprs_GCA_000299395.1_CRISPR_0_from_569850__ml_	PC133087
GCA_000011185.1_crisprs_GCA_000011185.1_CRISPR_0_from_109188__all_	PC1571938
GCA_000011185.1_crisprs_GCA_000011185.1_CRISPR_1_from_121470__all_	PC1571938
GCA_000211475.1_crisprs_GCA_000211475.1_CRISPR_0_from_1491888__all_	PC343448
