	Accuracy (bp)	Accuracy (bp) (unfiltered)	Accuracy (seq)	Accuracy (seq) (unfiltered)	Adjusted Rand index (bp)	Adjusted Rand index (bp) (unfiltered)	Adjusted Rand index (seq)	Adjusted Rand index (seq) (unfiltered)	Average completeness (bp)	Average completeness (bp) (unfiltered)	Average completeness (seq)	Average completeness (seq) (unfiltered)	Average purity (bp)	Average purity (bp) (unfiltered)	Average purity (seq)	Average purity (seq) (unfiltered)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (bp) (unfiltered)	CAMI 1 F1 score (seq)	CAMI 1 F1 score (seq) (unfiltered)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (bp) (unfiltered)	CAMI 1 average completeness (seq)	CAMI 1 average completeness (seq) (unfiltered)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (bp) (unfiltered)	CAMI 1 std error of av. completeness (seq)	CAMI 1 std error of av. completeness (seq) (unfiltered)	Completeness (bp)	Completeness (bp) (unfiltered)	Completeness (seq)	Completeness (seq) (unfiltered)	F1 score (bp)	F1 score (bp) (unfiltered)	F1 score (seq)	F1 score (seq) (unfiltered)	F1 score for sample (bp)	F1 score for sample (bp) (unfiltered)	F1 score for sample (seq)	F1 score for sample (seq) (unfiltered)	Misclassification rate (bp)	Misclassification rate (bp) (unfiltered)	Misclassification rate (seq)	Misclassification rate (seq) (unfiltered)	Percentage of binned bp	Percentage of binned bp (unfiltered)	Percentage of binned sequences	Percentage of binned sequences (unfiltered)	Purity (bp)	Purity (bp) (unfiltered)	Purity (seq)	Purity (seq) (unfiltered)	Rand index (bp)	Rand index (bp) (unfiltered)	Rand index (seq)	Rand index (seq) (unfiltered)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (bp) (unfiltered)	Std error of av. completeness (seq)	Std error of av. completeness (seq) (unfiltered)	Std error of av. purity (bp)	Std error of av. purity (bp) (unfiltered)	Std error of av. purity (seq)	Std error of av. purity (seq) (unfiltered)	Tool	UniFrac (bp)	UniFrac (bp) (unfiltered)	UniFrac (seq)	UniFrac (seq) (unfiltered)	avg_precision_bp_var	avg_precision_bp_var (unfiltered)	avg_recall_bp_var	avg_recall_bp_var (unfiltered)	avg_recall_bp_var_cami1	avg_recall_bp_var_cami1 (unfiltered)	rank	Unnamed: 0
7	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	contigs									LSHVec	0.5298982549789086	0.5141388264733924	0.9806053399020356	0.9677227554574024	0.0	0.0	0.0	0.0	0.0	0.0	superkingdom	
8	0.9931052146735478	0.9948574513789952	0.9602480251422748	0.9605028454939268	0.9915262097244892	0.9911063962520412	0.9131477058736824	0.9053071882553492	0.08520056572390984	0.9949669041024191	0.08187198358591166	0.941379856376727	0.9745423776299944	0.11130974461150966	0.8569195509726851	0.08021716451946323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9931052146735478	0.9948574513789952	0.9602480251422748	0.9605028454939268	0.15670132538598291	0.2002202832741584	0.14946386035461934	0.14783681093360204	0.9949435134801676	0.9956964135028294	0.9659090909090908	0.9640786631806298	0.0032113694840385514	0.003463208187514888	0.02836269875376018	0.032318795105114484	0.9963047172392938	0.9983148234492822	0.988278263824004	0.9925818964296838	0.9967886305159614	0.9965367918124852	0.9716373012462398	0.9676812048948856	0.995766025291952	0.9955554168759108	0.9565801159711096	0.9526624873175508	contigs	0.04772217903658117	0.0019803129534760443	0.045862361010693936	0.015317339842627559	0.023765049108496774	0.05316963539170665	0.12537104762282975	0.04228869526226145	LSHVec	0.5298982549789086	0.5141388264733924	0.9806053399020356	0.9677227554574024	0.0	0.0	0.0	0.0	0.0	0.0	phylum	
9	0.9884793910478512	0.9938421618628434	0.9447039836914974	0.9499985843313796	0.9963487560209091	0.99111368402302	0.9588788572418026	0.905236493906809	0.08272748567750418	0.9906360907665762	0.07852416002170755	0.9165277983101404	0.995507298542149	0.13210858936387332	0.9531151526040028	0.09653155979967286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9884793910478512	0.9938421618628434	0.9447039836914974	0.9499985843313796	0.15276045066863533	0.2331278675199933	0.14509444501819718	0.17466668120161122	0.9936688994260652	0.9947683605290109	0.9658146872376762	0.9548649648538662	0.0010868148656938414	0.004303712876172927	0.01210954848260548	0.040218541720300933	0.9895548539735692	0.9981378606258144	0.9562841530054644	0.9898071859339166	0.9989131851343062	0.9956962871238272	0.9878904515173944	0.9597814582796992	0.9981761332303544	0.9955579458547728	0.9794418062641924	0.9526880213659552	contigs	0.0463784336013682	0.003848913263258456	0.04403186618025992	0.018837629826868627	0.003508927639504061	0.055825036919946565	0.03679878845501633	0.045349435374083334	LSHVec	0.5298982549789086	0.5141388264733924	0.9806053399020356	0.9677227554574024	0.0	0.0	0.0	0.0	0.0	0.0	class	
10	0.985357184014464	0.990719954829456	0.9270081259378804	0.9323027265777628	0.9942412728001558	0.9880179985768064	0.952417771796766	0.8890091460364866	0.05149119571728382	0.9899688399455974	0.04822662162603385	0.9115365159956396	0.980991925817884	0.07426745577355193	0.8402705028441482	0.05998067182145578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.985357184014464	0.990719954829456	0.9270081259378804	0.9323027265777628	0.09784653365424203	0.13816944100402426	0.09121787001470907	0.1125550289893606	0.9908926554036142	0.9916623115739251	0.9515657923417858	0.9375854214123006	0.003509328270528633	0.007393537265899308	0.022540004776689715	0.05707167606884112	0.9888273036257484	0.9980994402359136	0.9483847221042498	0.9887312777824968	0.9964906717294714	0.9926064627341008	0.9774599952233104	0.9429283239311588	0.9971227105565575	0.9940192675699538	0.9763078291684898	0.9450164506480722	contigs	0.025233224678641884	0.0040516015020160044	0.023636291931162682	0.013412903777248606	0.01537586841807154	0.02940124112899054	0.12191107661942074	0.025019815682555527	LSHVec	0.5298982549789086	0.5141388264733924	0.9806053399020356	0.9677227554574024	0.0	0.0	0.0	0.0	0.0	0.0	order	
11	0.9863621261317832	0.9881208613461332	0.9181737916892142	0.9184301216143088	0.9967623054496868	0.9898298601176	0.960440503706658	0.8917015290460274	0.04475931879615778	0.9513525214026104	0.04177211293044285	0.8843874539160934	0.8719580530873396	0.05204483810462387	0.7517911471829419	0.04568306073321457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9863621261317832	0.9881208613461332	0.9181737916892142	0.9184301216143088	0.08514783219352642	0.09869068816593313	0.07914656909833759	0.08687841434082162	0.9911197063213192	0.9892195176159168	0.9465478514908172	0.9249766941556112	0.00407659599844401	0.009679380281585659	0.023268496636975056	0.06838273530941241	0.9903995851173332	0.9977787412192762	0.9400472786306284	0.9858448919142148	0.9959234040015559	0.9903206197184145	0.9767315033630248	0.9316172646905876	0.9983913410366004	0.9949554904699112	0.9814870475272142	0.9502309576809284	contigs	0.015545999747787032	0.02644558345926625	0.014503437263794246	0.022933370403065492	0.10933366975470014	0.016938497534344017	0.12880880201062755	0.015527091571297625	LSHVec	0.5298982549789086	0.5141388264733924	0.9806053399020356	0.9677227554574024	0.0	0.0	0.0	0.0	0.0	0.0	family	
12	0.9638860474804868	0.9655180587334444	0.8408778739922365	0.8426694535682293	0.9606197925794332	0.9524887470502864	0.9024877551821274	0.8291147129714371	0.02240234222232108	0.9505906222194166	0.01974131953552121	0.8360656864071846	0.7945410247315584	0.024163543012959227	0.6479153628006775	0.019778275747312276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9638860474804868	0.9655180587334444	0.8408778739922365	0.8426694535682293	0.04357604373992039	0.04712908794237102	0.03831521363424493	0.038642412448642464	0.9702018140072988	0.9674665019355074	0.8755713086465814	0.8516204961071883	0.0233991067156617	0.03057717493170032	0.08674925411856271	0.1392362593790032	0.9869805097545108	0.9959720709747266	0.920752463421917	0.978978799641684	0.9766008932843384	0.9694228250682996	0.9132507458814372	0.8607637406209968	0.9849990181465252	0.9820386693136652	0.9587267249979978	0.9299799148565115	contigs	0.006698282195984769	0.01924080547195444	0.0059142420725592755	0.02260042329338121	0.10335301277211416	0.00695085010335714	0.11531272715298775	0.006066365728147308	LSHVec	0.5298982549789086	0.5141388264733924	0.9806053399020356	0.9677227554574024	0.0	0.0	0.0	0.0	0.0	0.0	genus	
13	0.5064895089336336	0.5065203482493554	0.3819503075624171	0.382040767096852	0.5223240489722261	0.5151401302855899	0.39012654964371307	0.3228903963295663	0.002905008554390757	0.2556059711893895	0.0023995872839597736	0.2133256175537695	0.04264751970247148	0.0072512105314572325	0.03999939878561872	0.006839355253123341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5064895089336336	0.5065203482493554	0.3819503075624171	0.382040767096852	0.00543949652412825	0.014102355492498697	0.004527563396657466	0.013253785690259229	0.5094822848360951	0.5069752959586634	0.4057984943136312	0.3834513649294837	0.4874893612446869	0.4925689383451914	0.5671769288594273	0.615127582017011	0.9882516978841605	0.998205247029058	0.8824629115908816	0.9926426245326258	0.5125106387553131	0.5074310616548086	0.4328230711405727	0.38487241798298905	0.8507661360301111	0.8493091359881583	0.7853574655648271	0.7704186722614591	contigs	0.0010426320221654014	0.07339533199238278	0.0007451120954644747	0.04608020699554957	0.011371349888046374	0.0018405451436294211	0.011042241853434446	0.0017885168449388114	LSHVec	0.5298982549789086	0.5141388264733924	0.9806053399020356	0.9677227554574024	0.0	0.0	0.0	0.0	0.0	0.0	species	
14	0.9999771025197328	0.9999771025197328	0.9988957784761744	0.9988957784761744	0.0	0.0	0.0	0.0	0.9999771025197328	0.9999771025197328	0.9988957784761744	0.9988957784761744	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999771025197328	0.9999771025197328	0.9988957784761744	0.9988957784761744	0.9999885511287911	0.9999885511287911	0.9994475842434029	0.9994475842434029	0.9999885511287911	0.9999885511287911	0.9994475842434029	0.9994475842434029	0.0	0.0	0.0	0.0	0.9999771025197328	0.9999771025197328	0.9988957784761744	0.9988957784761744	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	contigs									PhyloPythiaS+	0.27996539882059035	0.26382191904747826	1.6224101161175704	1.6101085288159829	0.0	0.0	0.0	0.0	0.0	0.0	superkingdom	
15	0.9873475698109132	0.989091900712058	0.8636711118661343	0.8638976188453806	0.9962024036361636	0.9961294887801544	0.9377579479418446	0.936661471685726	0.7376410456660911	0.985977468308714	0.6527378071672477	0.8527378071672478	0.996309057363491	0.9600027306144381	0.9367596438417998	0.7581252884369054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9873475698109132	0.989091900712058	0.8636711118661343	0.8638976188453806	0.8476812032781602	0.9728167454370438	0.769373282575447	0.8026530594485576	0.9930754629375772	0.9938055824839944	0.9190166305133768	0.9187594098163204	0.001129797762133955	0.0014355929413950586	0.018058908739739254	0.018938297803929083	0.9884643346040982	0.9905138754399936	0.8795549137857808	0.8805741951923893	0.9988702022378659	0.9985644070586048	0.9819410912602607	0.9810617021960708	0.9981032407598249	0.998066321910288	0.9689067567405686	0.9683620123255722	contigs	0.2459384030050069	0.005880864466058401	0.22008423138894653	0.037488148577432566	0.002910057698879564	0.03636459239307384	0.047772014756343996	0.18180020799730207	PhyloPythiaS+	0.27996539882059035	0.26382191904747826	1.6224101161175704	1.6101085288159829	0.0	0.0	0.0	0.0	0.0	0.0	phylum	
16	0.9801761199189328	0.985448131769801	0.8232113026982644	0.8279113225176251	0.9988306525094086	0.9980518117569064	0.9798490371819673	0.9735289173993088	0.4901365912325154	0.9777770565796652	0.41983054728039865	0.8157197336595553	0.9993747658512194	0.7973149250235386	0.9903836795134268	0.6576257021905759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9801761199189328	0.985448131769801	0.8232113026982644	0.8279113225176251	0.6577058157611262	0.878372781395189	0.5896881683473276	0.7281907549793926	0.9898260188174336	0.9921611702196914	0.9007683251750418	0.9020406274582388	0.00033218525597022985	0.0010337033169461882	0.005540924171426598	0.009249847529985809	0.9805018281697028	0.986467846855156	0.8277980690280019	0.8356408731844049	0.9996678147440298	0.9989662966830538	0.9944590758285734	0.9907501524700142	0.9994160907000924	0.9990264712565056	0.9899330855273271	0.986789759679034	contigs	0.21922553306507547	0.0076956550193871395	0.18875196261754607	0.028624592114228145	0.0003894526601708436	0.1612407310660119	0.0048863261343141005	0.17919758029461708	PhyloPythiaS+	0.27996539882059035	0.26382191904747826	1.6224101161175704	1.6101085288159829	0.0	0.0	0.0	0.0	0.0	0.0	class	
