tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
LSHVd	strmgCAMI2_long_read_sample_0	0.04434482367709501	0.7818729970200818	0.9420807304988682	0.6666666666666666	0.12903225806451613	0.2162162162162162	8.0	54.0	4.0	62.0	0.12121212121212122	2.991616412818685	0.7248652778690655	0.4783386198528086	0.04434482367709501	0.7818729970200818	0.9473677435062658	0.75	0.140625	0.23684210526315788	9.0	55.0	3.0	64.0	0.13432835820895522	3.031392129043933	0.7288957319269199	0.4793095276795073
LSHVd	strmgCAMI2_long_read_sample_74	0.050640624425966896	0.6737227214979292	1.1888548522415947	0.5	0.07142857142857142	0.125	6.0	78.0	6.0	84.0	0.06666666666666667	3.471979404325696	0.7835980501906722	0.6063772832960614	0.050640624425966896	0.6737227214979292	1.198370786452021	0.5	0.06818181818181818	0.12000000000000001	6.0	82.0	6.0	88.0	0.06382978723404255	3.5294658832071204	0.7882958172353731	0.6082785492588817
LSHVd	strmgCAMI2_long_read_sample_73	0.04009351220592127	0.8926036070084516	0.5345085470890641	0.16666666666666666	0.07142857142857142	0.1	2.0	26.0	10.0	28.0	0.05263157894736842	1.5436621485445503	0.4632555246326661	0.2735193659483315	0.04009351220592127	0.8926036070084516	0.5406035073629547	0.16666666666666666	0.06896551724137931	0.0975609756097561	2.0	27.0	10.0	29.0	0.05128205128205128	1.574748231971308	0.4676596032780504	0.27577815630947083
LSHVd	strmgCAMI2_long_read_sample_72	0.052490340822868214	0.7231582644214934	1.2541230101889256	0.5	0.06593406593406594	0.11650485436893204	6.0	85.0	6.0	91.0	0.061855670103092786	3.530489415660158	0.7826644590813905	0.6359103498373899	0.052490340822868214	0.7231582644214934	1.2634974889511907	0.5	0.06315789473684211	0.11214953271028039	6.0	89.0	6.0	95.0	0.0594059405940594	3.587261675330713	0.787737956190095	0.637632820139846
LSHVd	strmgCAMI2_long_read_sample_71	0.04107625508431152	0.8810125045896721	0.6533841610888466	0.16666666666666666	0.058823529411764705	0.08695652173913045	2.0	32.0	10.0	34.0	0.045454545454545456	1.813521344824554	0.5142756482682532	0.331683562674053	0.04107625508431152	0.8810125045896721	0.6592680175481053	0.16666666666666666	0.05714285714285714	0.0851063829787234	2.0	33.0	10.0	35.0	0.044444444444444446	1.8437381419216292	0.5185816156489744	0.3336737974396546
LSHVd	strmgCAMI2_long_read_sample_70	0.051861546555419615	0.6285293216919361	1.3291165394553073	0.5833333333333334	0.06140350877192982	0.1111111111111111	7.0	107.0	5.0	114.0	0.058823529411764705	3.8969713255030967	0.8228057519051202	0.6822092632254859	0.051861546555419615	0.6285293216919361	1.33813610593955	0.5833333333333334	0.058823529411764705	0.10687022900763359	7.0	112.0	5.0	119.0	0.056451612903225805	3.9539539270263027	0.8273387228276066	0.6836737164103068
LSHVd	strmgCAMI2_long_read_sample_7	0.047408356666483735	0.7657808277850284	1.0230365791869631	0.6666666666666666	0.0898876404494382	0.15841584158415842	8.0	81.0	4.0	89.0	0.08602150537634409	3.458342799281648	0.7704662428442661	0.5279154719967979	0.047408356666483735	0.7657808277850284	1.0320460635186512	0.6666666666666666	0.08602150537634409	0.1523809523809524	8.0	85.0	4.0	93.0	0.08247422680412371	3.5132576176646566	0.7751087699170482	0.5301001051003171
LSHVd	strmgCAMI2_long_read_sample_69	0.05478273524347783	0.7442669066607086	1.4921865393301195	0.25	0.036585365853658534	0.06382978723404255	3.0	79.0	9.0	82.0	0.03296703296703297	3.6363353975605675	0.8251797297542951	0.7562965873275439	0.05478273524347783	0.7442669066607086	1.4967536335823732	0.3333333333333333	0.046511627906976744	0.08163265306122448	4.0	82.0	8.0	86.0	0.0425531914893617	3.6918037541157864	0.8288091405043594	0.7551219435519644
LSHVd	strmgCAMI2_long_read_sample_68	0.040328681268389316	0.8615959422855604	0.6269671567399645	0.4166666666666667	0.1388888888888889	0.20833333333333334	5.0	31.0	7.0	36.0	0.11627906976744186	1.9728869535394435	0.5505445868773401	0.31837813051032077	0.040328681268389316	0.8615959422855604	0.6323849428492555	0.4166666666666667	0.13513513513513514	0.20408163265306126	5.0	32.0	7.0	37.0	0.11363636363636363	2.0011573299424663	0.5541962953339604	0.3202482554558485
LSHVd	strmgCAMI2_long_read_sample_67	0.05083175553192047	0.6892134233865808	1.138937764738475	0.6666666666666666	0.08080808080808081	0.14414414414414417	8.0	91.0	4.0	99.0	0.07766990291262135	3.627382847910318	0.7893989637297649	0.5935332095527127	0.05083175553192047	0.6892134233865808	1.1478851580959755	0.6666666666666666	0.07766990291262135	0.1391304347826087	8.0	95.0	4.0	103.0	0.07476635514018691	3.6819853162147655	0.7944337901019759	0.5954196640397329
LSHVd	strmgCAMI2_long_read_sample_66	0.040797175231536906	0.6625939917484963	0.8504631617582925	0.5833333333333334	0.0958904109589041	0.16470588235294117	7.0	66.0	5.0	73.0	0.08974358974358974	3.0093989878369984	0.7014164867694211	0.43383800539852363	0.040797175231536906	0.6625939917484963	0.8584409135932272	0.5833333333333334	0.09210526315789473	0.1590909090909091	7.0	69.0	5.0	76.0	0.08641975308641975	3.056704584434363	0.7058168546189606	0.4361327243447536
LSHVd	strmgCAMI2_long_read_sample_65	0.054683425114306995	0.6699180327645353	1.3214063515563261	0.5833333333333334	0.06481481481481481	0.11666666666666667	7.0	101.0	5.0	108.0	0.061946902654867256	3.8798925972288876	0.8286595161519917	0.6914249585961425	0.054683425114306995	0.6699180327645353	1.3306304769355328	0.5833333333333334	0.061946902654867256	0.112	7.0	106.0	5.0	113.0	0.059322033898305086	3.9379591454125604	0.8330095385500217	0.692907147536233
LSHVd	strmgCAMI2_long_read_sample_64	0.0477514457587298	0.7275803111795273	1.0530806114105316	0.6666666666666666	0.10126582278481013	0.1758241758241758	8.0	71.0	4.0	79.0	0.0963855421686747	3.315319168026428	0.7587501395982046	0.5344608939534807	0.0477514457587298	0.7275803111795273	1.0614781541266518	0.6666666666666666	0.0975609756097561	0.1702127659574468	8.0	74.0	4.0	82.0	0.09302325581395349	3.3646816107592468	0.7635343714823865	0.5364365698719358
