Accuracy (bp)	Accuracy (bp) (unfiltered)	Accuracy (seq)	Accuracy (seq) (unfiltered)	Adjusted Rand index (bp)	Adjusted Rand index (bp) (unfiltered)	Adjusted Rand index (seq)	Adjusted Rand index (seq) (unfiltered)	Average completeness (bp)	Average completeness (bp) (unfiltered)	Average completeness (seq)	Average completeness (seq) (unfiltered)	Average purity (bp)	Average purity (bp) (unfiltered)	Average purity (seq)	Average purity (seq) (unfiltered)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (bp) (unfiltered)	CAMI 1 F1 score (seq)	CAMI 1 F1 score (seq) (unfiltered)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (bp) (unfiltered)	CAMI 1 average completeness (seq)	CAMI 1 average completeness (seq) (unfiltered)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (bp) (unfiltered)	CAMI 1 std error of av. completeness (seq)	CAMI 1 std error of av. completeness (seq) (unfiltered)	Completeness (bp)	Completeness (bp) (unfiltered)	Completeness (seq)	Completeness (seq) (unfiltered)	F1 score (bp)	F1 score (bp) (unfiltered)	F1 score (seq)	F1 score (seq) (unfiltered)	F1 score for sample (bp)	F1 score for sample (bp) (unfiltered)	F1 score for sample (seq)	F1 score for sample (seq) (unfiltered)	Misclassification rate (bp)	Misclassification rate (bp) (unfiltered)	Misclassification rate (seq)	Misclassification rate (seq) (unfiltered)	Percentage of binned bp	Percentage of binned bp (unfiltered)	Percentage of binned sequences	Percentage of binned sequences (unfiltered)	Purity (bp)	Purity (bp) (unfiltered)	Purity (seq)	Purity (seq) (unfiltered)	Rand index (bp)	Rand index (bp) (unfiltered)	Rand index (seq)	Rand index (seq) (unfiltered)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (bp) (unfiltered)	Std error of av. completeness (seq)	Std error of av. completeness (seq) (unfiltered)	Std error of av. purity (bp)	Std error of av. purity (bp) (unfiltered)	Std error of av. purity (seq)	Std error of av. purity (seq) (unfiltered)	Tool	UniFrac (bp)	UniFrac (bp) (unfiltered)	UniFrac (seq)	UniFrac (seq) (unfiltered)	avg_precision_bp_var	avg_precision_bp_var (unfiltered)	avg_recall_bp_var	avg_recall_bp_var (unfiltered)	avg_recall_bp_var_cami1	avg_recall_bp_var_cami1 (unfiltered)	binning type	rank
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0000000000000002	1.0000000000000002	1.0	1.0	rhimgCAMI2_short_read_sample_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999997	0.9999999999999997	1.0	1.0	rhimgCAMI2_short_read_sample_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0000000000000004	1.0000000000000004	1.0	1.0	rhimgCAMI2_short_read_sample_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	strain
0.5827845459224552	0.5829550348639458	0.5827845459224552	0.5829550348639458	0.0	0.6915180242741447	0.0	0.6915180242610873	0.15570227612569884	0.40367417164742525	0.15570227612569884	0.40367417164742525	0.999829669084104	0.6423983158158312	0.999829669084104	0.6423983158158312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5827845459224552	0.5829550348639458	0.5827845459224552	0.5829550348639458	0.2694443123961132	0.4957966319016977	0.2694443123961132	0.4957966319016977	0.7363579502469756	0.7364681685276239	0.7363579502469756	0.7364681685276239	0.000170330915896022	0.0002656339303211963	0.000170330915896022	0.0002656339303211963	0.5828838290589198	0.5831099286461014	0.5828838290589198	0.5831099286461014	0.999829669084104	0.9997343660696788	0.999829669084104	0.9997343660696788	0.9996593959470942	0.9994743081245256	0.9996593959295512	0.9994743080974607	rhimgCAMI2_short_read_sample_13	0.15570227612569884	0.24429044666962443	0.15570227612569884	0.24429044666962443		0.22014569674809525		0.22014569674809525	Kraken 0.10.5-beta	2.0001947473587296	1.9855868313717107	2.0001947473587296	1.9855868313717107	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
0.5776751217822569	0.5814086392032326	0.5776751217822569	0.5814086392032326	0.9937872708648269	0.9927541465136009	0.9937872706368783	0.9927541462407565	0.030035765414868604	0.4216568352523368	0.030035765414868604	0.4216568352523368	0.9977147011152435	0.1540201083720897	0.9977147011152435	0.1540201083720897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5776751217822569	0.5814086392032326	0.5776751217822569	0.5814086392032326	0.05831595448423996	0.22562526493597676	0.05831595448423996	0.22562526493597676	0.7318898729905824	0.7346748485339658	0.7318898729905824	0.7346748485339658	0.0015722818690063756	0.0023266227778963033	0.0015722818690063756	0.0023266227778963033	0.5785848202047471	0.5827645123919133	0.5785848202047471	0.5827645123919133	0.9984277181309936	0.9976733772221037	0.9984277181309936	0.9976733772221037	0.9969850986631018	0.9964646282961883	0.996985098506657	0.9964646281140519	rhimgCAMI2_short_read_sample_13	0.021335957261245795	0.12712610719509085	0.021335957261245795	0.12712610719509085	0.0017238911437597035	0.05165760936169849	0.0017238911437597035	0.05165760936169849	Kraken 0.10.5-beta	2.0001947473587296	1.9855868313717107	2.0001947473587296	1.9855868313717107	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
0.5749771933127964	0.5788874412798148	0.5749771933127964	0.5788874412798148	0.9788903555411046	0.9781717309404248	0.9788903525287554	0.9781717277861299	0.029689396250935685	0.41608542419452066	0.029689396250935685	0.41608542419452066	0.9906495528513326	0.14407212171134393	0.9906495528513326	0.14407212171134393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5749771933127964	0.5788874412798148	0.5749771933127964	0.5788874412798148	0.05765101321730987	0.2140337493086034	0.05765101321730987	0.2140337493086034	0.7277288129250451	0.7305636740297768	0.7277288129250451	0.7305636740297768	0.00899543653588819	0.010058426588482994	0.00899543653588819	0.010058426588482994	0.5801963124195226	0.5847693003586711	0.5801963124195226	0.5847693003586711	0.9910045634641118	0.989941573411517	0.9910045634641118	0.989941573411517	0.9917298237869017	0.9915298371607274	0.9917298233561961	0.9915298367230562	rhimgCAMI2_short_read_sample_13	0.014885645369414552	0.09353032957173223	0.014885645369414552	0.09353032957173223	0.0019445321652390996	0.03660267445486572	0.0019445321652390996	0.03660267445486572	Kraken 0.10.5-beta	2.0001947473587296	1.9855868313717107	2.0001947473587296	1.9855868313717107	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
0.5696988939931432	0.5713571637768473	0.5696988939931432	0.5713571637768473	0.9855355173204058	0.9786486216835858	0.985535515183459	0.9786486184994453	0.023172471261902982	0.33354608020206633	0.023172471261902982	0.33354608020206633	0.8296187867980657	0.0961086627292988	0.8296187867980657	0.0961086627292988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5696988939931432	0.5713571637768473	0.5696988939931432	0.5713571637768473	0.04508563452947856	0.14922059283279415	0.04508563452947856	0.14922059283279415	0.7238415912465036	0.7233802931593131	0.7238415912465036	0.7233802931593131	0.007663085776114298	0.014369264759332978	0.007663085776114298	0.014369264759332978	0.5740982581895677	0.5796868374212537	0.5740982581895677	0.5796868374212537	0.9923369142238857	0.985630735240667	0.9923369142238857	0.985630735240667	0.9944141820748652	0.9918298617173714	0.9944141817827492	0.9918298612942249	rhimgCAMI2_short_read_sample_13	0.009207802268487879	0.06466298619193078	0.009207802268487879	0.06466298619193078	0.10840225668095256	0.02019801135073431	0.10840225668095256	0.02019801135073431	Kraken 0.10.5-beta	2.0001947473587296	1.9855868313717107	2.0001947473587296	1.9855868313717107	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
0.5639078052607108	0.5652574125558407	0.5639078052607108	0.5652574125558407	0.9832812314430803	0.9766919346774594	0.9832812285396407	0.9766919305920373	0.018694206171540457	0.31015292475204315	0.018694206171540457	0.31015292475204315	0.7274170773659525	0.0633313478853681	0.7274170773659525	0.0633313478853681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5639078052607108	0.5652574125558407	0.5639078052607108	0.5652574125558407	0.03645162623062025	0.10518463139788176	0.03645162623062025	0.10518463139788176	0.7169079288697153	0.7159895853257252	0.7169079288697153	0.7159895853257252	0.01615376203750274	0.023657954755351707	0.01615376203750274	0.023657954755351707	0.5731666021598449	0.5789542868802711	0.5731666021598449	0.5789542868802711	0.9838462379624973	0.9763420452446483	0.9838462379624973	0.9763420452446483	0.9940352202275344	0.991770345783659	0.9940352199139294	0.9917703453553012	rhimgCAMI2_short_read_sample_13	0.005532599372945099	0.052300432489354606	0.005532599372945099	0.052300432489354606	0.08541357707173687	0.011439796399028023	0.08541357707173687	0.011439796399028023	Kraken 0.10.5-beta	2.0001947473587296	1.9855868313717107	2.0001947473587296	1.9855868313717107	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
