tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
CCM	marmgCAMI2_short_read_sample_9	0.06431409123084607	0.7545301147611024	na	0.0	0.0	na	0.0	0.0	558.0	0.0	0.0	na	na	na	0.06431409123084607	0.7545301147611024	na	0.0	0.0	na	0.0	0.0	558.0	0.0	0.0	na	na	na
CCM	marmgCAMI2_short_read_sample_8	0.06744364712048638	0.8615453451607282	na	0.0	0.0	na	0.0	0.0	704.0	0.0	0.0	na	na	na	0.06744364712048638	0.8615453451607282	na	0.0	0.0	na	0.0	0.0	704.0	0.0	0.0	na	na	na
CCM	marmgCAMI2_short_read_sample_7	0.0690136752261243	0.7770870744553449	na	0.0	0.0	na	0.0	0.0	590.0	0.0	0.0	na	na	na	0.0690136752261243	0.7770870744553449	na	0.0	0.0	na	0.0	0.0	590.0	0.0	0.0	na	na	na
CCM	marmgCAMI2_short_read_sample_6	0.06635908262605034	0.7487832476336057	na	0.0	0.0	na	0.0	0.0	665.0	0.0	0.0	na	na	na	0.06635908262605034	0.7487832476336057	na	0.0	0.0	na	0.0	0.0	665.0	0.0	0.0	na	na	na
CCM	marmgCAMI2_short_read_sample_5	0.06538407544580316	0.7631918240703812	na	0.0	0.0	na	0.0	0.0	660.0	0.0	0.0	na	na	na	0.06538407544580316	0.7631918240703812	na	0.0	0.0	na	0.0	0.0	660.0	0.0	0.0	na	na	na
CCM	marmgCAMI2_short_read_sample_4	0.06717957380935646	0.7065244060705196	na	0.0	0.0	na	0.0	0.0	581.0	0.0	0.0	na	na	na	0.06717957380935646	0.7065244060705196	na	0.0	0.0	na	0.0	0.0	581.0	0.0	0.0	na	na	na
CCM	marmgCAMI2_short_read_sample_3	0.0679822328032307	0.8168811511330749	na	0.0	0.0	na	0.0	0.0	792.0	0.0	0.0	na	na	na	0.0679822328032307	0.8168811511330749	na	0.0	0.0	na	0.0	0.0	792.0	0.0	0.0	na	na	na
CCM	marmgCAMI2_short_read_sample_2	0.0685555625202598	0.7721072342758118	na	0.0	0.0	na	0.0	0.0	600.0	0.0	0.0	na	na	na	0.0685555625202598	0.7721072342758118	na	0.0	0.0	na	0.0	0.0	600.0	0.0	0.0	na	na	na
CCM	marmgCAMI2_short_read_sample_1	0.0682585269477044	0.7240906932310505	na	0.0	0.0	na	0.0	0.0	620.0	0.0	0.0	na	na	na	0.0682585269477044	0.7240906932310505	na	0.0	0.0	na	0.0	0.0	620.0	0.0	0.0	na	na	na
CCM	marmgCAMI2_short_read_sample_0	0.06963025296245946	0.7376518250567771	na	0.0	0.0	na	0.0	0.0	589.0	0.0	0.0	na	na	na	0.06963025296245946	0.7376518250567771	na	0.0	0.0	na	0.0	0.0	589.0	0.0	0.0	na	na	na
