tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
CCM	marmgCAMI2_short_read_sample_9	0.06431409123084607	0.7545301147611024	0.35892403554864055	0.4482758620689655	0.8666666666666667	0.5909090909090909	13.0	2.0	16.0	15.0	0.41935483870967744	1.466425410675349	0.5415059920523244	0.18018275431503894	0.06431409123084607	0.7545301147611024	0.35289924202609185	0.6551724137931034	0.8636363636363636	0.7450980392156864	19.0	3.0	10.0	22.0	0.59375	1.5201968153528316	0.49180716159404014	0.17644962101304598
CCM	marmgCAMI2_short_read_sample_8	0.06744364712048638	0.8615453451607282	0.3697168174734005	0.43333333333333335	0.9285714285714286	0.5909090909090909	13.0	1.0	17.0	14.0	0.41935483870967744	1.306522666381011	0.4950717256951313	0.18560681591509873	0.06744364712048638	0.8615453451607282	0.36939932959438115	0.5666666666666667	0.8947368421052632	0.6938775510204083	17.0	2.0	13.0	19.0	0.53125	1.3577200854108722	0.4611133377249467	0.18469966479719063
CCM	marmgCAMI2_short_read_sample_7	0.0690136752261243	0.7770870744553449	0.3869466943660629	0.42857142857142855	0.9230769230769231	0.5853658536585366	12.0	1.0	16.0	13.0	0.41379310344827586	1.3956889752907893	0.5441389987801031	0.19439400881731825	0.0690136752261243	0.7770870744553449	0.3801678749639043	0.5714285714285714	0.8888888888888888	0.6956521739130435	16.0	2.0	12.0	18.0	0.5333333333333333	1.4548488231450012	0.5033431492577108	0.1900839374819522
CCM	marmgCAMI2_short_read_sample_6	0.06635908262605034	0.7487832476336057	0.32872331792516607	0.4666666666666667	0.9333333333333333	0.6222222222222223	14.0	1.0	16.0	15.0	0.45161290322580644	1.562249043435058	0.5768907248466824	0.16497535774126018	0.06635908262605034	0.7487832476336057	0.32646707003032616	0.6	0.8571428571428571	0.7058823529411764	18.0	3.0	12.0	21.0	0.5454545454545454	1.6113418034768165	0.5292592964700619	0.1632335350151631
CCM	marmgCAMI2_short_read_sample_5	0.06538407544580316	0.7631918240703812	0.3146284209387478	0.4827586206896552	0.9333333333333333	0.6363636363636364	14.0	1.0	15.0	15.0	0.4666666666666667	1.693395859315494	0.6253192273268275	0.15807029749333087	0.06538407544580316	0.7631918240703812	0.3172880301961439	0.5517241379310345	0.8	0.6530612244897959	16.0	4.0	13.0	20.0	0.48484848484848486	1.7522071853476053	0.5849011277863199	0.1586440150980719
CCM	marmgCAMI2_short_read_sample_4	0.06717957380935646	0.7065244060705196	0.43582911358717924	0.5185185185185185	0.875	0.6511627906976744	14.0	2.0	13.0	16.0	0.4827586206896552	1.5761896570585678	0.5684902504347179	0.21882338363833048	0.06717957380935646	0.7065244060705196	0.43175704518191227	0.6296296296296297	0.85	0.723404255319149	17.0	3.0	10.0	20.0	0.5666666666666667	1.6274046701526519	0.5432410247468403	0.21587852259095613
CCM	marmgCAMI2_short_read_sample_3	0.0679822328032307	0.8168811511330749	0.40591782567603013	0.41935483870967744	0.9285714285714286	0.5777777777777778	13.0	1.0	18.0	14.0	0.40625	1.4518950712632974	0.550156699883047	0.20397557857753143	0.0679822328032307	0.8168811511330749	0.40615916878216685	0.5161290322580645	0.8421052631578947	0.6399999999999999	16.0	3.0	15.0	19.0	0.47058823529411764	1.5134705753252116	0.5140098287089208	0.2030795843910834
CCM	marmgCAMI2_short_read_sample_2	0.0685555625202598	0.7721072342758118	0.4100471486551551	0.5	0.8235294117647058	0.6222222222222222	14.0	3.0	14.0	17.0	0.45161290322580644	1.377028889352136	0.486030779235527	0.20596996532883263	0.0685555625202598	0.7721072342758118	0.400857546668825	0.6785714285714286	0.8636363636363636	0.76	19.0	3.0	9.0	22.0	0.6129032258064516	1.4348514731975937	0.46419662455255983	0.2004287733344125
CCM	marmgCAMI2_short_read_sample_1	0.0682585269477044	0.7240906932310505	0.41642872507951095	0.5161290322580645	1.0	0.6808510638297872	16.0	0.0	15.0	16.0	0.5161290322580645	1.2919079511556726	0.4659572986043275	0.20906620903431555	0.0682585269477044	0.7240906932310505	0.4191324904565146	0.6129032258064516	0.8636363636363636	0.7169811320754716	19.0	3.0	12.0	22.0	0.5588235294117647	1.3452412250322143	0.4352063245105721	0.20956624522825726
CCM	marmgCAMI2_short_read_sample_0	0.06963025296245946	0.7376518250567771	0.4293219475175465	0.72	1.0	0.8372093023255813	18.0	0.0	7.0	18.0	0.72	1.1602403022731982	0.4014155961438367	0.21560354217722769	0.06963025296245946	0.7376518250567771	0.4380654812177452	0.72	0.8571428571428571	0.782608695652174	18.0	3.0	7.0	21.0	0.6428571428571429	1.2112113279535464	0.39783294514302997	0.21903274060887257
