tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
CCM	marmgCAMI2_short_read_sample_9	0.06431409123084608	0.7545301147611023	0.6728372282665864	0.5645161290322581	0.8536585365853658	0.6796116504854369	35.0	6.0	27.0	41.0	0.5147058823529411	2.6276491761425214	0.7075799604649889	0.3364186141332932
CCM	marmgCAMI2_short_read_sample_8	0.06744364712048635	0.8615453451607284	0.7257061695659971	0.4722222222222222	0.9444444444444444	0.6296296296296297	34.0	2.0	38.0	36.0	0.4594594594594595	2.690260590398428	0.7507315118466975	0.3628530847829986
CCM	marmgCAMI2_short_read_sample_7	0.0690136752261243	0.7770870744553448	0.7680370306158126	0.48484848484848486	0.9142857142857143	0.6336633663366337	32.0	3.0	34.0	35.0	0.463768115942029	2.653687765603954	0.7463932418735583	0.38401851530790626
CCM	marmgCAMI2_short_read_sample_6	0.06635908262605036	0.7487832476336057	0.7380932191161635	0.4714285714285714	0.868421052631579	0.6111111111111112	33.0	5.0	37.0	38.0	0.44	2.7745496801311194	0.7627447318910564	0.3690466095580819
CCM	marmgCAMI2_short_read_sample_5	0.06538407544580314	0.7631918240703818	0.7034559430967687	0.48484848484848486	0.8421052631578947	0.6153846153846154	32.0	6.0	34.0	38.0	0.4444444444444444	2.818798825217303	0.7749091571838753	0.35172797154838437
CCM	marmgCAMI2_short_read_sample_4	0.06717957380935642	0.7065244060705195	0.6967265017884701	0.515625	0.868421052631579	0.6470588235294118	33.0	5.0	31.0	38.0	0.4782608695652174	2.6734672195387557	0.7349563974973586	0.3483632508942351
CCM	marmgCAMI2_short_read_sample_3	0.0679822328032307	0.8168811511330747	0.7262978511661937	0.4864864864864865	0.9230769230769231	0.6371681415929203	36.0	3.0	38.0	39.0	0.4675324675324675	2.705918076834143	0.7386031240098822	0.3631489255830968
CCM	marmgCAMI2_short_read_sample_2	0.0685555625202598	0.772107234275812	0.7449052771320136	0.5735294117647058	0.9285714285714286	0.7090909090909091	39.0	3.0	29.0	42.0	0.5492957746478874	2.7726411371102326	0.7418101170706595	0.37245263856600686
CCM	marmgCAMI2_short_read_sample_1	0.06825852694770443	0.7240906932310507	0.7126733470973461	0.5555555555555556	0.9090909090909091	0.6896551724137931	40.0	4.0	32.0	44.0	0.5263157894736842	2.729564420358809	0.7213075147961171	0.3563366735486731
CCM	marmgCAMI2_short_read_sample_0	0.06963025296245946	0.7376518250567771	0.7526196883705752	0.6119402985074627	0.9318181818181818	0.7387387387387387	41.0	3.0	26.0	44.0	0.5857142857142857	2.545136922491696	0.6725711892657945	0.37630984418528773
Bracken	marmgCAMI2_short_read_sample_0	0.05264755735974145	0.9773405006496123	0.311425353799007	0.9701492537313433	0.52	0.6770833333333334	65.0	60.0	2.0	125.0	0.5118110236220472	2.9654780352745	0.6141850336617491	0.1557126768995033
