tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
CCM	marmgCAMI2_short_read_sample_9	0.06431409123084608	0.7545301147611023	0.22535268133640798	0.42857142857142855	0.8181818181818182	0.5625	9.0	2.0	12.0	11.0	0.391304347826087	0.896306324510747	0.37378876995939336	0.11267634066820396
CCM	marmgCAMI2_short_read_sample_8	0.06744364712048635	0.8615453451607284	0.28831275473988305	0.43478260869565216	0.9090909090909091	0.5882352941176471	10.0	1.0	13.0	11.0	0.4166666666666667	0.7973599278323593	0.33252491752979324	0.14415637736994155
CCM	marmgCAMI2_short_read_sample_7	0.0690136752261243	0.7770870744553448	0.2833443996681656	0.45	0.9	0.6	9.0	1.0	11.0	10.0	0.42857142857142855	0.882925020176826	0.38344946419711273	0.14167219983408275
CCM	marmgCAMI2_short_read_sample_6	0.06635908262605036	0.7487832476336057	0.2591922512320766	0.45454545454545453	0.8333333333333334	0.5882352941176471	10.0	2.0	12.0	12.0	0.4166666666666667	0.9519901527022643	0.3831090205273841	0.1295961256160383
CCM	marmgCAMI2_short_read_sample_5	0.06538407544580314	0.7631918240703818	0.217578757813304	0.55	0.7857142857142857	0.6470588235294117	11.0	3.0	9.0	14.0	0.4782608695652174	1.0298771568292588	0.3902443290155436	0.10878937890665201
CCM	marmgCAMI2_short_read_sample_4	0.06717957380935642	0.7065244060705195	0.20633815887914775	0.5	0.8181818181818182	0.6206896551724137	9.0	2.0	9.0	11.0	0.45	1.046446391970479	0.4364020413407231	0.10316907943957382
CCM	marmgCAMI2_short_read_sample_3	0.0679822328032307	0.8168811511330747	0.31633432422117747	0.45454545454545453	0.8333333333333334	0.5882352941176471	10.0	2.0	12.0	12.0	0.4166666666666667	0.8528840788155809	0.3432258024213283	0.1581671621105887
CCM	marmgCAMI2_short_read_sample_2	0.0685555625202598	0.772107234275812	0.354562233137461	0.5	0.8461538461538461	0.6285714285714286	11.0	2.0	11.0	13.0	0.4583333333333333	0.8258168519584874	0.3219622444225475	0.17728111656873052
CCM	marmgCAMI2_short_read_sample_1	0.06825852694770443	0.7240906932310507	0.33477439452602803	0.6190476190476191	0.8666666666666667	0.7222222222222222	13.0	2.0	8.0	15.0	0.5652173913043478	0.8055124836248583	0.2974510898272878	0.16738719726301407
CCM	marmgCAMI2_short_read_sample_0	0.06963025296245946	0.7376518250567771	0.354249551562488	0.6470588235294118	0.8461538461538461	0.7333333333333334	11.0	2.0	6.0	13.0	0.5789473684210527	0.7728000851002532	0.3012925315083309	0.17712477578124397
Bracken	marmgCAMI2_short_read_sample_0	0.05264755735974145	0.9773405006496123	na	0.0	0.0	na	0.0	0.0	17.0	0.0	0.0	na	na	na
Bracken	marmgCAMI2_short_read_sample_8	0.052342963515078014	0.4341903044887319	na	0.0	0.0	na	0.0	0.0	23.0	0.0	0.0	na	na	na
