tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVd	strmgCAMI2_long_read_sample_0	0.04434482367709502	0.7818729970200818	0.33867327886698034	0.8	0.25	0.38095238095238093	4.0	12.0	1.0	16.0	0.23529411764705882	1.4240418145530016	0.5136145159685341	0.16933663943349017
LSHVd	strmgCAMI2_long_read_sample_74	0.05064062442596692	0.6737227214979294	0.4109777451487243	0.6	0.2	0.3	3.0	12.0	2.0	15.0	0.17647058823529413	1.1618033416061264	0.42901839158419514	0.20548887257436216
LSHVd	strmgCAMI2_long_read_sample_73	0.04009351220592127	0.8926036070084519	0.3770668664362444	0.4	0.16666666666666666	0.23529411764705882	2.0	10.0	3.0	12.0	0.13333333333333333	1.0993588493738737	0.442414546827208	0.1885334332181222
LSHVd	strmgCAMI2_long_read_sample_72	0.052490340822868235	0.7231582644214934	0.43651087140737305	0.8	0.25	0.38095238095238093	4.0	12.0	1.0	16.0	0.23529411764705882	1.2105066445620192	0.43659798326819105	0.21825543570368652
LSHVd	strmgCAMI2_long_read_sample_71	0.041076255084311536	0.8810125045896723	0.34988100728709914	0.4	0.16666666666666666	0.23529411764705882	2.0	10.0	3.0	12.0	0.13333333333333333	1.1764174504063873	0.4734252091549408	0.17494050364354957
LSHVd	strmgCAMI2_long_read_sample_70	0.05186154655541959	0.628529321691936	0.3944058935373635	0.6	0.17647058823529413	0.2727272727272727	3.0	14.0	2.0	17.0	0.15789473684210525	0.999322231113213	0.3527169011856047	0.1972028481672577
LSHVd	strmgCAMI2_long_read_sample_7	0.047408356666483735	0.7657808277850284	0.35294016085537655	0.8	0.2222222222222222	0.3478260869565218	4.0	14.0	1.0	18.0	0.21052631578947367	1.569897403553256	0.5431472263955237	0.17647016866277263
LSHVd	strmgCAMI2_long_read_sample_69	0.05478273524347782	0.7442669066607087	0.4136595647691595	0.6	0.42857142857142855	0.5	3.0	4.0	2.0	7.0	0.3333333333333333	0.5223949395464825	0.2684578934952835	0.20682967896974025
LSHVd	strmgCAMI2_long_read_sample_68	0.04032868126838934	0.8615959422855604	0.33893229446940465	0.4	0.16666666666666666	0.23529411764705882	2.0	10.0	3.0	12.0	0.13333333333333333	1.1827463298989105	0.4759721376252973	0.1694660625016711
LSHVd	strmgCAMI2_long_read_sample_67	0.050831755531920486	0.689213423386581	0.4187517534972273	0.8	0.21052631578947367	0.3333333333333333	4.0	15.0	1.0	19.0	0.2	1.2940417999512328	0.4394867100684733	0.20937577206072763
