Accuracy (bp)	Accuracy (bp) (unfiltered)	Accuracy (seq)	Accuracy (seq) (unfiltered)	Adjusted Rand index (bp)	Adjusted Rand index (bp) (unfiltered)	Adjusted Rand index (seq)	Adjusted Rand index (seq) (unfiltered)	Average completeness (bp)	Average completeness (bp) (unfiltered)	Average completeness (seq)	Average completeness (seq) (unfiltered)	Average purity (bp)	Average purity (bp) (unfiltered)	Average purity (seq)	Average purity (seq) (unfiltered)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (bp) (unfiltered)	CAMI 1 F1 score (seq)	CAMI 1 F1 score (seq) (unfiltered)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (bp) (unfiltered)	CAMI 1 average completeness (seq)	CAMI 1 average completeness (seq) (unfiltered)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (bp) (unfiltered)	CAMI 1 std error of av. completeness (seq)	CAMI 1 std error of av. completeness (seq) (unfiltered)	Completeness (bp)	Completeness (bp) (unfiltered)	Completeness (seq)	Completeness (seq) (unfiltered)	F1 score (bp)	F1 score (bp) (unfiltered)	F1 score (seq)	F1 score (seq) (unfiltered)	F1 score for sample (bp)	F1 score for sample (bp) (unfiltered)	F1 score for sample (seq)	F1 score for sample (seq) (unfiltered)	Misclassification rate (bp)	Misclassification rate (bp) (unfiltered)	Misclassification rate (seq)	Misclassification rate (seq) (unfiltered)	Percentage of binned bp	Percentage of binned bp (unfiltered)	Percentage of binned sequences	Percentage of binned sequences (unfiltered)	Purity (bp)	Purity (bp) (unfiltered)	Purity (seq)	Purity (seq) (unfiltered)	Rand index (bp)	Rand index (bp) (unfiltered)	Rand index (seq)	Rand index (seq) (unfiltered)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (bp) (unfiltered)	Std error of av. completeness (seq)	Std error of av. completeness (seq) (unfiltered)	Std error of av. purity (bp)	Std error of av. purity (bp) (unfiltered)	Std error of av. purity (seq)	Std error of av. purity (seq) (unfiltered)	Tool	UniFrac (bp)	UniFrac (bp) (unfiltered)	UniFrac (seq)	UniFrac (seq) (unfiltered)	avg_precision_bp_var	avg_precision_bp_var (unfiltered)	avg_recall_bp_var	avg_recall_bp_var (unfiltered)	avg_recall_bp_var_cami1	avg_recall_bp_var_cami1 (unfiltered)	binning type	rank
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0000000000000002	1.0000000000000002	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0000000000000002	1.0000000000000002	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
0.9372210878507815	0.9372210878507815	0.9038429561609764	0.9038429561609764	0.0	0.0	-1.1228379456191407e-15	-1.1228379456191407e-15	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.9372210878507815	0.9372210878507815	0.9038429561609764	0.9038429561609764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9372210878507815	0.9372210878507815	0.9038429561609764	0.9038429561609764	0.49176489267172163	0.49176489267172163	0.4870461678668921	0.4870461678668921	0.9372210878507815	0.9372210878507815	0.9038429561609764	0.9038429561609764	0.06277891214921849	0.06277891214921849	0.09615704383902357	0.09615704383902357	1.0	1.0	1.0	1.0	0.9372210878507815	0.9372210878507815	0.9038429561609764	0.9038429561609764	0.8822943067092297	0.8822943067092297	0.8261719576191002	0.8261719576191002	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.33333333333333337	0.33333333333333337	0.33333333333333337	0.33333333333333337					LSHVec cami2	1.3107309037923618	1.3106395307674101	3.061798942913158	3.061549919421009	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
0.8460838161339387	0.8494623098906146	0.6012128128502999	0.6026905568615146	0.8447494981242356	0.8418467770335194	0.5902209771685037	0.5819006605596022	0.07296489093524236	0.616996701429662	0.054802956318488596	0.4690134365319612	0.8743812764134969	0.10842086011175374	0.5575999336268627	0.06715937093274002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8460838161339387	0.8494623098906146	0.6012128128502999	0.6026905568615146	0.1346902255336679	0.18443257125723628	0.09979745460858944	0.11749438583217522	0.8794789499543755	0.8792484452139728	0.6735584764973173	0.6684757421916523	0.08438135982331874	0.08880062832921976	0.23430300618187594	0.2496182033702069	0.9240570025645994	0.9322463736262633	0.7851837184998874	0.8031785413350809	0.9156186401766813	0.9111993716707802	0.7656969938181241	0.7503817966297931	0.9230650419719447	0.9218345828281036	0.8033479213934733	0.8014745967734316	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.018963564567176867	0.07425250310698234	0.014930964418921595	0.07030865095713358	0.03489164113538864	0.02348673506806854	0.09236804271024901	0.017531620290211953	LSHVec cami2	1.3107309037923618	1.3106395307674101	3.061798942913158	3.061549919421009	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
0.8441759419721577	0.8469609000582788	0.5796043018608449	0.5811332942971336	0.8833744688826576	0.8795616619228638	0.6531368359928419	0.6428911921358745	0.18773620801480842	0.5832189079704665	0.1439811882787429	0.44305067980532514	0.811457630028638	0.24680707383020692	0.41556768995967713	0.13335320845680762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8441759419721577	0.8469609000582788	0.5796043018608449	0.5811332942971336	0.3049257764130365	0.3468386658604782	0.2138648905847746	0.20500288379089096	0.879788804731638	0.8787540065110342	0.6582530239467758	0.6541018497663795	0.08146122168467584	0.08697290285173864	0.2384029646622844	0.2519741459485062	0.9190422461210032	0.9276404859216852	0.7610380226911341	0.7768893162576819	0.9185387783153242	0.9130270971482614	0.7615970353377156	0.7480258540514938	0.9506355713331923	0.9494531269300185	0.8431938133964392	0.8405954072475246	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.03637160095222762	0.06743454029413411	0.02961220182500648	0.060689469603104	0.05012171999714924	0.041453517688635824	0.07777175235715926	0.029913551012382536	LSHVec cami2	1.3107309037923618	1.3106395307674101	3.061798942913158	3.061549919421009	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
