rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
superkingdom	marmgCAMI2_short_read_sample_9	0.05524011367777684	0.2944767672894734	0.060085464941318126	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.2980013398948961	0.429925055244633	0.030042732470659063	0.05524011367777684	0.2944767672894734	0.060085464941318126	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.2980013398948961	0.429925055244633	0.030042732470659063
superkingdom	marmgCAMI2_short_read_sample_0	0.05524011367777684	0.2944767672894734	0.083422304489832	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.4185730180959002	0.6038732174568816	0.041711152244916	0.05524011367777684	0.2944767672894734	0.083422304489832	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.4185730180959002	0.6038732174568816	0.041711152244916
superkingdom	marmgCAMI2_short_read_sample_1	0.05524011367777684	0.2944767672894734	0.08542231212058038	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.37052900982722925	0.5345603649832417	0.04271115606029019	0.05524011367777684	0.2944767672894734	0.08542231212058038	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.37052900982722925	0.5345603649832417	0.04271115606029019
superkingdom	marmgCAMI2_short_read_sample_2	0.05524011367777684	0.2944767672894734	0.061850993483400195	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.39096386804476846	0.5640416335949545	0.030925496741700097	0.05524011367777684	0.2944767672894734	0.061850993483400195	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.39096386804476846	0.5640416335949545	0.030925496741700097
superkingdom	marmgCAMI2_short_read_sample_3	0.05524011367777684	0.2944767672894734	0.06433898794948574	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.37876391962476974	0.5464408285103213	0.03216949397474287	0.05524011367777684	0.2944767672894734	0.06433898794948574	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.37876391962476974	0.5464408285103213	0.03216949397474287
superkingdom	marmgCAMI2_short_read_sample_8	0.05524011367777684	0.2944767672894734	0.07121134776422545	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.37395381010895806	0.5395013073657269	0.035605673882112734	0.05524011367777684	0.2944767672894734	0.07121134776422545	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.37395381010895806	0.5395013073657269	0.035605673882112734
superkingdom	marmgCAMI2_short_read_sample_5	0.05524011367777684	0.2944767672894734	0.09634076677777798	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3244024469979059	0.4680138015361236	0.04817038338888899	0.05524011367777684	0.2944767672894734	0.09634076677777798	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3244024469979059	0.4680138015361236	0.04817038338888899
superkingdom	marmgCAMI2_short_read_sample_6	0.05524011367777684	0.2944767672894734	0.07322148280063731	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3625391088370597	0.5230333744475302	0.036610741400318655	0.05524011367777684	0.2944767672894734	0.07322148280063731	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3625391088370597	0.5230333744475302	0.036610741400318655
superkingdom	marmgCAMI2_short_read_sample_7	0.05524011367777684	0.2944767672894734	0.08036616662698107	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.39327994139778494	0.5673830211356865	0.040183083313490534	0.05524011367777684	0.2944767672894734	0.08036616662698107	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.39327994139778494	0.5673830211356865	0.040183083313490534
superkingdom	marmgCAMI2_short_read_sample_4	0.05524011367777684	0.2944767672894734	0.16303471349223436	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3141810763154885	0.4532674807415122	0.0815173567461172	0.05524011367777684	0.2944767672894734	0.16303471349223436	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3141810763154885	0.4532674807415122	0.0815173567461172
