rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
superkingdom	marmgCAMI2_short_read_sample_9	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_0	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_1	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_2	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_3	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_8	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_5	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_6	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_7	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_4	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.05265053141825149	0.9783356508350135	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
