rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
superkingdom	marmgCAMI2_short_read_sample_9	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_0	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_1	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_2	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_3	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_8	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_5	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_6	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_7	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_4	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_0	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	17.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	17.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_8	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	23.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	23.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_7	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	20.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	20.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_6	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	22.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	22.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_5	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	20.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	20.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_4	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	18.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	18.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_3	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	22.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	22.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_2	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	22.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	22.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_1	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	21.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	21.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_9	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	21.0	0.0	0.0	na	na	na	0.050458950998134265	0.7676854905812522	na	0.0	0.0	na	0.0	0.0	21.0	0.0	0.0	na	na	na
class	marmgCAMI2_short_read_sample_0	0.050458950998134265	0.7676854905812522	0.17938553624186374	0.72	0.8571428571428571	0.782608695652174	18.0	3.0	7.0	21.0	0.6428571428571429	1.788811665746859	0.5875508235979576	0.09005159244064113	0.050458950998134265	0.7676854905812522	0.1808244426067528	0.8	0.7692307692307693	0.7843137254901961	20.0	6.0	5.0	26.0	0.6451612903225806	1.8381480047520509	0.5641784960332354	0.0904122213033764
class	marmgCAMI2_short_read_sample_9	0.050458950998134265	0.7676854905812522	0.2918068005140061	0.5862068965517241	0.7727272727272727	0.6666666666666667	17.0	5.0	12.0	22.0	0.5	1.8140908384186418	0.5868864196438621	0.14652101671382575	0.050458950998134265	0.7676854905812522	0.29215543218335827	0.7586206896551724	0.7333333333333333	0.7457627118644068	22.0	8.0	7.0	30.0	0.5945945945945946	1.8704032708715561	0.5499249414209226	0.14607771609167913
class	marmgCAMI2_short_read_sample_1	0.050458950998134265	0.7676854905812522	0.19125208853204603	0.5806451612903226	0.782608695652174	0.6666666666666667	18.0	5.0	13.0	23.0	0.5	1.9232120144900842	0.6133680632289649	0.09603795092415217	0.050458950998134265	0.7676854905812522	0.18724666058941591	0.7741935483870968	0.7741935483870968	0.7741935483870968	24.0	7.0	7.0	31.0	0.631578947368421	1.9810485571023928	0.5768945657441403	0.09362333029470796
class	marmgCAMI2_short_read_sample_2	0.050458950998134265	0.7676854905812522	0.18989515343582927	0.6785714285714286	0.8260869565217391	0.7450980392156864	19.0	4.0	9.0	23.0	0.59375	1.9026607859123454	0.6068136806779357	0.09527382444922385	0.050458950998134265	0.7676854905812522	0.1921040646908688	0.7857142857142857	0.7586206896551724	0.7719298245614034	22.0	7.0	6.0	29.0	0.6285714285714286	1.94773174568059	0.5784260855062484	0.09605203234543438
class	marmgCAMI2_short_read_sample_3	0.050458950998134265	0.7676854905812522	0.25972652718755923	0.5806451612903226	0.8181818181818182	0.679245283018868	18.0	4.0	13.0	22.0	0.5142857142857142	1.9383504212196656	0.6270863148818003	0.13042080675681564	0.050458950998134265	0.7676854905812522	0.26046586994292986	0.7741935483870968	0.75	0.7619047619047619	24.0	8.0	7.0	32.0	0.6153846153846154	1.997815421599084	0.5764476802704984	0.13023293497146493
class	marmgCAMI2_short_read_sample_4	0.050458950998134265	0.7676854905812522	0.3710398306782337	0.5555555555555556	0.8333333333333334	0.6666666666666667	15.0	3.0	12.0	18.0	0.5	1.817370453535265	0.6287670257538385	0.1862885599398692	0.050458950998134265	0.7676854905812522	0.3713554686242803	0.7777777777777778	0.7241379310344828	0.75	21.0	8.0	6.0	29.0	0.6	1.8748305194889667	0.556776301860148	0.18567773431214013
class	marmgCAMI2_short_read_sample_5	0.050458950998134265	0.7676854905812522	0.40028743958945745	0.5862068965517241	0.7727272727272727	0.6666666666666667	17.0	5.0	12.0	22.0	0.5	1.9263831316700633	0.6232147117801994	0.20107477352747186	0.050458950998134265	0.7676854905812522	0.39731902462951196	0.7931034482758621	0.7666666666666667	0.7796610169491527	23.0	7.0	6.0	30.0	0.6388888888888888	1.9882614816269928	0.5845769176310888	0.19865951231475595
class	marmgCAMI2_short_read_sample_6	0.050458950998134265	0.7676854905812522	0.25463375192289606	0.6333333333333333	0.7916666666666666	0.7037037037037038	19.0	5.0	11.0	24.0	0.5428571428571428	1.8509301316645124	0.5824099371727336	0.12784540064737884	0.050458950998134265	0.7676854905812522	0.2529397766669602	0.8	0.7741935483870968	0.7868852459016393	24.0	7.0	6.0	31.0	0.6486486486486487	1.906034788069232	0.5550500553932617	0.12646988833348013
class	marmgCAMI2_short_read_sample_7	0.050458950998134265	0.7676854905812522	0.236719071127362	0.5714285714285714	0.7619047619047619	0.6530612244897959	16.0	5.0	12.0	21.0	0.48484848484848486	1.7148116633780122	0.5632448761521635	0.11890212564996577	0.050458950998134265	0.7676854905812522	0.23461601640169522	0.7857142857142857	0.7586206896551724	0.7719298245614034	22.0	7.0	6.0	29.0	0.6285714285714286	1.7756770160289932	0.5273302690592901	0.11730800820084761
class	marmgCAMI2_short_read_sample_8	0.050458950998134265	0.7676854905812522	0.1953675291501808	0.5666666666666667	0.8095238095238095	0.6666666666666666	17.0	4.0	13.0	21.0	0.5	1.6563805790483717	0.5440526758892765	0.0981078668450779	0.050458950998134265	0.7676854905812522	0.1971932582538777	0.7666666666666667	0.7666666666666667	0.7666666666666667	23.0	7.0	7.0	30.0	0.6216216216216216	1.7149822644905526	0.5042289735188629	0.09859662912693885
order	marmgCAMI2_short_read_sample_8	0.050458950998134265	0.7676854905812522	0.2298664880911521	0.6805555555555556	0.98	0.8032786885245902	49.0	1.0	23.0	50.0	0.6712328767123288	2.740268604364626	0.700473540304429	0.11549556070076931	0.050458950998134265	0.7676854905812522	0.22320751369509903	0.9027777777777778	0.9848484848484849	0.9420289855072465	65.0	1.0	7.0	66.0	0.8904109589041096	2.8113810471849763	0.671029290071092	0.11160375684754954
order	marmgCAMI2_short_read_sample_7	0.050458950998134265	0.7676854905812522	0.24598357655223724	0.6818181818181818	1.0	0.8108108108108109	45.0	0.0	21.0	45.0	0.6818181818181818	2.8017124576077905	0.7360023288476084	0.1235416989285965	0.050458950998134265	0.7676854905812522	0.24112546980141453	0.8939393939393939	0.9833333333333333	0.9365079365079364	59.0	1.0	7.0	60.0	0.8805970149253731	2.867113187255244	0.7002618230301536	0.12056273490070722
order	marmgCAMI2_short_read_sample_6	0.050458950998134265	0.7676854905812522	0.2876997081297456	0.7142857142857143	0.9803921568627451	0.8264462809917354	50.0	1.0	20.0	51.0	0.704225352112676	2.9415130819305615	0.7481290771006074	0.14452787803181416	0.050458950998134265	0.7676854905812522	0.28169398123966916	0.9285714285714286	0.9848484848484849	0.9558823529411765	65.0	1.0	5.0	66.0	0.9154929577464789	3.010300975070162	0.7185081254724486	0.1408469906198346
order	marmgCAMI2_short_read_sample_4	0.050458950998134265	0.7676854905812522	0.3457326036846288	0.671875	1.0	0.8037383177570093	43.0	0.0	21.0	43.0	0.671875	2.916142610214149	0.7753223759742479	0.17367707255036194	0.050458950998134265	0.7676854905812522	0.3409895849058027	0.921875	0.9833333333333333	0.9516129032258064	59.0	1.0	5.0	60.0	0.9076923076923077	2.9852109427260825	0.7291059404892724	0.17049479245290136
order	marmgCAMI2_short_read_sample_9	0.050458950998134265	0.7676854905812522	0.3283739714648949	0.7096774193548387	0.9777777777777777	0.8224299065420562	44.0	1.0	18.0	45.0	0.6984126984126984	2.903722802794882	0.7628001722238532	0.16498569556943224	0.050458950998134265	0.7676854905812522	0.3227944856197156	0.9193548387096774	0.9827586206896551	0.95	57.0	1.0	5.0	58.0	0.9047619047619048	2.972398085791558	0.7320378781505318	0.16139724280985776
order	marmgCAMI2_short_read_sample_2	0.050458950998134265	0.7676854905812522	0.18928455000601752	0.6911764705882353	1.0	0.817391304347826	47.0	0.0	21.0	47.0	0.6911764705882353	2.8234470736849615	0.7333347616156108	0.09507913488183321	0.050458950998134265	0.7676854905812522	0.18251052140203594	0.8970588235294118	1.0	0.9457364341085273	61.0	0.0	7.0	61.0	0.8970588235294118	2.8898701065608567	0.702981945456019	0.09125526070101797
order	marmgCAMI2_short_read_sample_1	0.050458950998134265	0.7676854905812522	0.2136141756258231	0.7222222222222222	1.0	0.8387096774193548	52.0	0.0	20.0	52.0	0.7222222222222222	2.990438235654349	0.7568346699524711	0.10729616448425776	0.050458950998134265	0.7676854905812522	0.2070611647800245	0.9166666666666666	0.9850746268656716	0.949640287769784	66.0	1.0	6.0	67.0	0.9041095890410958	3.057196565146988	0.727091571699672	0.10353058239001228
order	marmgCAMI2_short_read_sample_0	0.050458950998134265	0.7676854905812522	0.18674222702461546	0.6865671641791045	1.0	0.8141592920353982	46.0	0.0	21.0	46.0	0.6865671641791045	2.7093679818722496	0.7076578089441254	0.09380868124634024	0.050458950998134265	0.7676854905812522	0.18024083408190933	0.8955223880597015	0.9836065573770492	0.9375	60.0	1.0	7.0	61.0	0.8823529411764706	2.777416209186001	0.675626716108093	0.09012041704095466
order	marmgCAMI2_short_read_sample_3	0.050458950998134265	0.7676854905812522	0.25860831767814846	0.7027027027027027	0.9811320754716981	0.8188976377952756	52.0	1.0	22.0	53.0	0.6933333333333334	2.9906294015362516	0.753251767540843	0.1299236072483904	0.050458950998134265	0.7676854905812522	0.2535214845268431	0.918918918918919	0.9855072463768116	0.951048951048951	68.0	1.0	6.0	69.0	0.9066666666666666	3.060758210055721	0.7228817240975035	0.12676074226342154
order	marmgCAMI2_short_read_sample_5	0.050458950998134265	0.7676854905812522	0.44776445145150817	0.7272727272727273	1.0	0.8421052631578948	48.0	0.0	18.0	48.0	0.7272727272727273	2.996669483446422	0.7740929688235512	0.2249732813128494	0.050458950998134265	0.7676854905812522	0.4447975303826346	0.9242424242424242	0.9838709677419355	0.9531249999999999	61.0	1.0	5.0	62.0	0.9104477611940298	3.066734311539507	0.7430662598853081	0.22239876519131738
family	marmgCAMI2_short_read_sample_0	0.050458950998134265	0.7676854905812522	0.2107095828450384	0.6422018348623854	0.958904109589041	0.7692307692307692	70.0	3.0	39.0	73.0	0.625	3.1056190829760615	0.7238430115877769	0.10585556181015221	0.050458950998134265	0.7676854905812522	0.2024716266563974	0.8440366972477065	0.968421052631579	0.9019607843137255	92.0	3.0	17.0	95.0	0.8214285714285714	3.1785327082950645	0.6979838902008422	0.10123581332819866
family	marmgCAMI2_short_read_sample_9	0.050458950998134265	0.7676854905812522	0.3528997228679545	0.7244897959183674	0.9861111111111112	0.8352941176470589	71.0	1.0	27.0	72.0	0.7171717171717171	3.348453255632634	0.782958772662623	0.17725612449421502	0.050458950998134265	0.7676854905812522	0.34995560319151975	0.8775510204081632	0.945054945054945	0.91005291005291	86.0	5.0	12.0	91.0	0.8349514563106796	3.417412068268713	0.7575966538819419	0.17497780159575985
family	marmgCAMI2_short_read_sample_8	0.050458950998134265	0.7676854905812522	0.2668733363660918	0.6896551724137931	0.975609756097561	0.8080808080808081	80.0	2.0	36.0	82.0	0.6779661016949152	3.2126663116073546	0.7290381191408594	0.13405834530888483	0.050458950998134265	0.7676854905812522	0.2618544275567699	0.8879310344827587	0.9716981132075472	0.927927927927928	103.0	3.0	13.0	106.0	0.865546218487395	3.2848451860433965	0.7043825639731747	0.1309272137783849
family	marmgCAMI2_short_read_sample_7	0.050458950998134265	0.7676854905812522	0.2929301571142834	0.6442307692307693	0.9710144927536232	0.7745664739884394	67.0	2.0	37.0	69.0	0.6320754716981132	3.2001954215812476	0.7558136334328331	0.14720017079686168	0.050458950998134265	0.7676854905812522	0.2852905764611129	0.8557692307692307	0.978021978021978	0.9128205128205128	89.0	2.0	15.0	91.0	0.839622641509434	3.2764299277600983	0.7263427120766301	0.1426452882305565
family	marmgCAMI2_short_read_sample_6	0.050458950998134265	0.7676854905812522	0.34599654587988593	0.6909090909090909	0.9743589743589743	0.8085106382978723	76.0	2.0	34.0	78.0	0.6785714285714286	3.350983504559384	0.7691547996117979	0.17382104154617425	0.050458950998134265	0.7676854905812522	0.34129291167622644	0.8818181818181818	0.97	0.9238095238095237	97.0	3.0	13.0	100.0	0.8584070796460177	3.423818112172533	0.7434726565784698	0.1706464558381133
family	marmgCAMI2_short_read_sample_5	0.050458950998134265	0.7676854905812522	0.5063474099307038	0.719626168224299	1.0	0.8369565217391304	77.0	0.0	30.0	77.0	0.719626168224299	3.4133991998597257	0.7858084947099414	0.2544128308404068	0.050458950998134265	0.7676854905812522	0.503716706377323	0.8691588785046729	0.9789473684210527	0.9207920792079207	93.0	2.0	14.0	95.0	0.8532110091743119	3.4862835591265164	0.7655638573710323	0.25185835318866145
family	marmgCAMI2_short_read_sample_4	0.050458950998134265	0.7676854905812522	0.39259061301010356	0.6732673267326733	0.9714285714285714	0.7953216374269007	68.0	2.0	33.0	70.0	0.6601941747572816	3.277563557522274	0.7714645705808219	0.1972618497671324	0.050458950998134265	0.7676854905812522	0.38761886985449	0.8811881188118812	0.956989247311828	0.9175257731958764	89.0	4.0	12.0	93.0	0.8476190476190476	3.353250290501832	0.7398073215087949	0.193809434927245
family	marmgCAMI2_short_read_sample_3	0.050458950998134265	0.7676854905812522	0.29645957741895	0.7083333333333334	0.9883720930232558	0.8252427184466019	85.0	1.0	35.0	86.0	0.7024793388429752	3.407795887574756	0.7650494361858601	0.14894025687627652	0.050458950998134265	0.7676854905812522	0.2922028038539199	0.8916666666666667	0.981651376146789	0.9344978165938865	107.0	2.0	13.0	109.0	0.8770491803278688	3.481532581832719	0.7421177600196283	0.14610140192695992
family	marmgCAMI2_short_read_sample_2	0.050458950998134265	0.7676854905812522	0.23199098421320927	0.6415094339622641	0.9855072463768116	0.7771428571428571	68.0	1.0	38.0	69.0	0.6355140186915887	3.208969700257522	0.7578859192071157	0.11657003465702186	0.050458950998134265	0.7676854905812522	0.22549171607249952	0.8301886792452831	0.9777777777777777	0.8979591836734695	88.0	2.0	18.0	90.0	0.8148148148148148	3.2840627022151745	0.7298225798012785	0.11274585803624981
family	marmgCAMI2_short_read_sample_1	0.050458950998134265	0.7676854905812522	0.2679468885059645	0.6752136752136753	0.9753086419753086	0.7979797979797979	79.0	2.0	38.0	81.0	0.6638655462184874	3.469140005866249	0.7894368289999791	0.13463111605295047	0.050458950998134265	0.7676854905812522	0.26155869262071135	0.8461538461538461	0.9705882352941176	0.9041095890410958	99.0	3.0	18.0	102.0	0.825	3.543814642330295	0.7662346970238237	0.1307793463103556
genus	marmgCAMI2_short_read_sample_1	0.050458950998134265	0.7676854905812522	0.3296983893745864	0.6551724137931034	0.9925373134328358	0.7893175074183976	133.0	1.0	70.0	134.0	0.6519607843137255	3.8198765403213306	0.7799104699912022	0.16566631849517413	0.050458950998134265	0.7676854905812522	0.3230907311801224	0.7783251231527094	0.9813664596273292	0.8681318681318682	158.0	3.0	45.0	161.0	0.7669902912621359	3.897678813408629	0.7670475587944173	0.16154536559006133
