rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
superkingdom	marmgCAMI2_short_read_sample_9	0.05331519082975476	0.6422963772526076	0.060085464941318195	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.31026860675930135	0.447622980315172	0.030042732470659098	0.05331519082975476	0.6422963772526076	0.060085464941318195	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.31026860675930135	0.447622980315172	0.030042732470659098
superkingdom	marmgCAMI2_short_read_sample_0	0.05331519082975476	0.6422963772526076	0.08342230448983219	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.42523342882127885	0.613482158980669	0.041711152244916096	0.05331519082975476	0.6422963772526076	0.08342230448983219	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.42523342882127885	0.613482158980669	0.041711152244916096
superkingdom	marmgCAMI2_short_read_sample_1	0.05331519082975476	0.6422963772526076	0.08542231212058027	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3816771055000814	0.5506436673258212	0.042711156060290134	0.05331519082975476	0.6422963772526076	0.08542231212058027	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3816771055000814	0.5506436673258212	0.042711156060290134
superkingdom	marmgCAMI2_short_read_sample_2	0.05331519082975476	0.6422963772526076	0.061850993483400195	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.399942555289149	0.5769951411561154	0.030925496741700097	0.05331519082975476	0.6422963772526076	0.061850993483400195	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.399942555289149	0.5769951411561154	0.030925496741700097
superkingdom	marmgCAMI2_short_read_sample_3	0.05331519082975476	0.6422963772526076	0.06433898794948564	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3815742378349493	0.5504952606554673	0.03216949397474282	0.05331519082975476	0.6422963772526076	0.06433898794948564	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3815742378349493	0.5504952606554673	0.03216949397474282
superkingdom	marmgCAMI2_short_read_sample_8	0.05331519082975476	0.6422963772526076	0.07121134776422558	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.38895609553581517	0.5611450301530544	0.0356056738821128	0.05331519082975476	0.6422963772526076	0.07121134776422558	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.38895609553581517	0.5611450301530544	0.0356056738821128
superkingdom	marmgCAMI2_short_read_sample_5	0.05331519082975476	0.6422963772526076	0.09634076677777802	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3309524940733859	0.4774635219695079	0.048170383388889015	0.05331519082975476	0.6422963772526076	0.09634076677777802	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3309524940733859	0.4774635219695079	0.048170383388889015
superkingdom	marmgCAMI2_short_read_sample_6	0.05331519082975476	0.6422963772526076	0.07322148280063737	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.37097081884939404	0.5351977606685387	0.03661074140031868	0.05331519082975476	0.6422963772526076	0.07322148280063737	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.37097081884939404	0.5351977606685387	0.03661074140031868
superkingdom	marmgCAMI2_short_read_sample_7	0.05331519082975476	0.6422963772526076	0.08036616662698112	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.401097371245396	0.5786611884093323	0.040183083313490554	0.05331519082975476	0.6422963772526076	0.08036616662698112	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.401097371245396	0.5786611884093323	0.040183083313490554
superkingdom	marmgCAMI2_short_read_sample_4	0.05331519082975476	0.6422963772526076	0.16303471349223453	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3193930334104596	0.4607867453957531	0.08151735674611726	0.05331519082975476	0.6422963772526076	0.16303471349223453	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3193930334104596	0.4607867453957531	0.08151735674611726
phylum	marmgCAMI2_short_read_sample_0	0.05331519082975476	0.6422963772526076	0.026816319636663918	0.7058823529411765	1.0	0.8275862068965517	12.0	0.0	5.0	12.0	0.7058823529411765	1.231389198512829	0.4955474679975945	0.013454027596769943	0.05331519082975476	0.6422963772526076	0.02223990063297394	0.9411764705882353	1.0	0.9696969696969697	16.0	0.0	1.0	16.0	0.9411764705882353	1.2736645288885884	0.4593773748959361	0.011119950316486969
phylum	marmgCAMI2_short_read_sample_8	0.05331519082975476	0.6422963772526076	0.03440154285076531	0.5217391304347826	1.0	0.6857142857142856	12.0	0.0	11.0	12.0	0.5217391304347826	1.1809161646874642	0.4752356249633015	0.017268545065448608	0.05331519082975476	0.6422963772526076	0.028445252137853764	0.9565217391304348	1.0	0.9777777777777777	22.0	0.0	1.0	22.0	0.9565217391304348	1.2359731255792297	0.39985640580134557	0.01422262606892688
phylum	marmgCAMI2_short_read_sample_7	0.05331519082975476	0.6422963772526076	0.051288077552786256	0.55	1.0	0.7096774193548387	11.0	0.0	9.0	11.0	0.55	1.211440537256566	0.5052099443203795	0.025750481459819213	0.05331519082975476	0.6422963772526076	0.04546351962731847	0.95	1.0	0.9743589743589743	19.0	0.0	1.0	19.0	0.95	1.2673136422436673	0.4304092056961014	0.022731759813659227
phylum	marmgCAMI2_short_read_sample_6	0.05331519082975476	0.6422963772526076	0.04865794724014317	0.5909090909090909	1.0	0.7428571428571429	13.0	0.0	9.0	13.0	0.5909090909090909	1.2686228195304317	0.4945995584045193	0.02443159755566801	0.05331519082975476	0.6422963772526076	0.041097804017291975	0.9545454545454546	1.0	0.9767441860465117	21.0	0.0	1.0	21.0	0.9545454545454546	1.32522264313277	0.43528095793037436	0.020548902008645984
phylum	marmgCAMI2_short_read_sample_5	0.05331519082975476	0.6422963772526076	0.08392002168233269	0.55	1.0	0.7096774193548387	11.0	0.0	9.0	11.0	0.55	1.2114985769076319	0.5052341487348609	0.0421163744236495	0.05331519082975476	0.6422963772526076	0.07784421900669483	0.9	1.0	0.9473684210526316	18.0	0.0	2.0	18.0	0.9	1.261365191715433	0.4364024068078882	0.03892210950334743
phylum	marmgCAMI2_short_read_sample_4	0.05331519082975476	0.6422963772526076	0.05026918720236988	0.5555555555555556	1.0	0.7142857142857143	10.0	0.0	8.0	10.0	0.5555555555555556	1.225467171573805	0.532213630368089	0.02519362036487884	0.05331519082975476	0.6422963772526076	0.04670278869626079	1.0	1.0	1.0	18.0	0.0	0.0	18.0	1.0	1.2593446042528025	0.435703331522119	0.023351394348130387
phylum	marmgCAMI2_short_read_sample_3	0.05331519082975476	0.6422963772526076	0.04292025543679853	0.5454545454545454	1.0	0.7058823529411764	12.0	0.0	10.0	12.0	0.5454545454545454	1.2855289882005891	0.5173349221429562	0.021546777886848962	0.05331519082975476	0.6422963772526076	0.036549466980474975	0.9090909090909091	1.0	0.9523809523809523	20.0	0.0	2.0	20.0	0.9090909090909091	1.3398665927880213	0.4472584565103573	0.01827473349023748
phylum	marmgCAMI2_short_read_sample_2	0.05331519082975476	0.6422963772526076	0.027643417041585603	0.5909090909090909	1.0	0.7428571428571429	13.0	0.0	9.0	13.0	0.5909090909090909	1.260313081371184	0.4913598304406614	0.013879069508780846	0.05331519082975476	0.6422963772526076	0.020638853739281964	0.9545454545454546	1.0	0.9767441860465117	21.0	0.0	1.0	21.0	0.9545454545454546	1.315918289814365	0.4322248617744983	0.010319426869640977
phylum	marmgCAMI2_short_read_sample_1	0.05331519082975476	0.6422963772526076	0.031319044061822524	0.6666666666666666	1.0	0.8	14.0	0.0	7.0	14.0	0.6666666666666666	1.298245723973245	0.4919354003433162	0.01572341725494633	0.05331519082975476	0.6422963772526076	0.023843164157586708	0.9523809523809523	1.0	0.975609756097561	20.0	0.0	1.0	20.0	0.9523809523809523	1.3515481564278349	0.4511578582502715	0.011921582078793354
phylum	marmgCAMI2_short_read_sample_9	0.05331519082975476	0.6422963772526076	0.07873064317131488	0.5714285714285714	1.0	0.7272727272727273	12.0	0.0	9.0	12.0	0.5714285714285714	1.2298772150360522	0.4949390010852034	0.03951550049498014	0.05331519082975476	0.6422963772526076	0.07405402750702803	0.9523809523809523	1.0	0.975609756097561	20.0	0.0	1.0	20.0	0.9523809523809523	1.2813478312837472	0.42772441402569616	0.03702701375351399
class	marmgCAMI2_short_read_sample_0	0.05331519082975476	0.6422963772526076	0.03498755278078265	0.84	1.0	0.9130434782608696	21.0	0.0	4.0	21.0	0.84	1.7573927563143505	0.5772310082327596	0.017561024771631777	0.05331519082975476	0.6422963772526076	0.03287877705029275	1.0	0.9615384615384616	0.9803921568627451	25.0	1.0	0.0	26.0	0.9615384615384616	1.8057005744549133	0.5542194816460062	0.016439388525146377
class	marmgCAMI2_short_read_sample_9	0.05331519082975476	0.6422963772526076	0.08359334407395208	0.7241379310344828	1.0	0.8400000000000001	21.0	0.0	8.0	21.0	0.7241379310344828	1.8674958519638407	0.6133953321625977	0.04197787002703378	0.05331519082975476	0.6422963772526076	0.08052951506197069	1.0	0.9666666666666667	0.983050847457627	29.0	1.0	0.0	30.0	0.9666666666666667	1.9260061149114096	0.5662729617797647	0.04026475753098535
class	marmgCAMI2_short_read_sample_1	0.05331519082975476	0.6422963772526076	0.04737420783584909	0.7419354838709677	0.9583333333333334	0.8363636363636364	23.0	1.0	8.0	24.0	0.71875	1.9077188927148283	0.60027897403675	0.023793150235246696	0.05331519082975476	0.6422963772526076	0.04122233247964635	1.0	0.9393939393939394	0.96875	31.0	2.0	0.0	33.0	0.9393939393939394	1.9687938066629898	0.5630743740869396	0.020611166239823175
class	marmgCAMI2_short_read_sample_2	0.05331519082975476	0.6422963772526076	0.04541906664270038	0.7857142857142857	1.0	0.88	22.0	0.0	6.0	22.0	0.7857142857142857	1.8784683516320566	0.6077135400036847	0.022802330482292778	0.05331519082975476	0.6422963772526076	0.04361222509828917	1.0	0.9333333333333333	0.9655172413793104	28.0	2.0	0.0	30.0	0.9333333333333333	1.9332839482866515	0.5684127474371573	0.02180611254914459
class	marmgCAMI2_short_read_sample_3	0.05331519082975476	0.6422963772526076	0.05617421120103302	0.6451612903225806	0.9523809523809523	0.7692307692307692	20.0	1.0	11.0	21.0	0.625	1.983392211289448	0.6514625041727571	0.028217444180025298	0.05331519082975476	0.6422963772526076	0.04899376856641902	0.967741935483871	0.967741935483871	0.967741935483871	30.0	1.0	1.0	31.0	0.9375	2.046896669628854	0.5960699757283291	0.02449688428320952
class	marmgCAMI2_short_read_sample_4	0.05331519082975476	0.6422963772526076	0.05841564438732128	0.6666666666666666	1.0	0.8	18.0	0.0	9.0	18.0	0.6666666666666666	1.9625333479235663	0.678989940502342	0.02932174892130218	0.05331519082975476	0.6422963772526076	0.054090028277984814	1.0	0.9642857142857143	0.9818181818181818	27.0	1.0	0.0	28.0	0.9642857142857143	2.0147895217009273	0.6046416165480166	0.027045014138992407
class	marmgCAMI2_short_read_sample_5	0.05331519082975476	0.6422963772526076	0.08673238207766293	0.6896551724137931	1.0	0.8163265306122449	20.0	0.0	9.0	20.0	0.6896551724137931	1.9054056223466749	0.6360400223903168	0.04356763952329469	0.05331519082975476	0.6422963772526076	0.08427533330505334	0.9655172413793104	0.9333333333333333	0.9491525423728815	28.0	2.0	1.0	30.0	0.9032258064516129	1.968542586547642	0.5787792843665018	0.04213766665252667
class	marmgCAMI2_short_read_sample_6	0.05331519082975476	0.6422963772526076	0.06344744688093622	0.7666666666666667	1.0	0.8679245283018869	23.0	0.0	7.0	23.0	0.7666666666666667	1.8735027320323274	0.597514332035579	0.031867429998989595	0.05331519082975476	0.6422963772526076	0.060955310782386245	1.0	0.9375	0.967741935483871	30.0	2.0	0.0	32.0	0.9375	1.934728106446238	0.5582445289276964	0.030477655391193122
class	marmgCAMI2_short_read_sample_7	0.05331519082975476	0.6422963772526076	0.056807745484682357	0.7142857142857143	1.0	0.8333333333333333	20.0	0.0	8.0	20.0	0.7142857142857143	1.7954729289708284	0.5993435878169336	0.028534726926175414	0.05331519082975476	0.6422963772526076	0.050757060746198304	1.0	0.9655172413793104	0.9824561403508771	28.0	1.0	0.0	29.0	0.9655172413793104	1.8574718848015066	0.5516212351348315	0.025378530373099156
class	marmgCAMI2_short_read_sample_8	0.05331519082975476	0.6422963772526076	0.0499859765154368	0.6666666666666666	0.9523809523809523	0.7843137254901961	20.0	1.0	10.0	21.0	0.6451612903225806	1.7188149962260448	0.5645598058102369	0.025109221913727574	0.05331519082975476	0.6422963772526076	0.044148219468290006	1.0	0.9375	0.967741935483871	30.0	2.0	0.0	32.0	0.9375	1.7833300191420718	0.5145602749769375	0.022074109734145017
order	marmgCAMI2_short_read_sample_8	0.05331519082975476	0.6422963772526076	0.11785036689875074	0.7638888888888888	0.9821428571428571	0.8593749999999999	55.0	1.0	17.0	56.0	0.7534246575342466	2.87929837925262	0.7152911349037365	0.05920216603165757	0.05331519082975476	0.6422963772526076	0.11374795561724413	0.9444444444444444	0.9577464788732394	0.951048951048951	68.0	3.0	4.0	71.0	0.9066666666666666	2.9478311662036853	0.6915441110369626	0.05687397780862208
order	marmgCAMI2_short_read_sample_7	0.05331519082975476	0.6422963772526076	0.14675789268813946	0.7272727272727273	0.9795918367346939	0.8347826086956521	48.0	1.0	18.0	49.0	0.7164179104477612	2.9550637065117007	0.7593011701866873	0.07371560394571612	0.05331519082975476	0.6422963772526076	0.14076213723243508	0.9848484848484849	0.9701492537313433	0.9774436090225564	65.0	2.0	1.0	67.0	0.9558823529411765	3.023582675120063	0.7190971965884199	0.07038106861621755
order	marmgCAMI2_short_read_sample_6	0.05331519082975476	0.6422963772526076	0.15310344804486672	0.7571428571428571	0.9636363636363636	0.848	53.0	2.0	17.0	55.0	0.7361111111111112	3.0341044362352125	0.7571380506657821	0.07692517614578638	0.05331519082975476	0.6422963772526076	0.14773400930407013	0.9857142857142858	0.9583333333333334	0.971830985915493	69.0	3.0	1.0	72.0	0.9452054794520548	3.1059895264858746	0.7262642067556301	0.07386700465203509
order	marmgCAMI2_short_read_sample_4	0.05331519082975476	0.6422963772526076	0.1763673690457233	0.703125	1.0	0.8256880733944955	45.0	0.0	19.0	45.0	0.703125	2.9991132638194484	0.7878589898313796	0.08862053319837002	0.05331519082975476	0.6422963772526076	0.1704676643606112	0.96875	0.9841269841269841	0.9763779527559054	62.0	1.0	2.0	63.0	0.9538461538461539	3.07220766017636	0.7415176823979611	0.08523383218030561
order	marmgCAMI2_short_read_sample_9	0.05331519082975476	0.6422963772526076	0.15858324849059083	0.7258064516129032	0.9574468085106383	0.8256880733944956	45.0	2.0	17.0	47.0	0.703125	3.015313791458737	0.7831683621997956	0.07968492464231006	0.05331519082975476	0.6422963772526076	0.15137343924054636	0.967741935483871	0.967741935483871	0.967741935483871	60.0	2.0	2.0	62.0	0.9375	3.086534129304123	0.747863733366269	0.0756867196202732
order	marmgCAMI2_short_read_sample_2	0.05331519082975476	0.6422963772526076	0.11485294020436583	0.7794117647058824	1.0	0.8760330578512397	53.0	0.0	15.0	53.0	0.7794117647058824	2.9461381218178286	0.7420457200543704	0.05770871794219542	0.05331519082975476	0.6422963772526076	0.10872227309191786	1.0	0.9855072463768116	0.9927007299270074	68.0	1.0	0.0	69.0	0.9855072463768116	3.0174445046900233	0.7126520084966632	0.05436113654595892
