1267600	PRJNA239657	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/1267600.PRJNA239657.fasta	known_strain
1501230	PRJNA246682	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/1501230.PRJNA246682.fasta	known_strain
1380763	PRJNA238415	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/1380763.PRJNA238415.fasta	known_strain
41275	Chlamy80	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/Chlamy80.fasta	new_species
196162	PRJNA12738	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/196162.PRJNA12738.fasta	known_strain
12916	LjRoot105	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/LjRoot105.fasta	new_species
1295141	PRJNA189715	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/1295141.PRJNA189715.fasta	known_strain
1174504	PRJNA159255	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/1174504.PRJNA159255.fasta	known_strain
1500301	3823_T	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/3823_T.fasta	new_strain
43759	PRJNA238534	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/43759.PRJNA238534.fasta	known_strain
1292035	PRJNA188694	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/1292035.PRJNA188694.fasta	known_strain
106592	3937_Q	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/3937_Q.fasta	new_strain
358220	LjRoot187	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/LjRoot187.fasta	new_strain
323098	PRJNA13474	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/323098.PRJNA13474.fasta	known_strain
358823	PRJNA242835	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/358823.PRJNA242835.fasta	known_strain
149698	Chlamy151	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/Chlamy151.fasta	new_species
593907	PRJNA33853	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/593907.PRJNA33853.fasta	known_strain
85413	3823_AQ	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/3823_AQ.fasta	new_species
758826	3934_BX	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/3934_BX.fasta	new_strain
435897	3934_K	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/3934_K.fasta	new_strain
479435	PRJNA21089	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/479435.PRJNA21089.fasta	known_strain
1238237	PRJNA176510	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/1238237.PRJNA176510.fasta	known_strain
234267	PRJNA12638	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/234267.PRJNA12638.fasta	known_strain
485917	PRJNA27949	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/485917.PRJNA27949.fasta	known_strain
520709	PRJNA183323	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/520709.PRJNA183323.fasta	known_strain
85413	LjRoot145	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/LjRoot145.fasta	new_species
69222	PRJNA238419	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/69222.PRJNA238419.fasta	known_strain
12916	LjRoot117	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/LjRoot117.fasta	new_species
1419583	PRJNA227201	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/1419583.PRJNA227201.fasta	known_strain
587753	Chlamy90	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/Chlamy90.fasta	new_strain
452662	PRJDA19949	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/452662.PRJDA19949.fasta	known_strain
759362	PRJNA48079	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/759362.PRJNA48079.fasta	known_strain
106592	3823_AM	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/3823_AM.fasta	new_strain
1218084	PRJDB257	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/1218084.PRJDB257.fasta	known_strain
379	3823_AN	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/3823_AN.fasta	new_species
1478	LjRoot15	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/LjRoot15.fasta	new_strain
394503	PRJNA17419	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/394503.PRJNA17419.fasta	known_strain
106592	LjRoot10	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/LjRoot10.fasta	new_strain
216778	3934_AI	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/3934_AI.fasta	new_strain
526225	PRJNA29547	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/526225.PRJNA29547.fasta	known_strain
1121372	PRJNA188856	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/1121372.PRJNA188856.fasta	known_strain
592361	3937_Y	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/3937_Y.fasta	new_strain
1449976	PRJNA235190	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/1449976.PRJNA235190.fasta	known_strain
665577	PRJNA63193	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/665577.PRJNA63193.fasta	known_strain
32033	LjRoot143	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/LjRoot143.fasta	new_genus
34073	LjRoot99	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/LjRoot99.fasta	new_strain
379	3823_AJ	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/3823_AJ.fasta	new_species
46914	LjRoot3	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/LjRoot3.fasta	new_strain
1268068	LjRoot162	/net/sgi/cami/data/dRep/drep-outout_directory-LOTUS-999/dereplicated_genomes/LjRoot162.fasta	new_strain
