rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	strmgCAMI2_short_read_sample_99	0.07687448322307497	0.861848334366482	0.0004754611832443345	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0004753481336576716	0.0	0.00023778712089509777
superkingdom	strmgCAMI2_short_read_sample_32	0.07687448322307497	0.861848334366482	0.0011935985814365323	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.001192885959064939	0.0	0.0005971556728002418
superkingdom	strmgCAMI2_short_read_sample_33	0.07687448322307497	0.861848334366482	0.0010345711061518158	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.001034035752812737	0.0	0.0005175532759084825
superkingdom	strmgCAMI2_short_read_sample_34	0.07687448322307497	0.861848334366482	0.0003917380723967767	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.00039166133301686974	0.0	0.00019590740839365455
superkingdom	strmgCAMI2_short_read_sample_35	0.07687448322307497	0.861848334366482	0.00038303208824146394	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0003829587220833126	0.0	0.00019155272954173434
superkingdom	strmgCAMI2_short_read_sample_36	0.07687448322307497	0.861848334366482	0.0013493368140993312	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0013484260494454393	0.0	0.0006751238918103144
superkingdom	strmgCAMI2_short_read_sample_37	0.07687448322307497	0.861848334366482	0.0010061862349692774	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.001005679859735141	0.0	0.0005033463475678111
superkingdom	strmgCAMI2_short_read_sample_38	0.07687448322307497	0.861848334366482	0.0011675358468103525	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.001166854011426189	0.0	0.0005841089074491203
superkingdom	strmgCAMI2_short_read_sample_39	0.07687448322307497	0.861848334366482	0.0006354260153405278	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0006352240894558311	0.0	0.0003178139813061443
superkingdom	strmgCAMI2_short_read_sample_4	0.07687448322307497	0.861848334366482	0.0025349293585911425	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.002531713706865284	0.0	0.0012690731847326611
superkingdom	strmgCAMI2_short_read_sample_40	0.07687448322307497	0.861848334366482	0.0006339486002354988	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0006337476123451113	0.0	0.00031707480468204846
superkingdom	strmgCAMI2_short_read_sample_41	0.07687448322307497	0.861848334366482	0.0009727688019175673	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0009722955088534179	0.0	0.0004866210858641256
