rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	strmgCAMI2_short_read_sample_99	0.031218033924866658	0.9807107079819327	0.0015181963451681214	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0015170433014335548	0.0	0.0007596748403671414
superkingdom	strmgCAMI2_short_read_sample_32	0.031218033924866658	0.9807107079819327	0.000540774316059185	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0005406280712645042	0.0	0.00027046028701795913
superkingdom	strmgCAMI2_short_read_sample_33	0.031218033924866658	0.9807107079819327	0.000516331397310239	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0005161980753062099	0.0	0.00025823236539414686
superkingdom	strmgCAMI2_short_read_sample_34	0.031218033924866658	0.9807107079819327	0.00036270233962085283	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0003626365551734244	0.0	0.0001813840640226219
superkingdom	strmgCAMI2_short_read_sample_35	0.031218033924866658	0.9807107079819327	0.0003929925098984199	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.00039291527822420027	0.0	0.00019653487331578343
superkingdom	strmgCAMI2_short_read_sample_36	0.031218033924866658	0.9807107079819327	0.0015950258587137966	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0015937531281094376	0.0	0.0007981494638738971
superkingdom	strmgCAMI2_short_read_sample_37	0.031218033924866658	0.9807107079819327	0.0004903041064832791	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0004901838877753872	0.0	0.000245212167507984
superkingdom	strmgCAMI2_short_read_sample_38	0.031218033924866658	0.9807107079819327	0.0012936242472024163	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0012927871543167982	0.0	0.0006472307603037402
superkingdom	strmgCAMI2_short_read_sample_39	0.031218033924866658	0.9807107079819327	0.0005187113801002852	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0005185768260854554	0.0	0.00025942297287428724
superkingdom	strmgCAMI2_short_read_sample_4	0.031218033924866658	0.9807107079819327	0.0017805160754171823	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0017789300150548727	0.0	0.0008910513032933587
superkingdom	strmgCAMI2_short_read_sample_40	0.031218033924866658	0.9807107079819327	0.00040208384965325196	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.00040200300310573486	0.0	0.00020108235080948137
superkingdom	strmgCAMI2_short_read_sample_41	0.031218033924866658	0.9807107079819327	0.0007242394991239109	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0007239771743615804	0.0	0.0003622509277772007
superkingdom	strmgCAMI2_short_read_sample_42	0.031218033924866658	0.9807107079819327	0.001706303123092283	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0017048465592360712	0.0	0.0008538800506447223
superkingdom	strmgCAMI2_short_read_sample_43	0.031218033924866658	0.9807107079819327	0.00035803608972500455	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.00035797198715338167	0.0	0.0001790500980609896
superkingdom	strmgCAMI2_short_read_sample_44	0.031218033924866658	0.9807107079819327	0.0018657144500369327	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0018639729214302726	0.0	0.0009337282601721719
superkingdom	strmgCAMI2_short_read_sample_45	0.031218033924866658	0.9807107079819327	0.00795435403248888	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.007922633942260882	0.0	0.0039930581152047605
superkingdom	strmgCAMI2_short_read_sample_46	0.031218033924866658	0.9807107079819327	0.0006542816653012551	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.000654067576355879	0.0	0.0003272478887974519
superkingdom	strmgCAMI2_short_read_sample_47	0.031218033924866658	0.9807107079819327	0.0006497696817314136	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0006495585356746556	0.0	0.00032499042532832247
superkingdom	strmgCAMI2_short_read_sample_48	0.031218033924866658	0.9807107079819327	0.0008464371755168543	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0008460788464554714	0.0	0.00042339777756790947
superkingdom	strmgCAMI2_short_read_sample_49	0.031218033924866658	0.9807107079819327	0.000495580823148174	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0004954580026811879	0.0	0.00024785182688027903
superkingdom	strmgCAMI2_short_read_sample_5	0.031218033924866658	0.9807107079819327	0.000356874539479719	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0003568108521847058	0.0	0.00017846911528152323
