tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVc	strmgCAMI2_short_read_sample_0	0.04921848035775296	0.7169775561148146	1.8704437983050914	0.3	0.043478260869565216	0.07594936708860758	6.0	132.0	14.0	138.0	0.039473684210526314	4.607172762446641	0.9350386760732918	0.9640220581394628
LSHVc	strmgCAMI2_short_read_sample_74	0.051276700490259106	0.6599894790901123	1.8873304969500113	0.35	0.04861111111111111	0.08536585365853658	7.0	137.0	13.0	144.0	0.044585987261146494	4.611997777261135	0.9280022204565728	0.9600406620475507
LSHVc	strmgCAMI2_short_read_sample_73	0.04819408845868254	0.3869769754143223	1.8607713790168952	0.45	0.029508196721311476	0.055384615384615386	9.0	296.0	11.0	305.0	0.028481012658227847	5.350507051126936	0.9353523479274762	0.9397844740332548
LSHVc	strmgCAMI2_short_read_sample_72	0.04922572198927273	0.5303822967133449	1.7537568470329044	0.4	0.03508771929824561	0.06451612903225806	8.0	220.0	12.0	228.0	0.03333333333333333	5.10705254640575	0.940638687500402	0.9309078496565959
LSHVc	strmgCAMI2_short_read_sample_71	0.04628362020924664	0.4300668152706034	1.8638485312569342	0.4	0.027777777777777776	0.051948051948051945	8.0	280.0	12.0	288.0	0.02666666666666667	5.309847685081207	0.9376451952484292	0.9526155517195924
LSHVc	strmgCAMI2_short_read_sample_70	0.052400248719531556	0.708146695463956	1.8465713187023163	0.4	0.05714285714285714	0.09999999999999999	8.0	132.0	12.0	140.0	0.05263157894736842	4.602086934407717	0.9312869165425585	0.9484815987820031
LSHVc	strmgCAMI2_short_read_sample_7	0.049684332761082306	0.6839230633786747	1.7709868232437735	0.35	0.046052631578947366	0.08139534883720931	7.0	145.0	13.0	152.0	0.04242424242424243	4.706403081973305	0.9368063317677205	0.938572004930732
LSHVc	strmgCAMI2_short_read_sample_69	0.04750185141797614	0.6934786507714389	1.7828870859275003	0.3	0.04	0.07058823529411766	6.0	144.0	14.0	150.0	0.036585365853658534	4.709888231582173	0.9399782572743949	0.9574810080918448
LSHVc	strmgCAMI2_short_read_sample_68	0.04969337770151328	0.5385156719614774	1.8985595154619639	0.4	0.03864734299516908	0.07048458149779735	8.0	199.0	12.0	207.0	0.0365296803652968	5.017990879832628	0.9409817157750364	0.9604915758964209
LSHVc	strmgCAMI2_short_read_sample_67	0.04611631164994189	0.501481329195391	1.8828015970452907	0.4	0.0326530612244898	0.060377358490566045	8.0	237.0	12.0	245.0	0.0311284046692607	5.198985985842335	0.9450539834463685	0.9566779893343249
LSHVc	strmgCAMI2_short_read_sample_66	0.04801925688886444	0.62245639048035	1.8963869642968327	0.4	0.043010752688172046	0.07766990291262137	8.0	178.0	12.0	186.0	0.04040404040404041	4.921300816013287	0.9417411756235041	0.9626412838571867
LSHVc	strmgCAMI2_short_read_sample_65	0.035651105149916755	0.4543643334311569	1.6321674126205474	0.45	0.03557312252964427	0.06593406593406594	9.0	244.0	11.0	253.0	0.03409090909090909	5.2152512569852725	0.9425057223261889	0.9524375188166175
LSHVc	strmgCAMI2_short_read_sample_64	0.05153387857981213	0.6831319028011221	1.87772341799283	0.4	0.05194805194805195	0.09195402298850576	8.0	146.0	12.0	154.0	0.04819277108433735	4.735407066991021	0.9401333387020333	0.9604443338443999
LSHVc	strmgCAMI2_short_read_sample_63	0.05185645771603898	0.6584491593543808	1.8582272323804652	0.4	0.0425531914893617	0.07692307692307691	8.0	180.0	12.0	188.0	0.04	4.929901218179749	0.9414601084426923	0.950149449937115
LSHVc	strmgCAMI2_short_read_sample_62	0.04973893104143845	0.545623849960595	1.7766903673472871	0.4	0.034782608695652174	0.064	8.0	222.0	12.0	230.0	0.03305785123966942	5.123062272048647	0.9420720039228472	0.937813930704368
LSHVc	strmgCAMI2_short_read_sample_61	0.050293796552348974	0.6818177948502993	1.671047209094541	0.3	0.043795620437956206	0.07643312101910828	6.0	131.0	14.0	137.0	0.039735099337748346	4.591064902475487	0.9331468905446466	0.955309914758887
LSHVc	strmgCAMI2_short_read_sample_60	0.0494438131451414	0.6850916385488182	1.876413160670785	0.3	0.04411764705882353	0.07692307692307693	6.0	130.0	14.0	136.0	0.04	4.58370963164973	0.9330412451643165	0.9655286266479632
