tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVc	strmgCAMI2_short_read_sample_0	0.04921848035775296	0.7169775561148146	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_74	0.051276700490259106	0.6599894790901123	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_73	0.04819408845868254	0.3869769754143223	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_72	0.04922572198927273	0.5303822967133449	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_71	0.04628362020924664	0.4300668152706034	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_70	0.052400248719531556	0.708146695463956	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_7	0.049684332761082306	0.6839230633786747	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_69	0.04750185141797614	0.6934786507714389	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_68	0.04969337770151328	0.5385156719614774	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_67	0.04611631164994189	0.501481329195391	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_66	0.04801925688886444	0.62245639048035	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_65	0.035651105149916755	0.4543643334311569	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_64	0.05153387857981213	0.6831319028011221	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_63	0.05185645771603898	0.6584491593543808	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_62	0.04973893104143845	0.545623849960595	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_61	0.050293796552348974	0.6818177948502993	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_60	0.0494438131451414	0.6850916385488182	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_6	0.04031166775338013	0.46917277731773954	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_59	0.0523765578947831	0.7075148590617308	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_58	0.0372361191688782	0.5489694803829113	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_57	0.03811571469353854	0.5664039261071263	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_56	0.052379614742002305	0.632453781912132	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_75	0.052646113497014486	0.6578740229639207	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_77	0.05104819243228107	0.6457414240413744	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_78	0.051578502923388135	0.6597215676708188	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_79	0.04331619667755018	0.448169684709087	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_99	0.049962854552561865	0.5549764502031967	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_98	0.05257995224830427	0.6102914804173625	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_97	0.04947896761971147	0.569070709486266	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LSHVc	strmgCAMI2_short_read_sample_96	0.052814853468718906	0.7016588343874259	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
