tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVc	strmgCAMI2_short_read_sample_0	0.04921848035775296	0.7169775561148146	0.8202203942503218	0.5833333333333334	0.28	0.3783783783783784	7.0	18.0	5.0	25.0	0.23333333333333334	2.3761500020215616	0.7381925030049442	0.42250414496565586
LSHVc	strmgCAMI2_short_read_sample_74	0.051276700490259106	0.6599894790901123	0.7627023946839807	0.5833333333333334	0.28	0.3783783783783784	7.0	18.0	5.0	25.0	0.23333333333333334	2.2276535119177905	0.6920594745244649	0.38786815813497433
LSHVc	strmgCAMI2_short_read_sample_73	0.04819408845868254	0.3869769754143223	0.6854905549894491	0.75	0.1125	0.1956521739130435	9.0	71.0	3.0	80.0	0.10843373493975904	2.719858820028325	0.6206851410958487	0.3459459696055148
LSHVc	strmgCAMI2_short_read_sample_72	0.04922572198927273	0.5303822967133449	0.7185917065974107	0.75	0.16981132075471697	0.27692307692307694	9.0	44.0	3.0	53.0	0.16071428571428573	2.490871287266203	0.6273773670807198	0.37968874600210534
LSHVc	strmgCAMI2_short_read_sample_71	0.04628362020924664	0.4300668152706034	0.6540152319229011	0.75	0.125	0.21428571428571427	9.0	63.0	3.0	72.0	0.12	2.543166274264615	0.5946609352917474	0.33198355142193803
LSHVc	strmgCAMI2_short_read_sample_70	0.052400248719531556	0.708146695463956	0.7597463261630992	0.5833333333333334	0.30434782608695654	0.4	7.0	16.0	5.0	23.0	0.25	2.1858291510207875	0.6971242810515135	0.39006117080171965
LSHVc	strmgCAMI2_short_read_sample_7	0.049684332761082306	0.6839230633786747	0.7082472431551381	0.5833333333333334	0.2692307692307692	0.3684210526315789	7.0	19.0	5.0	26.0	0.22580645161290322	2.299751797471196	0.7058574755638602	0.37122075005235516
LSHVc	strmgCAMI2_short_read_sample_69	0.04750185141797614	0.6934786507714389	0.9008905601052305	0.5833333333333334	0.25	0.35000000000000003	7.0	21.0	5.0	28.0	0.21212121212121213	2.536763119733914	0.761286743351936	0.4830781770700515
LSHVc	strmgCAMI2_short_read_sample_68	0.04969337770151328	0.5385156719614774	0.7167217115900688	0.8333333333333334	0.24390243902439024	0.37735849056603776	10.0	31.0	2.0	41.0	0.23255813953488372	2.428331758960572	0.653907266465317	0.36247457980119807
LSHVc	strmgCAMI2_short_read_sample_67	0.04611631164994189	0.501481329195391	0.6964646172990528	0.75	0.15789473684210525	0.2608695652173913	9.0	48.0	3.0	57.0	0.15	2.629181189813642	0.6502962776481996	0.3521325285355865
LSHVc	strmgCAMI2_short_read_sample_66	0.04801925688886444	0.62245639048035	0.6558838557595135	0.75	0.3103448275862069	0.4390243902439025	9.0	20.0	3.0	29.0	0.28125	2.293094895197894	0.680990032054031	0.3328653391105408
LSHVc	strmgCAMI2_short_read_sample_65	0.035651105149916755	0.4543643334311569	0.5774950221918643	0.6666666666666666	0.16326530612244897	0.2622950819672131	8.0	41.0	4.0	49.0	0.1509433962264151	2.139446375487887	0.5497289729760982	0.29110781324572854
LSHVc	strmgCAMI2_short_read_sample_64	0.05153387857981213	0.6831319028011221	0.7595371041259028	0.5833333333333334	0.30434782608695654	0.4	7.0	16.0	5.0	23.0	0.25	2.2549113604258757	0.719156600248319	0.38668873364017603
LSHVc	strmgCAMI2_short_read_sample_63	0.05185645771603898	0.6584491593543808	0.7609511887768527	0.75	0.1956521739130435	0.3103448275862069	9.0	37.0	3.0	46.0	0.1836734693877551	2.665399729858475	0.6961737738882191	0.38904330047309515
LSHVc	strmgCAMI2_short_read_sample_62	0.04973893104143845	0.545623849960595	0.7382255416196652	0.75	0.16363636363636364	0.26865671641791045	9.0	46.0	3.0	55.0	0.15517241379310345	2.5479281687108117	0.6358164023146987	0.38720390527399723
LSHVc	strmgCAMI2_short_read_sample_61	0.050293796552348974	0.6818177948502993	0.8224719203239702	0.5	0.1935483870967742	0.27906976744186046	6.0	25.0	6.0	31.0	0.16216216216216217	2.3835395376670534	0.6941026264028887	0.4583709305018902
LSHVc	strmgCAMI2_short_read_sample_60	0.0494438131451414	0.6850916385488182	0.7976426380397166	0.5833333333333334	0.28	0.3783783783783784	7.0	18.0	5.0	25.0	0.23333333333333334	2.283252000100211	0.7093321160326838	0.40727575273296557
LSHVc	strmgCAMI2_short_read_sample_6	0.04031166775338013	0.46917277731773954	0.6054659611284451	0.75	0.15517241379310345	0.2571428571428572	9.0	49.0	3.0	58.0	0.14754098360655737	2.46443274996956	0.6069369139201188	0.30996889443593495
LSHVc	strmgCAMI2_short_read_sample_59	0.0523765578947831	0.7075148590617308	0.7743992443976023	0.5833333333333334	0.3181818181818182	0.4117647058823529	7.0	15.0	5.0	22.0	0.25925925925925924	2.2605144240863	0.7313113482573897	0.3932705395173301
LSHVc	strmgCAMI2_short_read_sample_58	0.0372361191688782	0.5489694803829113	0.5755500126192785	0.75	0.23076923076923078	0.3529411764705882	9.0	30.0	3.0	39.0	0.21428571428571427	2.2931774782902217	0.6259421021925041	0.2955445777131401
