Accuracy (bp)	Accuracy (bp) (unfiltered)	Accuracy (seq)	Accuracy (seq) (unfiltered)	Adjusted Rand index (bp)	Adjusted Rand index (bp) (unfiltered)	Adjusted Rand index (seq)	Adjusted Rand index (seq) (unfiltered)	Average completeness (bp)	Average completeness (bp) (unfiltered)	Average completeness (seq)	Average completeness (seq) (unfiltered)	Average purity (bp)	Average purity (bp) (unfiltered)	Average purity (seq)	Average purity (seq) (unfiltered)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (bp) (unfiltered)	CAMI 1 F1 score (seq)	CAMI 1 F1 score (seq) (unfiltered)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (bp) (unfiltered)	CAMI 1 average completeness (seq)	CAMI 1 average completeness (seq) (unfiltered)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (bp) (unfiltered)	CAMI 1 std error of av. completeness (seq)	CAMI 1 std error of av. completeness (seq) (unfiltered)	Completeness (bp)	Completeness (bp) (unfiltered)	Completeness (seq)	Completeness (seq) (unfiltered)	F1 score (bp)	F1 score (bp) (unfiltered)	F1 score (seq)	F1 score (seq) (unfiltered)	F1 score for sample (bp)	F1 score for sample (bp) (unfiltered)	F1 score for sample (seq)	F1 score for sample (seq) (unfiltered)	Misclassification rate (bp)	Misclassification rate (bp) (unfiltered)	Misclassification rate (seq)	Misclassification rate (seq) (unfiltered)	Percentage of binned bp	Percentage of binned bp (unfiltered)	Percentage of binned sequences	Percentage of binned sequences (unfiltered)	Purity (bp)	Purity (bp) (unfiltered)	Purity (seq)	Purity (seq) (unfiltered)	Rand index (bp)	Rand index (bp) (unfiltered)	Rand index (seq)	Rand index (seq) (unfiltered)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (bp) (unfiltered)	Std error of av. completeness (seq)	Std error of av. completeness (seq) (unfiltered)	Std error of av. purity (bp)	Std error of av. purity (bp) (unfiltered)	Std error of av. purity (seq)	Std error of av. purity (seq) (unfiltered)	Tool	UniFrac (bp)	UniFrac (bp) (unfiltered)	UniFrac (seq)	UniFrac (seq) (unfiltered)	avg_precision_bp_var	avg_precision_bp_var (unfiltered)	avg_recall_bp_var	avg_recall_bp_var (unfiltered)	avg_recall_bp_var_cami1	avg_recall_bp_var_cami1 (unfiltered)	binning type	rank
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0000000000000002	1.0000000000000002	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0000000000000002	1.0000000000000002	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
0.9172892903475429	0.9172892903475429	0.8688022446127356	0.8688022446127356	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.9172892903475429	0.9172892903475429	0.8688022446127356	0.8688022446127356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9172892903475429	0.9172892903475429	0.8688022446127356	0.8688022446127356	0.647213872703863	0.647213872703863	0.6347171390404456	0.6347171390404456	0.9172892903475429	0.9172892903475429	0.8688022446127356	0.8688022446127356	0.08271070965245708	0.08271070965245708	0.13119775538726441	0.13119775538726441	1.0	1.0	1.0	1.0	0.9172892903475429	0.9172892903475429	0.8688022446127356	0.8688022446127356	0.8482607035989886	0.8482607035989886	0.772029990373813	0.772029990373813	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.5	0.5	0.5	0.5					LSHVec cami2	1.3988582688397417	1.3987894461279358	3.293595266689842	3.2933650253522906	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
0.8293494843182904	0.8322823759802619	0.5563505977219896	0.5577095378016388	0.855580823278096	0.8532393689883248	0.5649164861817757	0.5579594305252942	0.0762787927061758	0.6127742818847113	0.05511363042625499	0.46109730533502225	0.8855595128005282	0.11001587269605996	0.5774933878401658	0.06844397709395693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8293494843182904	0.8322823759802619	0.5563505977219896	0.5577095378016388	0.14045897344524652	0.1865407185197468	0.10062410384964988	0.11919498800801501	0.86791052897387	0.8673410487693394	0.6316638940855663	0.6262791309114081	0.0897677387065684	0.09451680128752571	0.26944005373075564	0.2859265565492892	0.91114050730282	0.9191582761156716	0.7615399674771511	0.7810254574187017	0.9102322612934316	0.9054831987124743	0.7305599462692444	0.7140734434507108	0.9302859339901504	0.9294975832860765	0.80884499436554	0.8095843360454937	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.019131354163564755	0.07393502675114397	0.014735131377132707	0.07011126858591947	0.03183826882866839	0.02375952461675286	0.08495906660226485	0.01769327403818111	LSHVec cami2	1.3988582688397417	1.3987894461279358	3.293595266689842	3.2933650253522906	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
0.8302492270684091	0.8323393722065973	0.5343654165471607	0.5357908539866684	0.8991253056642438	0.8938834914562427	0.6444198142255421	0.6325618764739921	0.19286735784804435	0.5801650346360763	0.14404969637943837	0.43664872848529046	0.8274237392139138	0.2503301229780137	0.4384397064564538	0.13685364376463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8302492270684091	0.8323393722065973	0.5343654165471607	0.5357908539866684	0.3128186276690524	0.34974986461144075	0.2168523797626438	0.208393103254205	0.8706664129607414	0.8691873396227203	0.6165985024157263	0.6114600523822425	0.08477995483861234	0.09055102263229298	0.2712555744659697	0.2879824288562439	0.9071580451693505	0.9152128298782694	0.733268616299292	0.7524966738194337	0.9152200451613877	0.909448977367707	0.7287444255340303	0.7120175711437561	0.9630297699807124	0.9614511831828066	0.8625651455522746	0.8611525406138941	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.036407587283930676	0.0672272198400697	0.029223251665173887	0.0602062256699114	0.04809134513530098	0.041898982083333466	0.07561431236298141	0.030325631678348345	LSHVec cami2	1.3988582688397417	1.3987894461279358	3.293595266689842	3.2933650253522906	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
