Accuracy (bp)	Accuracy (bp) (unfiltered)	Accuracy (seq)	Accuracy (seq) (unfiltered)	Adjusted Rand index (bp)	Adjusted Rand index (bp) (unfiltered)	Adjusted Rand index (seq)	Adjusted Rand index (seq) (unfiltered)	Average completeness (bp)	Average completeness (bp) (unfiltered)	Average completeness (seq)	Average completeness (seq) (unfiltered)	Average purity (bp)	Average purity (bp) (unfiltered)	Average purity (seq)	Average purity (seq) (unfiltered)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (bp) (unfiltered)	CAMI 1 F1 score (seq)	CAMI 1 F1 score (seq) (unfiltered)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (bp) (unfiltered)	CAMI 1 average completeness (seq)	CAMI 1 average completeness (seq) (unfiltered)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (bp) (unfiltered)	CAMI 1 std error of av. completeness (seq)	CAMI 1 std error of av. completeness (seq) (unfiltered)	Completeness (bp)	Completeness (bp) (unfiltered)	Completeness (seq)	Completeness (seq) (unfiltered)	F1 score (bp)	F1 score (bp) (unfiltered)	F1 score (seq)	F1 score (seq) (unfiltered)	F1 score for sample (bp)	F1 score for sample (bp) (unfiltered)	F1 score for sample (seq)	F1 score for sample (seq) (unfiltered)	Misclassification rate (bp)	Misclassification rate (bp) (unfiltered)	Misclassification rate (seq)	Misclassification rate (seq) (unfiltered)	Percentage of binned bp	Percentage of binned bp (unfiltered)	Percentage of binned sequences	Percentage of binned sequences (unfiltered)	Purity (bp)	Purity (bp) (unfiltered)	Purity (seq)	Purity (seq) (unfiltered)	Rand index (bp)	Rand index (bp) (unfiltered)	Rand index (seq)	Rand index (seq) (unfiltered)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (bp) (unfiltered)	Std error of av. completeness (seq)	Std error of av. completeness (seq) (unfiltered)	Std error of av. purity (bp)	Std error of av. purity (bp) (unfiltered)	Std error of av. purity (seq)	Std error of av. purity (seq) (unfiltered)	Tool	UniFrac (bp)	UniFrac (bp) (unfiltered)	UniFrac (seq)	UniFrac (seq) (unfiltered)	avg_precision_bp_var	avg_precision_bp_var (unfiltered)	avg_recall_bp_var	avg_recall_bp_var (unfiltered)	avg_recall_bp_var_cami1	avg_recall_bp_var_cami1 (unfiltered)	binning type	rank
1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly									Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly									Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0									1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly									LSHVec cami2	7.0	7.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0									1.0	1.0	1.0	1.0	0.9924216797354081	1.0	0.9411764705882353	1.0	0.0	0.0	0.0	0.0	0.2319007325459501	0.22842252094124546	0.1356382978723404	0.12	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0		0.0		0.0	0.0	0.0	0.0	LSHVec cami2	7.0	7.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0									1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly									PhyloPythiaS+ 1.4	7.0	7.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0									1.0	1.0	1.0	1.0	0.9546631439047187	0.9546631439047187	0.7450980392156863	0.7450980392156863	0.0	0.0	0.0	0.0	0.8770537920481585	0.8770537920481585	0.6017069701280228	0.6017069701280228	marmgCAMI2_short_read_pooled_gold_standard_assembly					0.0	0.0	0.0	0.0	Kraken 2.0.8 beta	7.0	7.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0									1.0	1.0	1.0	1.0	0.19660506642853823	0.19660506642853823	0.29411764705882354	0.29411764705882354	0.0	0.0	0.0	0.0	0.3460304704334936	0.3460304704334936	0.4857142857142857	0.4857142857142857	marmgCAMI2_short_read_pooled_gold_standard_assembly					0.0	0.0	0.0	0.0	Kraken 2.0.8 beta	7.0	7.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
0.03440304094729805	0.03440304094729805	0.19607843137254902	0.19607843137254902	0.0	0.0	0.0	0.0	0.03440304094729805	0.03440304094729805	0.19607843137254902	0.19607843137254902	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03440304094729805	0.03440304094729805	0.19607843137254902	0.19607843137254902	0.06437658155221991	0.06437658155221991	0.28169014084507044	0.28169014084507044	0.03825409855791728	0.03825409855791728	0.2298850574712644	0.2298850574712644	0.9569239972218095	0.9569239972218095	0.7222222222222222	0.7222222222222222	0.7986590846056051	0.7986590846056051	0.7058823529411765	0.7058823529411765	0.0430760027781904	0.0430760027781904	0.2777777777777778	0.2777777777777778	0.9175589129851242	0.9175589129851242	0.5873015873015873	0.5873015873015873	marmgCAMI2_short_read_pooled_gold_standard_assembly					0.5	0.5	0.5	0.5	DIAMOND 0.9.28	6.0	6.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
0.0	0.0	0.0	0.0	0.0	-6.142359754775907e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0									1.0	1.0	1.0	1.0	0.16763205948508464	0.16927533815468623	0.21568627450980393	0.23529411764705882	0.0	0.0	0.0	0.0	0.735579030766349	0.7214608336696381	0.6545454545454545	0.5454545454545454	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0		0.0		0.0	0.0	0.0	0.0	DIAMOND 0.9.28	6.0	6.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0									1.0	1.0	1.0	1.0	0.8976149212909598	0.8976149212909598	0.5882352941176471	0.5882352941176471	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly									MEGAN 6.15.2	7.0	7.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
