tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVc	strmgCAMI2_short_read_sample_0	0.04994888416587886	0.7357913625548519	0.8788756826228495	0.5833333333333334	0.28	0.3783783783783784	7.0	18.0	5.0	25.0	0.23333333333333334	2.3761500020215616	0.7381925030049442	0.43943784131142477
LSHVc	strmgCAMI2_short_read_sample_74	0.051692219307083676	0.7179713070966227	0.7960716107982858	0.5833333333333334	0.28	0.3783783783783784	7.0	18.0	5.0	25.0	0.23333333333333334	2.2276535119177905	0.6920594745244649	0.39803580539914307
LSHVc	strmgCAMI2_short_read_sample_73	0.04836222898242514	0.41878080243135746	0.6941673921441602	0.75	0.1125	0.1956521739130435	9.0	71.0	3.0	80.0	0.10843373493975904	2.719858820028327	0.6206851410958492	0.3470836960720799
LSHVc	strmgCAMI2_short_read_sample_72	0.05017629257694544	0.4826976507534087	0.7670405151508035	0.75	0.16981132075471697	0.27692307692307694	9.0	44.0	3.0	53.0	0.16071428571428573	2.4908712872662035	0.6273773670807199	0.3835202575754018
LSHVc	strmgCAMI2_short_read_sample_71	0.04668416262489306	0.37928982386833004	0.6769369717626581	0.75	0.125	0.21428571428571427	9.0	63.0	3.0	72.0	0.12	2.543166274264615	0.5946609352917474	0.33846848588132905
LSHVc	strmgCAMI2_short_read_sample_70	0.053044490769709116	0.7203748823105334	0.8117995732652195	0.5833333333333334	0.30434782608695654	0.4	7.0	16.0	5.0	23.0	0.25	2.1858291510207875	0.6971242810515135	0.4058997866326097
LSHVc	strmgCAMI2_short_read_sample_7	0.05087804822587521	0.7043005516699944	0.7905003905384766	0.5833333333333334	0.2692307692307692	0.3684210526315789	7.0	19.0	5.0	26.0	0.22580645161290322	2.2997517974711954	0.70585747556386	0.3952501952692384
LSHVc	strmgCAMI2_short_read_sample_69	0.049160614770787696	0.7387196821799156	1.0359839379356286	0.5833333333333334	0.25	0.35000000000000003	7.0	21.0	5.0	28.0	0.21212121212121213	2.536763119733914	0.761286743351936	0.5179919689678144
LSHVc	strmgCAMI2_short_read_sample_68	0.04992847764902566	0.594297029282291	0.7320048919294111	0.8333333333333334	0.24390243902439024	0.37735849056603776	10.0	31.0	2.0	41.0	0.23255813953488372	2.428331758960572	0.653907266465317	0.36600244596470566
LSHVc	strmgCAMI2_short_read_sample_67	0.04640252872453348	0.5095521792066084	0.7122176359277149	0.75	0.15789473684210525	0.2608695652173913	9.0	48.0	3.0	57.0	0.15	2.6291811898136426	0.6502962776481997	0.35610881796385746
