tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVc	strmgCAMI2_short_read_sample_0	0.04994888416587886	0.7357913625548519	na	0.0	0.0	na	0.0	0.0	407.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_74	0.051692219307083676	0.7179713070966227	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_73	0.04836222898242514	0.41878080243135746	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_72	0.05017629257694544	0.4826976507534087	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_71	0.04668416262489306	0.37928982386833004	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_70	0.053044490769709116	0.7203748823105334	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_7	0.05087804822587521	0.7043005516699944	na	0.0	0.0	na	0.0	0.0	407.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_69	0.049160614770787696	0.7387196821799156	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_68	0.04992847764902566	0.594297029282291	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_67	0.04640252872453348	0.5095521792066084	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_66	0.04832239438435343	0.5891127014802711	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_65	0.037347034113969974	0.5216244845903787	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_64	0.05196534879701924	0.7016508133773411	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_63	0.05231200535760141	0.6728037202631458	na	0.0	0.0	na	0.0	0.0	406.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_62	0.05086296924675036	0.4988668371116322	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_61	0.052374581480906436	0.7275615092940022	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_60	0.049979566590467366	0.7084725206049569	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_6	0.040863759345468445	0.49368415546854416	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_59	0.052720173714370884	0.681980461618712	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_58	0.03783158173704602	0.5219374822400289	na	0.0	0.0	na	0.0	0.0	406.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_57	0.038703773944496804	0.5671763641352366	na	0.0	0.0	na	0.0	0.0	407.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_56	0.05265475090761332	0.5883389935936033	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_75	0.053056995897753624	0.7022639118503873	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_77	0.051526721379126485	0.6579366011717646	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_78	0.05189589462007566	0.679600466496805	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_79	0.04376050260326117	0.4759101261869326	na	0.0	0.0	na	0.0	0.0	407.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_99	0.05033250424551275	0.5579632346648241	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
LSHVc	strmgCAMI2_short_read_sample_98	0.053457878967964334	0.6192795714391218	na	0.0	0.0	na	0.0	0.0	408.0	0.0	0.0	na	na	na
