tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVd	marmgCAMI2_short_read_sample_0	0.08161955443209394	0.8483518930153555	1.2960788688881766	0.26605504587155965	0.43283582089552236	0.32954545454545453	29.0	38.0	80.0	67.0	0.19727891156462585	3.6444665212800484	0.8667616996478416	0.6480394344440878
LSHVd	marmgCAMI2_short_read_sample_1	0.07639450567716978	0.7878954776183916	1.063122574756534	0.38461538461538464	0.5172413793103449	0.4411764705882353	45.0	42.0	72.0	87.0	0.2830188679245283	3.897070417948497	0.8726266448855072	0.5315612873782672
LSHVd	marmgCAMI2_short_read_sample_2	0.07808649174129789	0.91091557720666	1.1591194310448902	0.27358490566037735	0.48333333333333334	0.3493975903614458	29.0	31.0	77.0	60.0	0.2116788321167883	3.589262328910672	0.8766390503691981	0.5795597155224455
LSHVd	marmgCAMI2_short_read_sample_3	0.07471612804887873	0.7805095977721509	1.0155272878180464	0.38333333333333336	0.5542168674698795	0.4532019704433498	46.0	37.0	74.0	83.0	0.2929936305732484	3.857250050627752	0.8729099763910976	0.5077636439090224
LSHVd	marmgCAMI2_short_read_sample_4	0.07339851055417153	0.7207692906808909	0.9730508158915022	0.4158415841584158	0.5316455696202531	0.4666666666666667	42.0	37.0	59.0	79.0	0.30434782608695654	3.7521907518279387	0.8587333865786784	0.48652540794575116
LSHVd	marmgCAMI2_short_read_sample_5	0.07001644543748524	0.6296908871091175	0.943208099111879	0.4766355140186916	0.4322033898305085	0.4533333333333333	51.0	67.0	56.0	118.0	0.29310344827586204	4.028104242801525	0.8443451118407743	0.47160404955593915
LSHVd	marmgCAMI2_short_read_sample_6	0.07296487838914163	0.845129052621608	0.9485460167093248	0.34545454545454546	0.5507246376811594	0.4245810055865922	38.0	31.0	72.0	69.0	0.2695035460992908	3.6991525609494316	0.8736560020238056	0.47427300835466224
LSHVd	marmgCAMI2_short_read_sample_7	0.07633909569076854	0.8682422867033655	1.0834771521253608	0.3173076923076923	0.532258064516129	0.39759036144578314	33.0	29.0	71.0	62.0	0.24812030075187969	3.5694914529617376	0.8648837474001319	0.5417385760626806
LSHVd	marmgCAMI2_short_read_sample_8	0.07730025683176536	0.8787753351789335	1.105856917149681	0.22413793103448276	0.5306122448979592	0.3151515151515152	26.0	23.0	90.0	49.0	0.18705035971223022	3.341259159948713	0.8585337718626946	0.5529284585748403
LSHVd	marmgCAMI2_short_read_sample_9	0.07073703391398664	0.8808513187980015	0.9928619407695617	0.3163265306122449	0.543859649122807	0.4	31.0	26.0	67.0	57.0	0.25	3.42683935985642	0.8475874117945152	0.49643097038478085
