tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVd	marmgCAMI2_short_read_sample_0	0.08161955443209394	0.8483518930153555	1.0691392860265683	0.40298507462686567	0.6136363636363636	0.4864864864864865	27.0	17.0	40.0	44.0	0.32142857142857145	3.232364509945982	0.8541761440742326	0.5345696430132842
LSHVd	marmgCAMI2_short_read_sample_1	0.07639450567716978	0.7878954776183916	0.8520098335390436	0.4861111111111111	0.660377358490566	0.56	35.0	18.0	37.0	53.0	0.3888888888888889	3.3019015354057575	0.8316520818368813	0.4260049167695218
LSHVd	marmgCAMI2_short_read_sample_2	0.07808649174129789	0.91091557720666	0.9704640249176301	0.38235294117647056	0.6842105263157895	0.49056603773584906	26.0	12.0	42.0	38.0	0.325	3.15161819177203	0.8664037230692263	0.4852320124588151
LSHVd	marmgCAMI2_short_read_sample_3	0.07471612804887873	0.7805095977721509	0.8708890178203103	0.47297297297297297	0.7	0.5645161290322581	35.0	15.0	39.0	50.0	0.39325842696629215	3.3317735506429376	0.8516753470058636	0.43544450891015524
LSHVd	marmgCAMI2_short_read_sample_4	0.07339851055417153	0.7207692906808909	0.7742911067173669	0.484375	0.6595744680851063	0.5585585585585585	31.0	16.0	33.0	47.0	0.3875	3.2368489509310194	0.8407077561113138	0.3871455533586836
LSHVd	marmgCAMI2_short_read_sample_5	0.07001644543748524	0.6296908871091175	0.7503122035970019	0.5454545454545454	0.5714285714285714	0.5581395348837208	36.0	27.0	30.0	63.0	0.3870967741935484	3.347940267626678	0.8080693698663692	0.37515610179850106
LSHVd	marmgCAMI2_short_read_sample_6	0.07296487838914163	0.845129052621608	0.779622550289321	0.42857142857142855	0.75	0.5454545454545454	30.0	10.0	40.0	40.0	0.375	3.1100755898906227	0.843094936708269	0.38981127514466063
LSHVd	marmgCAMI2_short_read_sample_7	0.07633909569076854	0.8682422867033655	0.8491498046699689	0.4393939393939394	0.725	0.5471698113207547	29.0	11.0	37.0	40.0	0.37662337662337664	3.1463356993538714	0.8529245095946397	0.4245749023349843
LSHVd	marmgCAMI2_short_read_sample_8	0.07730025683176536	0.8787753351789335	0.8749219999268897	0.3472222222222222	0.7352941176470589	0.4716981132075472	25.0	9.0	47.0	34.0	0.30864197530864196	2.997527894049551	0.8500344400763807	0.43746099996344484
LSHVd	marmgCAMI2_short_read_sample_9	0.07073703391398664	0.8808513187980015	0.8161975102597333	0.3709677419354839	0.6764705882352942	0.47916666666666674	23.0	11.0	39.0	34.0	0.3150684931506849	2.946381072266913	0.8355303014820419	0.4080987551298664
