Accuracy (bp)	Accuracy (seq)	Adjusted Rand index (bp)	Adjusted Rand index (seq)	Average completeness (bp)	Average completeness (seq)	Average purity (bp)	Average purity (seq)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (seq)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (seq)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (seq)	Completeness (bp)	Completeness (seq)	F1 score (bp)	F1 score (seq)	F1 score for sample (bp)	F1 score for sample (seq)	Misclassification rate (bp)	Misclassification rate (seq)	Percentage of binned bp	Percentage of binned sequences	Purity (bp)	Purity (seq)	Rand index (bp)	Rand index (seq)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (seq)	Std error of av. purity (bp)	Std error of av. purity (seq)	Tool	UniFrac (bp)	UniFrac (seq)	avg_precision_bp_var	avg_recall_bp_var	avg_recall_bp_var_cami1	binning type	rank
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	Gold standard			0.0	0.0	0.0	genome	NA
0.931711900744123	0.415041782729805	0.9763043053791168	0.9892794841288408	0.8462790069490229	0.5951645192111902	1.0	1.0	0.5936138430308792	0.459888784299837	0.4220845321104173	0.29860751588044443	0.07962841148452308	0.05930421129633195	0.897290108610517	0.3969359331476323	0.9167401067377129	0.7462108290942924	0.9458649518471887	0.5682951146560319	0.0	0.0	0.931711900744123	0.415041782729805	1.0	1.0	0.9962973276941857	0.9981332130167503	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.06922412091197722	0.06420195042151758	0.0	0.0	MetaBAT 2.13-33 (A1)			0.0	0.07187968374054061	0.20290188529755293	genome	NA
0.918485944477223	0.38231197771587744	0.9599089875963185	0.9088065540305339	0.8235738851548358	0.5342476310700083	1.0	1.0	0.6010026130019184	0.4428193243500228	0.4295952362652572	0.28437247602317384	0.07824990525234615	0.0543677002638565	0.8695892899017592	0.3363509749303621	0.9032525546228777	0.6964294684260527	0.9302463322813036	0.5033871808233454	0.0	0.0	0.918485944477223	0.38231197771587744	1.0	1.0	0.993806320169622	0.9850890138672835	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.06816858411213929	0.06066747860666179	0.0	0.0	MetaBAT 2.13-33 (A2)			0.0	0.06970433789780713	0.1898144778320356	genome	NA
0.9373225393089364	0.4672701949860724	0.9782714517483214	0.9211768653003579	0.8780686735785085	0.6520976557599351	1.0	1.0	0.6253003884018735	0.5014313850446322	0.4548632902245054	0.33460689089606116	0.08451732441781512	0.06519362279509858	0.9093103497616561	0.4352367688022284	0.9350762151901714	0.7894178089127327	0.9525013572310731	0.606501698204755	0.0	0.0	0.9373225393089364	0.4672701949860724	1.0	1.0	0.9966252994110938	0.9870187067642414	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.060803488161539056	0.056130450859622066	0.0	0.0	MetaBAT 0.25.4 (A3)			0.0	0.05545596258915631	0.21429534380238624	genome	NA
0.9979719080622552	0.9902506963788301	0.9648474526359706	0.3535081268432577	0.9063894081130266	0.8195556908647408	0.9880451196920859	0.9887655062024808	0.36003695030601884	0.35422481875009515	0.22012439445088164	0.21576045455253526	0.04653810617665253	0.04269593219208105	0.9396185463749089	0.5612813370473537	0.9454574629868688	0.8962438739901315	0.9679165289331895	0.7164650460335161	0.0020280919377447804	0.00974930362116988	1.0	1.0	0.9979719080622552	0.9902506963788301	0.9948219867686527	0.8652392922655848	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.05888668623535702	0.06752890514799578	0.011836421684054306	0.010786990439533113	MetaBinner 1.0 (B1)			0.009526859723227067	0.05201462723672079	0.14727408220263813	genome	NA
0.9979719080622552	0.9902506963788301	0.9648474526359706	0.3535081268432577	0.9063894081130266	0.8195556908647408	0.9880451196920859	0.9887655062024808	0.36003695030601884	0.35422481875009515	0.22012439445088164	0.21576045455253526	0.04653810617665253	0.04269593219208105	0.9396185463749089	0.5612813370473537	0.9454574629868688	0.8962438739901315	0.9679165289331895	0.7164650460335161	0.0020280919377447804	0.00974930362116988	1.0	1.0	0.9979719080622552	0.9902506963788301	0.9948219867686527	0.8652392922655848	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.05888668623535702	0.06752890514799578	0.011836421684054306	0.010786990439533113	MetaBinner 1.0 (B2)			0.009526859723227067	0.05201462723672079	0.14727408220263813	genome	NA
0.9980686821470974	0.9909470752089137	0.9634013051654235	0.5070211318562576	0.9245761021169696	0.8490377843882917	0.9865147692330258	0.9861808359707519	0.35997752946890405	0.3560361920247867	0.22015604421451646	0.2172310427878294	0.04672914334517582	0.043575416432306134	0.94699638382504	0.7068245125348189	0.9545417161393057	0.9124850660189897	0.971862020800762	0.8251117976513924	0.0019313178529025699	0.009052924791086325	1.0	1.0	0.9980686821470974	0.9909470752089137	0.9946153181369131	0.8895732435239195	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.03796162523859518	0.05275739212406085	0.013366705624406484	0.013369844386415147	MetaBinner 1.0 (B3)			0.012149479708968717	0.021616274861333194	0.1484856729686313	genome	NA
0.9978038546150132	0.9860724233983287	0.9632419382726639	0.3442476017305313	0.8910307032131506	0.8086303459059624	0.9834480697544459	0.9810070156418379	0.32813216634882164	0.3216441070582418	0.19691728089300192	0.1923560782870255	0.04189428430022198	0.03872778677073313	0.9314264304263933	0.5940111420612814	0.9349611612615124	0.8865170781957296	0.9634732460669521	0.7414013020350589	0.002196145384986803	0.013927576601671321	1.0	1.0	0.9978038546150132	0.9860724233983287	0.9945925276733644	0.8637844185843371	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.06078006250262389	0.06819986396493201	0.012773242229366518	0.012984399839379273	MetaBinner 1.0 (B4)			0.012399834495805485	0.05541323996734301	0.13338996033411482	genome	NA
0.4446392158903153	0.17688022284122562	0.12039234518127642	0.05981426420915542	0.8221614283224352	0.6121273684767274	0.9833265740748229	0.9791872488967924	0.17393011213796183	0.11460256838196572	0.09540241178445877	0.06086293638620159	0.0287117230911529	0.01647699841342759	0.8413022690108897	0.541782729805014	0.8955508755254314	0.7533234564293193	0.5878748609397709	0.3550405145618858	0.5482168203191586	0.7359667359667359	0.9841871851104046	0.66991643454039	0.4517831796808413	0.26403326403326405	0.5884932790018096	0.47994444456463187	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.04877897865892418	0.04885218620132878	0.013455664319631836	0.016317785262704658	Autometa cami2-03e0d77 (C1)			0.011406458843804637	0.03569083138511671	0.05358359778609776	genome	NA
0.39728073113994383	0.1594707520891365	0.09438178226865339	0.02957797872563947	0.843727690707255	0.6280889076069577	0.9792175720280829	0.9773765432098767	0.2365857426651283	0.15595607468938907	0.134546561576087	0.08473874938555047	0.04346273451295539	0.02686365442832322	0.8619930447221363	0.5515320334261838	0.9064375081756576	0.7647369366099087	0.5498415857930928	0.33255710759955553	0.5963362080401631	0.761954261954262	0.9841871851104046	0.66991643454039	0.4036637919598369	0.23804573804573806	0.5264623374745594	0.3617290547571505	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.03931453335979381	0.04955838171225679	0.0207824279719171	0.022623456790123456	Autometa cami2-03e0d77 (C2)			0.0172763724963169	0.02318448799947511	0.07933839023643302	genome	NA
0.9538863634410832	0.6608635097493036	0.9715327485436615	0.7413243931741277	0.8708523134011518	0.7062837151295175	0.9589792284632256	0.947110092084319	0.486828367056681	0.4612116765713427	0.32621652995676376	0.304825987530426	0.0686685729762137	0.05459135800454319	0.9197754481306166	0.5034818941504178	0.9127936211657559	0.8091580258198686	0.9571053407966464	0.6636655705959649	0.0024064507005495672	0.026666666666666616	0.9561873812345116	0.6789693593314763	0.9975935492994504	0.9733333333333334	0.9955276354818715	0.9566198072974254	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.0746133504936708	0.07247088623139587	0.02699556413550408	0.03133022389764012	MetaWRAP 1.2.3 (D1)			0.0306079402857528	0.08350728107837047	0.19804566241276264	genome	NA
0.9590555286875879	0.7395543175487466	0.9928752009465485	0.7521650658150101	0.9016875399967964	0.7977069514721243	0.9997784540277982	0.9991496598639455	0.5620040098342476	0.530012109021146	0.39085831262606624	0.36066609760726004	0.07721560249311198	0.0701135688377965	0.9399349808711068	0.5766016713091922	0.9482028893359902	0.8871365964386437	0.9685657056988789	0.7306938690039936	0.001004568977680087	0.0028169014084507005	0.9600199349321753	0.7416434540389972	0.9989954310223199	0.9971830985915493	0.9988892425345222	0.9513837410427477	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.059071840174746044	0.06823234929108435	0.0002215459722017347	0.0008503401360544228	UltraBinner 1.0 (E1)			1.7669742407572251e-06	0.05234223452446111	0.21464097366147414	genome	NA
0.9590016810108444	0.7381615598885793	0.9944981269807456	0.7567782838310159	0.9112919799960119	0.8310402848054577	0.9997654219117864	0.9990996398559424	0.5853361317976565	0.5524414359919069	0.4138035730090984	0.3817679718208171	0.08103804879394245	0.07484487362799898	0.9451193900208575	0.5842618384401114	0.9534807378951732	0.9073536269731152	0.9713108673326234	0.7368133695827328	0.0010046253272806283	0.002822201317027262	0.9599660872554318	0.7402506963788301	0.9989953746727194	0.9971777986829727	0.9991410353206371	0.9522900932407127	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.05791405671673736	0.06257964539787644	0.00023457808821360145	0.0009003601440576239	UltraBinner 1.0 (E2)			1.8709139019782386e-06	0.05031056948084208	0.22328362197919957	genome	NA
0.9550610261613433	0.8050139275766016	0.9940996298183978	0.6495100599686157	0.8990316996095895	0.8073136568235105	0.999750760781273	0.9990433673469388	0.6076702814914678	0.5662688114048705	0.4364888563603734	0.3951110619358272	0.08245582862271868	0.07526995953300117	0.9383724455015903	0.6441504178272981	0.946719958078978	0.8930032584101436	0.9677334793279341	0.7827704128449602	0.0010087663067291919	0.0025884383088869978	0.9560254324059306	0.8071030640668524	0.9989912336932708	0.997411561691113	0.9990765257664038	0.922711944219676	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.056763713436815556	0.060924415031275485	0.00024923921872695154	0.0009566326530612254	UltraBinner 1.0 (E3)			1.9878460208518783e-06	0.04833178744705372	0.21756683756349293	genome	NA
0.9679218521300099	0.685933147632312	0.9887304519806941	0.9472082844163707	0.9009545672722621	0.8425342594607786	0.9755417470522941	0.968984962406015	0.5377697979346079	0.5239409012906127	0.37119635195694767	0.35903849644877406	0.07544376957767966	0.07079620028395003	0.945078845472641	0.6225626740947076	0.9367658074914925	0.901346248910424	0.9710659735802771	0.765592628109549	0.001477336973379595	0.006054490413723523	0.9693539145082032	0.6901114206128134	0.9985226630266204	0.9939455095862765	0.9982395696184434	0.990033534130406	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.06853828509084565	0.07328206796661778	0.017118602865622355	0.022465716447993216	MaxBin 2.2.7 (F1)			0.01113576943469397	0.07046244784791053	0.2162869699874209	genome	NA
0.9479851556140517	0.6817548746518106	0.9929113475843143	0.9479274309888713	0.8789861153232253	0.8455645624910816	0.9748807131888426	0.968146718146718	0.5324670049280568	0.5262965760085812	0.3662554552235213	0.3613712322250308	0.07734470040152618	0.07269668571477253	0.9332204296462372	0.6232590529247911	0.9244532539342732	0.9027131990589274	0.9647533006546826	0.7661080020757018	0.0015083593925352412	0.006091370558375608	0.9494172179922449	0.685933147632312	0.9984916406074648	0.9939086294416244	0.9988594542727234	0.9900726342288804	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.07917666610260454	0.07164338441679614	0.01757457501895379	0.023065257037352356	MaxBin 2.0.2 (F2)			0.011428030422582877	0.09403416682684991	0.22134149916746818	genome	NA
0.9171700992178731	0.9672701949860725	0.9144728636690161	0.6275434167986301	0.976053197496192	0.9145061744961503	0.9450537875108291	0.953917626414699	0.5114219487392457	0.5087534978760003	0.35056668500668686	0.3468767478425269	0.07684982940849533	0.07131346187321444	0.9853002723418589	0.7841225626740947	0.9603033858132167	0.933796239259723	0.95004130119237	0.8669311411183867	0.08278136838139183	0.03070481507327283	0.9999470874238028	0.9979108635097493	0.9172186316186082	0.9692951849267272	0.9862633159602117	0.9106769016050245	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.01914827570853804	0.03437832336883706	0.029509636562424547	0.027921347510598254	CONCOCT 1.1.0 (G1)			0.03134947140166981	0.005499846939152821	0.21851816236424884	genome	NA
0.867149136204399	0.9275766016713092	0.8182635825689808	0.8346618976100268	0.9840311625708895	0.956035760214492	0.9303218931432694	0.9335135376601623	0.5413949042141613	0.536191834161111	0.38178659013561683	0.3761114227304624	0.08246236237801102	0.08029919750737571	0.9913136393042309	0.9233983286908078	0.9564230916991466	0.944640423672774	0.9251097624670062	0.9264483032644358	0.13280497827293603	0.07048150732728542	0.9999470874238028	0.9979108635097493	0.867195021727064	0.9295184926727146	0.9678160982323251	0.9556288912193429	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.014169081045776853	0.012723524346794064	0.0342403805027101	0.03493639334952275	CONCOCT 0.4.1 (G2)			0.03986172433699257	0.0030114428652268936	0.23120140110472187	genome	NA
0.9979009639245796	0.9881615598885793	0.9177334513736586	0.40904407686795957	0.8640458925239031	0.753159357361437	0.9684592948261862	0.957482993197279	0.46440752148510234	0.4542489527322303	0.3054372836254624	0.2977548949561498	0.05767664519060237	0.05400569993975151	0.879117523383733	0.4561281337047354	0.9132779339972449	0.8431186981959565	0.9347507549013486	0.6241521906721499	0.0020990360754203907	0.011838440111420656	1.0	1.0	0.9979009639245796	0.9881615598885793	0.9883576607846204	0.8737938330437821	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.06092450830345083	0.07974505882027819	0.020618918978645116	0.0228117378494839	SolidBin 1.3 (H1)			0.020831851172548654	0.055676935680258735	0.16300317462168912	genome	NA
0.9978404117533529	0.9853760445682451	0.9857800172997198	0.8254601458114916	0.9533840976204441	0.9055404491893538	0.9728108619661414	0.9670179535834185	0.6453171107820891	0.6248846281328153	0.48278802400042875	0.4615774082034311	0.08466981179878888	0.08090749839546763	0.9725876686314894	0.9025069637883009	0.9629995148466333	0.9352700249727358	0.9850522223007845	0.9421227250169278	0.0021595882466470817	0.014623955431754876	1.0	1.0	0.9978404117533529	0.9853760445682451	0.9978743847153367	0.9534867469645647	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.029385118150893726	0.035637317771060044	0.018851770805163967	0.023303185782508038	SolidBin 1.3 (H2)			0.011017067137203403	0.012952277531129758	0.22223828793131217	genome	NA
0.9979400264266471	0.9874651810584958	0.9838562377656541	0.653625867048704	0.9328470104771862	0.8870362583447373	0.9632557326717934	0.9619385342789598	0.5809249998238409	0.568178458137254	0.4158627859834577	0.40315210846150906	0.07676347714633926	0.07269855811147428	0.9620273664408681	0.8182451253481894	0.9478075318382598	0.922970244492768	0.979654680973616	0.8949260221702526	0.002059973573352858	0.012534818941504211	1.0	1.0	0.9979400264266471	0.9874651810584958	0.9975907338013413	0.9164151291333844	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.04703205549158528	0.043641338930204665	0.018914192813412348	0.01922525142489942	SolidBin 1.3 (H3)			0.012878880832185814	0.033180213656453364	0.21213473124947582	genome	NA
0.2540512922410279	0.479108635097493	0.08217536607057582	-0.042457974731365866	0.8398930962935114	0.5914439319307792	0.9456656734580359	0.9302383267166399	0.022948513445295696	0.028753997844062542	0.011615189902913325	0.014602686033967548	0.0046711064170448045	0.0035777703961363916	0.8774216038608149	0.39623955431754876	0.8896465173752595	0.7231257517256477	0.39427843794649853	0.4401336123106812	0.7457317526692019	0.5050359712230216	0.9991467472165806	0.967966573816156	0.2542682473307981	0.4949640287769784	0.48369290419232946	0.7257858508010007	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.06042664190895573	0.050451774940625804	0.009649768367095538	0.012023789076929803	LSHVec cami2 (I1)			0.026352402359423144	0.054770685785897485	0.006174843550098076	genome	NA
0.9910686076742784	0.7889972144846796	0.9365202869951559	0.2443155051287482	0.8851236462517427	0.6467213053265244	0.9957997543983279	0.9950734337237406	0.0587818910008431	0.050884361385439524	0.030284798773958926	0.026109758760544572	0.007166470415204239	0.005384353319827101	0.907793969543634	0.3774373259052925	0.9372055334576761	0.7839411037774825	0.9508851117430067	0.5463106951586214	0.0017289837940358543	0.011343804537521818	0.9927851170526224	0.7980501392757661	0.9982710162059641	0.9886561954624782	0.9908387201479216	0.8726978973761021	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.0659401875946471	0.06331753935190486	0.0023031235669509695	0.0025605557279234172	Vamb fa045c0 (J1)			0.002593840922511384	0.06522162510025879	0.02511420782566684	genome	NA
