Accuracy (bp)	Accuracy (bp) (unfiltered)	Accuracy (seq)	Accuracy (seq) (unfiltered)	Adjusted Rand index (bp)	Adjusted Rand index (bp) (unfiltered)	Adjusted Rand index (seq)	Adjusted Rand index (seq) (unfiltered)	Average completeness (bp)	Average completeness (bp) (unfiltered)	Average completeness (seq)	Average completeness (seq) (unfiltered)	Average purity (bp)	Average purity (bp) (unfiltered)	Average purity (seq)	Average purity (seq) (unfiltered)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (bp) (unfiltered)	CAMI 1 F1 score (seq)	CAMI 1 F1 score (seq) (unfiltered)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (bp) (unfiltered)	CAMI 1 average completeness (seq)	CAMI 1 average completeness (seq) (unfiltered)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (bp) (unfiltered)	CAMI 1 std error of av. completeness (seq)	CAMI 1 std error of av. completeness (seq) (unfiltered)	Completeness (bp)	Completeness (bp) (unfiltered)	Completeness (seq)	Completeness (seq) (unfiltered)	F1 score (bp)	F1 score (bp) (unfiltered)	F1 score (seq)	F1 score (seq) (unfiltered)	F1 score for sample (bp)	F1 score for sample (bp) (unfiltered)	F1 score for sample (seq)	F1 score for sample (seq) (unfiltered)	Misclassification rate (bp)	Misclassification rate (bp) (unfiltered)	Misclassification rate (seq)	Misclassification rate (seq) (unfiltered)	Percentage of binned bp	Percentage of binned bp (unfiltered)	Percentage of binned sequences	Percentage of binned sequences (unfiltered)	Purity (bp)	Purity (bp) (unfiltered)	Purity (seq)	Purity (seq) (unfiltered)	Rand index (bp)	Rand index (bp) (unfiltered)	Rand index (seq)	Rand index (seq) (unfiltered)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (bp) (unfiltered)	Std error of av. completeness (seq)	Std error of av. completeness (seq) (unfiltered)	Std error of av. purity (bp)	Std error of av. purity (bp) (unfiltered)	Std error of av. purity (seq)	Std error of av. purity (seq) (unfiltered)	Tool	UniFrac (bp)	UniFrac (bp) (unfiltered)	UniFrac (seq)	UniFrac (seq) (unfiltered)	avg_precision_bp_var	avg_precision_bp_var (unfiltered)	avg_recall_bp_var	avg_recall_bp_var (unfiltered)	avg_recall_bp_var_cami1	avg_recall_bp_var_cami1 (unfiltered)	binning type	rank
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
0.9965688444769863	0.9965688444769863	0.9891759812484342	0.9891759812484342	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.9965688444769863	0.9965688444769863	0.9891759812484342	0.9891759812484342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9965688444769863	0.9965688444769863	0.9891759812484342	0.9891759812484342	0.6659024395401351	0.6659024395401351	0.6642438460625516	0.6642438460625516	0.9965688444769863	0.9965688444769863	0.9891759812484342	0.9891759812484342	0.0034311555230136515	0.0034311555230136515	0.0108240187515658	0.0108240187515658	1.0	1.0	1.0	1.0	0.9965688444769863	0.9965688444769863	0.9891759812484342	0.9891759812484342	0.9931612345941139	0.9931612345941139	0.9785862077720595	0.9785862077720595	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.5	0.5	0.5	0.5					LSHVec cami2	1.4230302564061106	1.4230302564061106	2.7133848414350354	2.7133848414350354	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
0.9043404993567147	0.9043404993567147	0.7249038227249485	0.7249038227249485	0.7734301058195868	0.7638396575069968	0.566622812704316	0.543979659103811	0.0415260338529049	0.800859224306023	0.03532652500653923	0.6812972679832566	0.7851277035358416	0.03515497180011231	0.58023222120271	0.02598054721803179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9043404993567147	0.9043404993567147	0.7249038227249485	0.7249038227249485	0.07888003917788053	0.0673533621258359	0.0665983164016307	0.050052399382320714	0.9190193193536553	0.9170142932087783	0.7825962920698906	0.7768413890753291	0.06581747931321447	0.06995163246751357	0.1497341271278887	0.16320426580463188	0.9680554702435111	0.9723585685721085	0.8525613526934784	0.8662852750103813	0.9341825206867855	0.9300483675324864	0.8502658728721113	0.8367957341953681	0.8990791855186994	0.8942349765329308	0.7901062871306159	0.7760435181526544	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.016674398025767753	0.1356492467090993	0.014475468522497953	0.13000707044142454	0.07920004465765984	0.014449703851783154	0.16715904570623769	0.012462112880596614	LSHVec cami2	1.4230302564061106	1.4230302564061106	2.7133848414350354	2.7133848414350354	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
0.8955971915095651	0.8955971915095651	0.7032735786228724	0.7032735786228724	0.8010871126955121	0.7790547819675868	0.6113186228197168	0.560680945732278	0.08081404934824374	0.8182422496509678	0.06949856530224172	0.7036729736851972	0.5873500149353326	0.07076506204040153	0.38870163356487525	0.04683152211625003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8955971915095651	0.8955971915095651	0.7032735786228724	0.7032735786228724	0.1420792755221583	0.13026431346321757	0.11791442225554742	0.08781846508342313	0.9165246300879559	0.9124270134898069	0.7746291146204557	0.7640909158722343	0.06154650723276356	0.07009852769497571	0.13790056178593224	0.1635773486302209	0.9543330579640126	0.9631097682742383	0.8157685151492265	0.8408112542996615	0.9384534927672364	0.9299014723050243	0.8620994382140678	0.8364226513697791	0.9100743533303964	0.8991431899503357	0.8118485266953733	0.7819554141351586	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.029468183916777455	0.11951564138171678	0.02596521578108433	0.11942988198120641	0.13240562670827347	0.02603139647033108	0.13463905215524327	0.020855721580619574	LSHVec cami2	1.4230302564061106	1.4230302564061106	2.7133848414350354	2.7133848414350354	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
