tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVd	marmgCAMI2_short_read_sample_0	0.09706388691240109	0.7016297910460885	0.7976899999999999	0.3333333333333333	1.0	0.5	1.0	0.0	2.0	1.0	0.3333333333333333	0.0	0.0	0.6058794666796293
LSHVd	marmgCAMI2_short_read_sample_1	0.09095492818954926	0.6408801068822149	0.733553	0.3333333333333333	1.0	0.5	1.0	0.0	2.0	1.0	0.3333333333333333	0.0	0.0	0.52827298541611
LSHVd	marmgCAMI2_short_read_sample_2	0.09401185307118123	0.7355246550059841	0.7629130000000001	0.3333333333333333	1.0	0.5	1.0	0.0	2.0	1.0	0.3333333333333333	0.0	0.0	0.5676896414962225
LSHVd	marmgCAMI2_short_read_sample_3	0.0904680185191216	0.6985418278961258	0.734875	0.3333333333333333	1.0	0.5	1.0	0.0	2.0	1.0	0.3333333333333333	0.0	0.0	0.5349692831720994
LSHVd	marmgCAMI2_short_read_sample_4	0.08913685340707779	0.6989626067084129	0.7302160000000001	0.3333333333333333	1.0	0.5	1.0	0.0	2.0	1.0	0.3333333333333333	0.0	0.0	0.5218340829799489
LSHVd	marmgCAMI2_short_read_sample_5	0.08424544792188236	0.5811657322765547	0.6680650000000001	0.3333333333333333	1.0	0.5	1.0	0.0	2.0	1.0	0.3333333333333333	0.0	0.0	0.45855272053862356
LSHVd	marmgCAMI2_short_read_sample_6	0.0872572487496237	0.767554474575601	0.6965340000000001	0.3333333333333333	1.0	0.5	1.0	0.0	2.0	1.0	0.3333333333333333	0.0	0.0	0.4881928285065463
LSHVd	marmgCAMI2_short_read_sample_7	0.09115964142813418	0.7054131499477553	0.7447	0.3333333333333333	1.0	0.5	1.0	0.0	2.0	1.0	0.3333333333333333	0.0	0.0	0.5404326654426439
LSHVd	marmgCAMI2_short_read_sample_8	0.09235293132409651	0.8530951159581941	0.7436399999999999	0.3333333333333333	1.0	0.5	1.0	0.0	2.0	1.0	0.3333333333333333	0.0	0.0	0.5434836627483768
LSHVd	marmgCAMI2_short_read_sample_9	0.08642973054500803	0.7938198814304411	0.676551	0.3333333333333333	1.0	0.5	1.0	0.0	2.0	1.0	0.3333333333333333	0.0	0.0	0.47800123642144315
