tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVd	marmgCAMI2_short_read_sample_0	0.09706388691240109	0.7016297910460885	0.8822750000000004	0.40298507462686567	0.6136363636363636	0.4864864864864865	27.0	17.0	40.0	44.0	0.32142857142857145	3.2323645099459832	0.8541761440742329	0.6841170700691271
LSHVd	marmgCAMI2_short_read_sample_1	0.09095492818954926	0.6408801068822149	0.8206636838910732	0.4861111111111111	0.660377358490566	0.56	35.0	18.0	37.0	53.0	0.3888888888888889	3.301901535405757	0.8316520818368812	0.6056491506670205
LSHVd	marmgCAMI2_short_read_sample_2	0.09401185307118123	0.7355246550059841	0.8591140329206531	0.38235294117647056	0.6842105263157895	0.49056603773584906	26.0	12.0	42.0	38.0	0.325	3.1516181917720303	0.8664037230692264	0.6520547113774546
LSHVd	marmgCAMI2_short_read_sample_3	0.0904680185191216	0.6985418278961258	0.821113566504418	0.47297297297297297	0.7	0.5645161290322581	35.0	15.0	39.0	50.0	0.39325842696629215	3.331773550642938	0.8516753470058637	0.6114170750936864
LSHVd	marmgCAMI2_short_read_sample_4	0.08913685340707779	0.6989626067084129	0.814296302980853	0.484375	0.6595744680851063	0.5585585585585585	31.0	16.0	33.0	47.0	0.3875	3.236848950931019	0.8407077561113137	0.6023284787204312
LSHVd	marmgCAMI2_short_read_sample_5	0.08424544792188236	0.5811657322765547	0.7869049136065058	0.5454545454545454	0.5714285714285714	0.5581395348837208	36.0	27.0	30.0	63.0	0.3870967741935484	3.347940267626678	0.8080693698663692	0.5542337188128428
LSHVd	marmgCAMI2_short_read_sample_6	0.0872572487496237	0.767554474575601	0.7922711495329877	0.42857142857142855	0.75	0.5454545454545454	30.0	10.0	40.0	40.0	0.375	3.1100755898906236	0.8430949367082692	0.5659148357751402
LSHVd	marmgCAMI2_short_read_sample_7	0.09115964142813418	0.7054131499477553	0.8085955571336286	0.4393939393939394	0.725	0.5471698113207547	29.0	11.0	37.0	40.0	0.37662337662337664	3.1463356993538714	0.8529245095946397	0.5977800526469464
LSHVd	marmgCAMI2_short_read_sample_8	0.09235293132409651	0.8530951159581941	0.8428559724322691	0.3472222222222222	0.7352941176470589	0.4716981132075472	25.0	9.0	47.0	34.0	0.30864197530864196	2.9975278940495507	0.8500344400763806	0.6266405453167301
LSHVd	marmgCAMI2_short_read_sample_9	0.08642973054500803	0.7938198814304411	0.794889198268165	0.3709677419354839	0.6764705882352942	0.47916666666666674	23.0	11.0	39.0	34.0	0.3150684931506849	2.946381072266911	0.8355303014820413	0.5708012065821224
