Accuracy (bp)	Accuracy (bp) (unfiltered)	Accuracy (seq)	Accuracy (seq) (unfiltered)	Adjusted Rand index (bp)	Adjusted Rand index (bp) (unfiltered)	Adjusted Rand index (seq)	Adjusted Rand index (seq) (unfiltered)	Average completeness (bp)	Average completeness (bp) (unfiltered)	Average completeness (seq)	Average completeness (seq) (unfiltered)	Average purity (bp)	Average purity (bp) (unfiltered)	Average purity (seq)	Average purity (seq) (unfiltered)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (bp) (unfiltered)	CAMI 1 F1 score (seq)	CAMI 1 F1 score (seq) (unfiltered)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (bp) (unfiltered)	CAMI 1 average completeness (seq)	CAMI 1 average completeness (seq) (unfiltered)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (bp) (unfiltered)	CAMI 1 std error of av. completeness (seq)	CAMI 1 std error of av. completeness (seq) (unfiltered)	Completeness (bp)	Completeness (bp) (unfiltered)	Completeness (seq)	Completeness (seq) (unfiltered)	F1 score (bp)	F1 score (bp) (unfiltered)	F1 score (seq)	F1 score (seq) (unfiltered)	F1 score for sample (bp)	F1 score for sample (bp) (unfiltered)	F1 score for sample (seq)	F1 score for sample (seq) (unfiltered)	Misclassification rate (bp)	Misclassification rate (bp) (unfiltered)	Misclassification rate (seq)	Misclassification rate (seq) (unfiltered)	Percentage of binned bp	Percentage of binned bp (unfiltered)	Percentage of binned sequences	Percentage of binned sequences (unfiltered)	Purity (bp)	Purity (bp) (unfiltered)	Purity (seq)	Purity (seq) (unfiltered)	Rand index (bp)	Rand index (bp) (unfiltered)	Rand index (seq)	Rand index (seq) (unfiltered)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (bp) (unfiltered)	Std error of av. completeness (seq)	Std error of av. completeness (seq) (unfiltered)	Std error of av. purity (bp)	Std error of av. purity (bp) (unfiltered)	Std error of av. purity (seq)	Std error of av. purity (seq) (unfiltered)	Tool	UniFrac (bp)	UniFrac (bp) (unfiltered)	UniFrac (seq)	UniFrac (seq) (unfiltered)	avg_precision_bp_var	avg_precision_bp_var (unfiltered)	avg_recall_bp_var	avg_recall_bp_var (unfiltered)	avg_recall_bp_var_cami1	avg_recall_bp_var_cami1 (unfiltered)	binning type	rank
1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_pooled_gold_standard_assembly									Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0000000000000002	1.0000000000000002	1.0	1.0	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999999	0.9999999999999999	1.0	1.0	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_pooled_gold_standard_assembly									LSHVec cami2	0.5635095933147313	0.5618324173600692	1.0150162827161984	1.013116632493065	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
0.9946604008591955	0.9946604008591955	0.9607405620552406	0.9607405620552406	0.9912711499198137	0.9907814733846431	0.9129003774888567	0.9047084511244703	0.09042271442379475	0.9946498586617424	0.08751950531439039	0.962714558458294	0.972464619873702	0.08840587453397292	0.8444980249780145	0.07677254772527405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9946604008591955	0.9946604008591955	0.9607405620552406	0.9607405620552406	0.16546041668320777	0.1623792532829773	0.15860227298915178	0.14220484110940645	0.9956952171693981	0.9955594959683466	0.9663936912344556	0.9644192205826712	0.0032678110912062186	0.003539782028778915	0.02788625823773494	0.031873841572726436	0.9979214195421274	0.9981937892957834	0.9883005668797491	0.9923712459293209	0.9967321889087938	0.9964602179712211	0.9721137417622651	0.9681261584272736	0.9956355882679887	0.9953907410571463	0.956448190868018	0.9523424726563592	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.050548202635601	0.00256093307382522	0.048926374952398585	0.005055653943472092	0.025935436541707005	0.04945903796066428	0.13753778517132972	0.04415159621988717	LSHVec cami2	0.5635095933147313	0.5618324173600692	1.0150162827161984	1.013116632493065	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
0.9935800591677376	0.9935800591677376	0.9500964901700639	0.9500964901700639	0.9963218633725632	0.990544366813324	0.9594816724340124	0.9017487906256917	0.08278594433744788	0.9934313320493744	0.07927472089456847	0.9512966507348216	0.9957479712237536	0.08297899760197947	0.9525356536037867	0.0793779711336489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9935800591677376	0.9935800591677376	0.9500964901700639	0.9500964901700639	0.15286294650634674	0.15316452072056277	0.14636797603101814	0.14652926632591912	0.996253952546773	0.994572363585686	0.9689263365057887	0.9550931328715841	0.00105772343272581	0.004433347954041711	0.011482352941176499	0.03985739098637897	0.994632104851981	0.9980045606447966	0.9611325533711254	0.9895368471836932	0.9989422765672742	0.9955666520459583	0.9885176470588235	0.960142609013621	0.9981609690505779	0.9952721369462109	0.9797477646665116	0.9508269206537793	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.04641124055482779	0.0029752640824094283	0.04444542542332497	0.007573375106082336	0.0033261568972394943	0.046519580627006625	0.03729258300175684	0.04457458429325015	LSHVec cami2	0.5635095933147313	0.5618324173600692	1.0150162827161984	1.013116632493065	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
0.9902564438141952	0.9902564438141952	0.932034736461223	0.932034736461223	0.9936417695977051	0.9870130782361601	0.9505467839824954	0.8839053297427468	0.05360730462899297	0.99173513563637	0.05053736877285899	0.9349413222978914	0.9815198461559049	0.0530551268192381	0.8431328808990071	0.045574750318865244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9902564438141952	0.9902564438141952	0.932034736461223	0.932034736461223	0.10166216459955611	0.10072190617208693	0.09535892538027615	0.08691283807883178	0.993276745306125	0.991266331919828	0.9543363487603816	0.9374763052939661	0.0036844728795357717	0.007721718053817828	0.022268615170494055	0.057018212880197705	0.993918509607312	0.9979624283139388	0.9532625738752865	0.9883910264141841	0.9963155271204642	0.9922782819461822	0.977731384829506	0.9429817871198023	0.9968338764233878	0.9935365492409989	0.975307975213804	0.9421066235951987	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.026248068452465367	0.004747996965518249	0.024747188897127792	0.008405229396972597	0.015007991832396367	0.02598638706002045	0.11830174210250709	0.023000304086232912	LSHVec cami2	0.5635095933147313	0.5618324173600692	1.0150162827161984	1.013116632493065	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
0.9876058070835744	0.9876058070835744	0.9182245808708238	0.9182245808708238	0.9982712990903879	0.9895853444882904	0.9811197721091064	0.8894912085443477	0.04671610343526309	0.9460010945640777	0.04376833655045937	0.8863088151468022	0.980327076409212	0.04841121364983764	0.8482359677604019	0.04188819593878528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9876058070835744	0.9876058070835744	0.9182245808708238	0.9182245808708238	0.08918234792982482	0.0921087977766061	0.08324147570078001	0.07999568382087488	0.993025412018152	0.9887931077753035	0.952726590119826	0.9249882295764167	0.0014951733745574014	0.010016733348690798	0.010077368181522606	0.0681477401389271	0.9890846601325878	0.9975984850978574	0.9275720660957665	0.9853757085996864	0.9985048266254426	0.9899832666513092	0.9899226318184774	0.9318522598610729	0.9991485797465016	0.994884574580117	0.9911125756404451	0.9491085814776637	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.01621036453006098	0.029254062893310933	0.015173339672182337	0.02347362122363467	0.009901308012195171	0.016746014059701893	0.09887185189853857	0.015191467062234168	LSHVec cami2	0.5635095933147313	0.5618324173600692	1.0150162827161984	1.013116632493065	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
0.9638981868269321	0.9655445234658726	0.8419370401640333	0.8437462308527319	0.9604513692870035	0.9523012503356338	0.9025029117608843	0.8291109746187814	0.022919333962382472	0.9515676898231487	0.02042509320642153	0.8455979862884626	0.7803864546971558	0.02428936401663249	0.6436010497523643	0.020087657161821114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9638981868269321	0.9655445234658726	0.8419370401640333	0.8437462308527319	0.04453083253581357	0.04736958945705432	0.03959365626891799	0.039243072987993836	0.9701554866679959	0.9674572309935123	0.876286718553854	0.8525249447787341	0.023505442125843046	0.030622468433400996	0.08644156524015179	0.1385117453280379	0.9871004185884585	0.996045907836824	0.9216017368230611	0.979405379326981	0.976494557874157	0.969377531566599	0.9135584347598482	0.8614882546719621	0.9848049288744193	0.9818099399881943	0.9585105837561375	0.9295429969441779	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.006851425903603654	0.019372332091430355	0.0061184546904339224	0.02325160489628685	0.10679192950942992	0.0070440115309099985	0.117426479167051	0.006199954928348362	LSHVec cami2	0.5635095933147313	0.5618324173600692	1.0150162827161984	1.013116632493065	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
0.5064895089336336	0.5065203482493554	0.3819503075624171	0.38204076709685203	0.522324048972226	0.5151401302855898	0.39012654964371307	0.3228903963295663	0.002905008554390757	0.25560597118938944	0.0023995872839597736	0.2133256175537695	0.04264751970247148	0.007251210531457233	0.039999398785618714	0.006839355253123341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5064895089336336	0.5065203482493554	0.3819503075624171	0.38204076709685203	0.00543949652412825	0.014102355492498695	0.004527563396657466	0.013253785690259227	0.5094822848360951	0.5069752959586634	0.40579849431363124	0.38345136492948373	0.4874893612446869	0.49256893834519144	0.5671769288594273	0.615127582017011	0.9882516978841603	0.9982052470290581	0.8824629115908816	0.9926426245326258	0.5125106387553131	0.5074310616548086	0.43282307114057267	0.38487241798298905	0.8507661360301111	0.8493091359881583	0.7853574655648271	0.770418672261459	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.0010426320221654014	0.0733953319923828	0.0007451120954644747	0.046080206995549565	0.011371349888046374	0.001840545143629421	0.011042241853434446	0.0017885168449388114	LSHVec cami2	0.5635095933147313	0.5618324173600692	1.0150162827161984	1.013116632493065	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
0.9999748903065034	0.9999748903065034	0.9988240260523459	0.9988240260523459	0.0	0.0	0.0	0.0	0.9999748903065034	0.9999748903065034	0.9988240260523459	0.9988240260523459	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999748903065034	0.9999748903065034	0.9988240260523459	0.9988240260523459	0.9999874449956255	0.9999874449956255	0.9994116670940879	0.9994116670940879	0.9999874449956255	0.9999874449956255	0.9994116670940879	0.9994116670940879	0.0	0.0	0.0	0.0	0.9999748903065034	0.9999748903065034	0.9988240260523459	0.9988240260523459	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_pooled_gold_standard_assembly									PhyloPythiaS+ 1.4	0.29064280996077363	0.2848951390050964	1.6771924528301891	1.6734792452830194	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
0.9884515395212706	0.9884515395212706	0.8598178748040043	0.8598178748040043	0.9959838853343023	0.9959025643437385	0.9354865170474316	0.9345915401349867	0.7382162392962662	0.9842883190616885	0.6621138648968805	0.882818486529174	0.99594777352412	0.74696083014309	0.9285601016326471	0.6964200762244853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9884515395212706	0.9884515395212706	0.8598178748040043	0.8598178748040043	0.8479299702577963	0.8493576100749903	0.7730214118263429	0.7786189270973811	0.993611665577793	0.9934554924733501	0.9166599694607409	0.9163653892504217	0.0011740496482290919	0.0014896326027470375	0.01845031152111798	0.019125589075023264	0.9896133947792941	0.9899261658121769	0.8759799782897117	0.8765830418526113	0.9988259503517709	0.998510367397253	0.981549688478882	0.9808744109249767	0.9979920682903746	0.9979513918162124	0.9677459694450338	0.9672989691312079	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.24612640658971724	0.007312944781215307	0.22306118191076327	0.04573315789605552	0.003235640177087859	0.2489974551233527	0.05482947234869401	0.23535532055919214	PhyloPythiaS+ 1.4	0.29064280996077363	0.2848951390050964	1.6771924528301891	1.6734792452830194	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
0.9847796299304026	0.9847796299304026	0.8240562055240622	0.8240562055240622	0.9987654750361675	0.9978940122846585	0.9789900514459369	0.9721247112929647	0.49055730612338166	0.9811146122467633	0.4255793705093369	0.8511587410186738	0.9993033049500494	0.49965165247502474	0.9894385142801924	0.4947192571400962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9847796299304026	0.9847796299304026	0.8240562055240622	0.8240562055240622	0.6580689946870835	0.6621106233381026	0.5951650853200208	0.6257396593764414	0.9921613408848211	0.9917930171161415	0.9012333465242053	0.8997201646090535	0.0003454487283252039	0.0010929835115524034	0.005639644884296358	0.009316319872399004	0.9851199383603569	0.9858571555461604	0.8287299481365336	0.8318055723073212	0.9996545512716748	0.9989070164884476	0.9943603551157036	0.990683680127601	0.9993827839635889	0.9989470669221551	0.9894957490901892	0.9860640866171368	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.219412526388168	0.007925470911140427	0.19133593653577796	0.043924963824603806	0.00044309439734021086	0.2234510998646764	0.005411719248090165	0.2212584145701441	PhyloPythiaS+ 1.4	0.29064280996077363	0.2848951390050964	1.6771924528301891	1.6734792452830194	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
0.9800670658968401	0.9800670658968401	0.7686346640935955	0.7686346640935955	0.9991405136690471	0.9986365741414533	0.9878404899320523	0.9827307207992902	0.5607157445814817	0.9812525530175928	0.44974211550806686	0.787048702139117	0.99715897970968	0.5698051312626743	0.947321350851102	0.5413264862006297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9800670658968401	0.9800670658968401	0.7686346640935955	0.7686346640935955	0.7178019272742571	0.7209567322229822	0.6099226250730713	0.6414608043533664	0.9896647836557075	0.9893625461557435	0.8672473037798115	0.866304163126593	0.0005476601606347886	0.0011639585826027643	0.00511279369292017	0.007591684185937919	0.9806041036977904	0.981209152711467	0.7725847304305874	0.7745145338318659	0.9994523398393652	0.9988360414173972	0.9948872063070798	0.9924083158140621	0.9995717776986155	0.9993207736979826	0.9939253658504529	0.991373544662891	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.19827972727110726	0.007144010885457929	0.15956687163654767	0.024966292407553412	0.0023570741445441473	0.20146047583252086	0.04670744263879848	0.1930093408084711	PhyloPythiaS+ 1.4	0.29064280996077363	0.2848951390050964	1.6771924528301891	1.6734792452830194	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
0.9708792331980765	0.9763160832879738	0.7475575925702569	0.7482209624894464	0.99979907543169	0.9996566217434457	0.9956163487755674	0.9947826011371029	0.6103507737623831	0.9640389514391787	0.4650650434044963	0.7452336654504133	0.9980528262519304	0.72587125557694	0.9862097235149532	0.6965535231145314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9708792331980765	0.9763160832879738	0.7475575925702569	0.7482209624894464	0.7574744482705436	0.8281720072474346	0.6320673084476974	0.7200717822020777	0.9850946166249773	0.987825330797845	0.8546902471817147	0.8549329015142381	0.00026753781364874385	0.0003908324722839973	0.0023340040241448534	0.002853124372111715	0.9711390496161597	0.976697808507147	0.7493064769026655	0.7503618381377397	0.9997324621863513	0.999609167527716	0.9976659959758551	0.9971468756278883	0.9999007312825222	0.9998307413000498	0.9978980519197117	0.9975002226121852	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.14611648032150157	0.01213861293528454	0.11230539249228316	0.026560635841746658	0.0016735970507589645	0.1405681690117847	0.006351694152431727	0.13646218972323101	PhyloPythiaS+ 1.4	0.29064280996077363	0.2848951390050964	1.6771924528301891	1.6734792452830194	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
