S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	NODE_9489_length_7886_cov_2.300038	7886	unaligned
CONTIG	NODE_11205_length_7012_cov_2.279308	7012	unaligned
CONTIG	NODE_11774_length_6792_cov_2.606850	6792	unaligned
CONTIG	NODE_12110_length_6655_cov_2.165248	6655	unaligned
CONTIG	NODE_12693_length_6454_cov_2.231927	6454	unaligned
CONTIG	NODE_13406_length_6229_cov_2.637354	6229	unaligned
CONTIG	NODE_13758_length_6128_cov_2.658734	6128	unaligned
CONTIG	NODE_13841_length_6107_cov_2.459038	6107	unaligned
CONTIG	NODE_13990_length_6070_cov_1.598198	6070	unaligned
CONTIG	NODE_14248_length_5998_cov_1.925013	5998	unaligned
CONTIG	NODE_14619_length_5909_cov_2.355110	5909	unaligned
CONTIG	NODE_14640_length_5905_cov_2.719286	5905	unaligned
CONTIG	NODE_14769_length_5873_cov_2.109903	5873	unaligned
CONTIG	NODE_15012_length_5810_cov_2.070992	5810	unaligned
CONTIG	NODE_15233_length_5762_cov_2.214248	5762	unaligned
CONTIG	NODE_16371_length_5524_cov_2.155682	5524	unaligned
CONTIG	NODE_16600_length_5479_cov_2.711403	5479	unaligned
CONTIG	NODE_16683_length_5461_cov_1.576709	5461	unaligned
CONTIG	NODE_16762_length_5444_cov_2.658655	5444	unaligned
CONTIG	NODE_16793_length_5438_cov_2.223093	5438	unaligned
CONTIG	NODE_16882_length_5421_cov_2.264783	5421	unaligned
CONTIG	NODE_16934_length_5411_cov_2.098988	5411	unaligned
CONTIG	NODE_16957_length_5407_cov_1.669981	5407	unaligned
CONTIG	NODE_17366_length_5333_cov_1.819444	5333	unaligned
CONTIG	NODE_17425_length_5322_cov_1.943375	5322	unaligned
CONTIG	NODE_17713_length_5268_cov_2.748025	5268	unaligned
CONTIG	NODE_17782_length_5255_cov_1.744689	5255	unaligned
CONTIG	NODE_17811_length_5251_cov_2.498647	5251	unaligned
CONTIG	NODE_17839_length_5248_cov_2.724038	5248	unaligned
CONTIG	NODE_18225_length_5186_cov_2.186142	5186	unaligned
CONTIG	NODE_18447_length_5152_cov_2.330443	5152	unaligned
CONTIG	NODE_18614_length_5127_cov_2.360198	5127	unaligned
CONTIG	NODE_18733_length_5111_cov_2.557211	5111	unaligned
CONTIG	NODE_18978_length_5074_cov_2.558935	5074	unaligned
CONTIG	NODE_19265_length_5030_cov_1.860892	5030	unaligned
CONTIG	NODE_19272_length_5029_cov_2.232229	5029	unaligned
CONTIG	NODE_19277_length_5028_cov_2.073319	5028	unaligned
CONTIG	NODE_19477_length_4996_cov_2.423867	4996	unaligned
CONTIG	NODE_19590_length_4979_cov_2.493676	4979	unaligned
CONTIG	NODE_19778_length_4952_cov_2.591795	4952	unaligned
CONTIG	NODE_20488_length_4849_cov_2.409681	4849	unaligned
CONTIG	NODE_20620_length_4830_cov_2.241742	4830	unaligned
CONTIG	NODE_20728_length_4816_cov_1.880355	4816	unaligned
CONTIG	NODE_20954_length_4793_cov_2.256785	4793	unaligned
CONTIG	NODE_21020_length_4786_cov_2.547038	4786	unaligned
CONTIG	NODE_21146_length_4772_cov_2.219808	4772	unaligned
CONTIG	NODE_21251_length_4758_cov_1.852382	4758	unaligned
CONTIG	NODE_21257_length_4757_cov_3.016026	4757	unaligned
