GCA_000725425.1_crisprs_GCA_000725425.1_CRISPR_1	utg000009l_1	utg000009l_2	utg000009l
GCA_000015145.1_crisprs_GCA_000015145.1_CRISPR_2	utg000009l_1	utg000009l_2	utg000009l
GCA_000015145.1_crisprs_GCA_000015145.1_CRISPR_1	utg000009l_1	utg000009l_2	utg000009l
GCA_000725425.1_crisprs_GCA_000725425.1_CRISPR_3	utg000090l
GCA_000725425.1_crisprs_GCA_000725425.1_CRISPR_2	utg000090l
GCA_000211475.1_crisprs_GCA_000211475.1_CRISPR_1	utg004633l	utg004633l_1
GCA_000626635.1_crisprs_GCA_000626635.1_CRISPR_1	48494
GCA_000016425.1_crisprs_GCA_000016425.1_CRISPR_1	142393	171777
GCA_000020525.1_crisprs_GCA_000020525.1_CRISPR_2	9807
GCA_000020525.1_crisprs_GCA_000020525.1_CRISPR_1	utg000856l	50139	59411
GCA_000195335.1_crisprs_GCA_000195335.1_CRISPR_3	63331
GCA_000195335.1_crisprs_GCA_000195335.1_CRISPR_4	84779	utg000261l
GCA_000195335.1_crisprs_GCA_000195335.1_CRISPR_1	utg003149l	109303
GCA_000195335.1_crisprs_GCA_000195335.1_CRISPR_2	utg000278l	183141
GCA_000014885.1_crisprs_GCA_000014885.1_CRISPR_1	465190
GCA_000012885.1_crisprs_GCA_000012885.1_CRISPR_1	99535
GCA_000221185.1_crisprs_GCA_000221185.1_CRISPR_5	63860
GCA_000221185.1_crisprs_GCA_000221185.1_CRISPR_3	105059
GCA_000221185.1_crisprs_GCA_000221185.1_CRISPR_4	126054
GCA_000221185.1_crisprs_GCA_000221185.1_CRISPR_1	220206
GCA_000221185.1_crisprs_GCA_000221185.1_CRISPR_2	220206
GCA_000214665.1_crisprs_GCA_000214665.1_CRISPR_4	27686
GCA_000012985.1_crisprs_GCA_000012985.1_CRISPR_2	utg012804l	112116
GCA_000012985.1_crisprs_GCA_000012985.1_CRISPR_1	124100
GCA_000591035.1_crisprs_GCA_000591035.1_CRISPR_4	156312
GCA_000591035.1_crisprs_GCA_000591035.1_CRISPR_3	162676
GCA_000591035.1_crisprs_GCA_000591035.1_CRISPR_2	162676
GCA_000591035.1_crisprs_GCA_000591035.1_CRISPR_1	170233
GCA_000307105.1_crisprs_GCA_000307105.1_CRISPR_1	utg004223l
GCA_000014865.1_crisprs_GCA_000014865.1_CRISPR_1	utg004959l	124874
GCA_000192865.1_crisprs_GCA_000192865.1_CRISPR_3	21665
GCA_000192865.1_crisprs_GCA_000192865.1_CRISPR_1	31361	utg002704l
GCA_000192865.1_crisprs_GCA_000192865.1_CRISPR_2	31361
GCA_000011185.1_crisprs_GCA_000011185.1_CRISPR_1	876792
GCA_000011185.1_crisprs_GCA_000011185.1_CRISPR_2	907510
GCA_000211475.1_crisprs_GCA_000211475.1_CRISPR_2	17241
