Accuracy (bp)	Accuracy (seq)	Adjusted Rand index (bp)	Adjusted Rand index (seq)	Average completeness (bp)	Average completeness (seq)	Average purity (bp)	Average purity (seq)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (seq)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (seq)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (seq)	Completeness (bp)	Completeness (seq)	F1 score (bp)	F1 score (seq)	F1 score for sample (bp)	F1 score for sample (seq)	Misclassification rate (bp)	Misclassification rate (seq)	Percentage of binned bp	Percentage of binned sequences	Purity (bp)	Purity (seq)	Rand index (bp)	Rand index (seq)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (seq)	Std error of av. purity (bp)	Std error of av. purity (seq)	Tool	UniFrac (bp)	UniFrac (seq)	avg_precision_bp_var	avg_recall_bp_var	avg_recall_bp_var_cami1	binning type	rank
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	Gold standard			0.0	0.0	0.0	genome	NA
0.21641233559856163	0.00810211725139494	0.5909513517865819	0.5305733501291034	0.26320130952776954	0.21034095405596429	0.695909342752867	0.5065006059859049	0.25542097218159343	0.2096205294478464	0.1564151694359231	0.13215767755189145	0.018310524565402123	0.01586339241928384	0.31072973204621374	0.02242395085374974	0.38194602445426706	0.29724231024433523	0.4204083371314172	0.04162712099267916	0.35024800944203016	0.7101806679890634	0.33306913829185675	0.027955751589025125	0.6497519905579698	0.28981933201093657	0.9867864204718441	0.9821657976306195	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.021274090981768044	0.018732174992257548	0.022551052969637515	0.02879384642629501	MetaBAT 2.13-33 (A1)			0.08136799840630353	0.12400882350554913	0.10762337446512246	genome	NA
0.2217467170753178	0.006952593771591033	0.6420833896332709	0.5543394459145321	0.2537918747316894	0.20097387294652932	0.7663768155135541	0.6039607639373851	0.27667426775624265	0.22949547886747962	0.16880839734953057	0.14166248422924627	0.019490688289825968	0.016771965938716226	0.3008769016778009	0.01595394712191993	0.38130989633357604	0.30159053486909637	0.4189262539601743	0.030600320624074345	0.3105785548193909	0.6266398390342052	0.3216417455903571	0.018621680882090662	0.6894214451806091	0.3733601609657948	0.9887712582879928	0.9814592901905963	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.021360556745976086	0.018596778627835188	0.023382033173284245	0.03259382968822021	MetaBAT 2.13-33 (A2)			0.06998009284052031	0.12501890735246968	0.11472585286337006	genome	NA
0.1494000753772103	0.006050360218993965	0.17507256120693238	0.1226595042771538	0.29349647337975565	0.22142973839961924	0.7163716518517977	0.5777088885725553	0.20409530399025988	0.16831883424239644	0.11899916826366062	0.09851017200976443	0.016256035163237273	0.013936898084503352	0.349342180246488	0.025314994911822406	0.4163960584448069	0.3201495303823172	0.3582015339765917	0.044534977542327533	0.6324780720151905	0.8150286368843069	0.40650656192515766	0.032709713098722636	0.36752192798480954	0.184971363115693	0.9345908173797445	0.9004938980762061	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.021452954771473548	0.018475800053816153	0.028183499532827474	0.036630141243772174	MetaBAT 0.25.4 (A3)			0.09372853821819259	0.12610281954896777	0.08165593188157767	genome	NA
0.4811474790840694	0.0682220453724561	0.5508630828885039	0.1925945858908531	0.4538737925231056	0.3520509275403325	0.5285553639083598	0.40397195463751817	0.2620330528070988	0.20881669894132832	0.17419552823036907	0.14079829554944942	0.012734066593065361	0.011085897464114697	0.5173425604445702	0.07033674893178245	0.48837603404791213	0.37622856313749287	0.5641423887933229	0.11514644147671159	0.37974843097943556	0.6827277606239501	0.7757295638023883	0.21502683470391903	0.6202515690205644	0.31727223937604987	0.9946340387962265	0.9885060201995349	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.023906974726522312	0.0221331072430385	0.01227597382315538	0.012222478201226213	MetaBinner 1.0 (B1)			0.09102251811730484	0.156602902717434	0.1066989454137781	genome	NA
0.48252092634281135	0.06812013194791025	0.5567502071138981	0.18985749055830062	0.44636147310209523	0.347654626453366	0.5210384510611684	0.39903504900001385	0.2571723390792125	0.20473077822084482	0.17071715915384278	0.13768640202299304	0.01242070369502265	0.010822970855091617	0.506115808773236	0.06891445716863524	0.4808176737447151	0.3715770699994415	0.5581147730644116	0.11320332167652038	0.377977907690353	0.6832017173963045	0.7757295638023883	0.21502683470391903	0.622022092309647	0.31679828260369547	0.9948727992193174	0.9883886812973471	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.02378143419973921	0.022153506731298886	0.01203954337221164	0.011984569563899126	MetaBinner 1.0 (B2)			0.0900143254636578	0.15496251185144805	0.1041348691886958	genome	NA
0.505630997617028	0.08002601789779583	0.5721258766361569	0.25911887235117725	0.4753440854645255	0.3673592563288094	0.5140015227049312	0.3828932591593529	0.2692371929103327	0.2130780301764046	0.1823860769021602	0.1476115224930166	0.012687105027085616	0.011043615251005905	0.537158733123105	0.08814012496384321	0.49391755867723064	0.3749654417261686	0.5889579298089543	0.1425259527417467	0.3481865056959025	0.6278324144612575	0.7757295638023883	0.21502683470391903	0.6518134943040975	0.37216758553874246	0.9949834942586402	0.9899360060962981	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.023020266487217656	0.02163381671886633	0.011580035836440083	0.01136442298670496	MetaBinner 1.0 (B3)			0.08260389366351374	0.14520155134504947	0.10639630105304701	genome	NA
0.2331276011244935	0.005286009534900102	0.017224701025870322	0.003181339067157243	0.45417782169632726	0.3296713054889693	0.8335449734256549	0.6953483280896073	0.2596649961569914	0.2006227682364883	0.15378614128907947	0.11722188671083979	0.016329371160066806	0.013934537035634555	0.5224088254636148	0.05251239072407989	0.5879800245060125	0.4472819516452707	0.44734958105928624	0.06681183260105233	0.6088504457410155	0.9081869061564493	0.5960063065037705	0.057573591234246504	0.39114955425898446	0.0918130938435507	0.6518507631164775	0.24619710232575043	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.02371355871076419	0.020911426785006796	0.01620818066432092	0.023092808288140428	Autometa cami2-146383e (C1)			0.05674430601660957	0.15407920548370765	0.0951934654065101	genome	NA
0.2228110529961667	0.0045411422996164755	0.015475562059548559	0.002513219069041738	0.4643250029553622	0.3349308698821636	0.8684215709835044	0.7106260027606088	0.26469310384302824	0.20506904353572303	0.15614250933334814	0.11982357856734241	0.017108355598804456	0.014501102190443647	0.5346793910240112	0.053997629014152476	0.6051110637211246	0.45528003591788313	0.44002268911353887	0.0641075992792555	0.6261599070936054	0.9211245607184694	0.5960063065037705	0.057573591234246504	0.37384009290639464	0.07887543928153065	0.6167721458606227	0.19350316720739252	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.023989718457070028	0.021096311754756767	0.015981491378261017	0.025635418641520254	Autometa cami2-146383e (C2)			0.045207227801197326	0.1576888061119593	0.09893119097775857	genome	NA
0.43114431329565156	0.16847937676943436	0.3025856464458078	0.23220118965017694	0.6241487299073444	0.4500776993100211	0.581062251196066	0.5316174588090613	0.3126533217620008	0.255972812445214	0.21386369205862163	0.16856931002253114	0.015399900432074475	0.012627069266224493	0.6793070826119355	0.21197842432853292	0.6018353164175309	0.4874612262166178	0.5672550074200273	0.27292335060646883	0.5130651608848559	0.6169468192768621	0.8854250685350942	0.4398328619837448	0.4869348391151441	0.3830531807231379	0.9851203907037965	0.9839496969128431	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.019155339748995595	0.018580506620404127	0.015802601777384243	0.016576234672792685	MetaWRAP 1.2.3 (D1)			0.10663138919306893	0.10053800920644948	0.12000140825881066	genome	NA
0.4426832193964311	0.06063099397062196	0.7131858789332421	0.43682139644987517	0.399345220177696	0.3064965420413819	0.5782069580552275	0.45893965553020283	0.274638620619589	0.21830726880021226	0.1800889208452327	0.1432159330141512	0.01388325360487027	0.011718027646982437	0.45077069040511086	0.06464008824503584	0.4724130130633756	0.36753792901861054	0.5591054650184868	0.1127159639215554	0.26401307557664555	0.5601378680467968	0.6014824512585918	0.13784090415192293	0.7359869244233544	0.4398621319532032	0.996194137521638	0.9911574689209779	marmgCAMI2_short_read_pooled_gold_standard_assembly	0.02431757268027457	0.02140581116309443	0.013678879761083947	0.01435471268506673	UltraBinner 1.0 (E1)			0.09711099903794167	0.16202834945055947	0.11352664635705745	genome	NA
