tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
LSHVd	marmgCAMI2_short_read_sample_0	0.09706388691240109	0.7016297910460885	na	0.0	0.0	na	0.0	0.0	589.0	0.0	0.0	na	na	na	0.09706388691240109	0.7016297910460885	na	0.0	0.0	na	0.0	0.0	589.0	0.0	0.0	na	na	na
LSHVd	marmgCAMI2_short_read_sample_1	0.09095492818954926	0.6408801068822148	na	0.0	0.0	na	0.0	0.0	620.0	0.0	0.0	na	na	na	0.09095492818954926	0.6408801068822148	na	0.0	0.0	na	0.0	0.0	620.0	0.0	0.0	na	na	na
LSHVd	marmgCAMI2_short_read_sample_2	0.09401185307118125	0.7355246550059843	na	0.0	0.0	na	0.0	0.0	600.0	0.0	0.0	na	na	na	0.09401185307118125	0.7355246550059843	na	0.0	0.0	na	0.0	0.0	600.0	0.0	0.0	na	na	na
LSHVd	marmgCAMI2_short_read_sample_3	0.09046801851912155	0.6985418278961258	na	0.0	0.0	na	0.0	0.0	792.0	0.0	0.0	na	na	na	0.09046801851912155	0.6985418278961258	na	0.0	0.0	na	0.0	0.0	792.0	0.0	0.0	na	na	na
LSHVd	marmgCAMI2_short_read_sample_4	0.08913685340707779	0.6989626067084131	na	0.0	0.0	na	0.0	0.0	581.0	0.0	0.0	na	na	na	0.08913685340707779	0.6989626067084131	na	0.0	0.0	na	0.0	0.0	581.0	0.0	0.0	na	na	na
LSHVd	marmgCAMI2_short_read_sample_5	0.08424544792188239	0.581165732276555	na	0.0	0.0	na	0.0	0.0	660.0	0.0	0.0	na	na	na	0.08424544792188239	0.581165732276555	na	0.0	0.0	na	0.0	0.0	660.0	0.0	0.0	na	na	na
LSHVd	marmgCAMI2_short_read_sample_6	0.0872572487496237	0.7675544745756009	na	0.0	0.0	na	0.0	0.0	665.0	0.0	0.0	na	na	na	0.0872572487496237	0.7675544745756009	na	0.0	0.0	na	0.0	0.0	665.0	0.0	0.0	na	na	na
LSHVd	marmgCAMI2_short_read_sample_7	0.09115964142813421	0.7054131499477553	na	0.0	0.0	na	0.0	0.0	590.0	0.0	0.0	na	na	na	0.09115964142813421	0.7054131499477553	na	0.0	0.0	na	0.0	0.0	590.0	0.0	0.0	na	na	na
LSHVd	marmgCAMI2_short_read_sample_8	0.0923529313240965	0.8530951159581941	na	0.0	0.0	na	0.0	0.0	704.0	0.0	0.0	na	na	na	0.0923529313240965	0.8530951159581941	na	0.0	0.0	na	0.0	0.0	704.0	0.0	0.0	na	na	na
LSHVd	marmgCAMI2_short_read_sample_9	0.08642973054500803	0.7938198814304411	na	0.0	0.0	na	0.0	0.0	558.0	0.0	0.0	na	na	na	0.08642973054500803	0.7938198814304411	na	0.0	0.0	na	0.0	0.0	558.0	0.0	0.0	na	na	na
