tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
LSHVc	strmgCAMI2_short_read_sample_0	0.04994888416587887	0.7357913625548517	0.5403339598847308	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.7139300375080754	0.514991662327286	0.2709883406982482	0.04994888416587887	0.7357913625548517	0.5463959236855822	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.744880736247663	0.4628204235111572	0.2731979618427911
LSHVc	strmgCAMI2_short_read_sample_74	0.05169221930708368	0.7179713070966227	0.5848160443928301	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.6925101482347493	0.4995404783117769	0.2933153589752869	0.05169221930708368	0.7179713070966227	0.5910028106231544	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.7239719750124916	0.4498290797173794	0.29550140531157715
LSHVc	strmgCAMI2_short_read_sample_73	0.04836222898242514	0.41878080243135724	0.5910453132031116	0.5555555555555556	0.35714285714285715	0.43478260869565216	5.0	9.0	4.0	14.0	0.2777777777777778	1.1363784975989017	0.4306001559142224	0.29687563525827876	0.04836222898242514	0.41878080243135724	0.600160097281272	0.5555555555555556	0.22727272727272727	0.3225806451612903	5.0	17.0	4.0	22.0	0.19230769230769232	1.198128919852249	0.3876132204365298	0.300080048640636
LSHVc	strmgCAMI2_short_read_sample_72	0.050176292576945516	0.4826976507534086	0.5962801288573616	0.4444444444444444	0.4444444444444444	0.4444444444444444	4.0	5.0	5.0	9.0	0.2857142857142857	0.985118134185536	0.4483465842985576	0.299634653438728	0.050176292576945516	0.4826976507534086	0.6023711430683809	0.5555555555555556	0.3333333333333333	0.4166666666666667	5.0	10.0	4.0	15.0	0.2631578947368421	1.048889038065587	0.3873225975052738	0.3011855715341904
LSHVc	strmgCAMI2_short_read_sample_71	0.046684162624893076	0.37928982386832977	0.5717103739928462	0.6666666666666666	0.4	0.5	6.0	9.0	3.0	15.0	0.3333333333333333	1.185160722397923	0.43764355694571244	0.28724097468104687	0.046684162624893076	0.37928982386832977	0.5813593294467992	0.6666666666666666	0.2608695652173913	0.37500000000000006	6.0	17.0	3.0	23.0	0.23076923076923078	1.2499732147088476	0.3986526935239265	0.2906796647233995
LSHVc	strmgCAMI2_short_read_sample_70	0.05304449076970909	0.7203748823105331	0.6132303813406447	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.6962524812766505	0.5022400009722298	0.307493582438825	0.05304449076970909	0.7203748823105331	0.6189436177700747	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.7257611738415921	0.45094077145477274	0.3094718088850373
LSHVc	strmgCAMI2_short_read_sample_7	0.05087804822587519	0.7043005516699942	0.5807584923036772	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.7694953100684808	0.5550735339115562	0.29120156597481295	0.05087804822587519	0.7043005516699942	0.5864062629138498	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.7987309629704241	0.49627945060796425	0.29320313145692495
LSHVc	strmgCAMI2_short_read_sample_69	0.049160614770787675	0.7387196821799155	0.4874522106777613	0.5555555555555556	1.0	0.7142857142857143	5.0	0.0	4.0	5.0	0.5555555555555556	0.924840289204968	0.5746355805712613	0.2445171347308694	0.049160614770787675	0.7387196821799155	0.4939223453197317	0.5555555555555556	0.8333333333333334	0.6666666666666667	5.0	1.0	4.0	6.0	0.5	0.9574533804680448	0.5343649060666302	0.24696117265986584
LSHVc	strmgCAMI2_short_read_sample_68	0.049928477649025645	0.594297029282291	0.5845419694185021	0.5555555555555556	0.625	0.5882352941176471	5.0	3.0	4.0	8.0	0.4166666666666667	0.9951018115188186	0.4785428162192746	0.29367437272942454	0.049928477649025645	0.594297029282291	0.5903741242091229	0.6666666666666666	0.46153846153846156	0.5454545454545455	6.0	7.0	3.0	13.0	0.375	1.0549150477567646	0.4112810433032434	0.29518706210456147
LSHVc	strmgCAMI2_short_read_sample_67	0.04640252872453347	0.5095521792066083	0.5543553397441217	0.4444444444444444	0.5714285714285714	0.5	4.0	3.0	5.0	7.0	0.3333333333333333	1.1136459405222983	0.5723008028212111	0.2784282537030786	0.04640252872453347	0.5095521792066083	0.559942747210858	0.5555555555555556	0.38461538461538464	0.4545454545454546	5.0	8.0	4.0	13.0	0.29411764705882354	1.1720286903372454	0.4569402849720088	0.27997137360542895
