tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
LSHVd	strmgCAMI2_long_read_sample_0	0.04498962657966715	0.7934593658866423	0.26737838749335463	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	1.1211465598932868	0.6257238089978178	0.13396336856771726	0.04498962657966715	0.7934593658866423	0.27119366797698674	1.0	0.5714285714285714	0.7272727272727273	4.0	3.0	0.0	7.0	0.5714285714285714	1.1436530883273317	0.5877214263374618	0.1355968339884934
LSHVd	strmgCAMI2_long_read_sample_74	0.051070872197235974	0.6773077567434687	0.342948277882843	0.75	0.6	0.6666666666666665	3.0	2.0	1.0	5.0	0.5	0.9302711031294553	0.578009934985638	0.17211421291961798	0.051070872197235974	0.6773077567434687	0.34492542616348276	1.0	0.5714285714285714	0.7272727272727273	4.0	3.0	0.0	7.0	0.5714285714285714	0.9716145338487041	0.4993110983672071	0.17246271308174138
LSHVd	strmgCAMI2_long_read_sample_73	0.04057505630418597	0.8898562380983576	0.3164155676857365	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	0.907875888518483	0.5066951809718209	0.15873073498357831	0.04057505630418597	0.8898562380983576	0.32299672812941793	1.0	0.5714285714285714	0.7272727272727273	4.0	3.0	0.0	7.0	0.5714285714285714	0.9409688223539175	0.48356231802929467	0.16149836406470897
LSHVd	strmgCAMI2_long_read_sample_72	0.05272085831892394	0.6470777820323386	0.3636281798301006	0.75	0.6	0.6666666666666665	3.0	2.0	1.0	5.0	0.5	0.9327484012208402	0.5795491668331334	0.1826028117891173	0.05272085831892394	0.6470777820323386	0.3709488392899834	1.0	0.5714285714285714	0.7272727272727273	4.0	3.0	0.0	7.0	0.5714285714285714	0.9794516992094793	0.503338604654987	0.1854744196449917
LSHVd	strmgCAMI2_long_read_sample_71	0.04144330144652827	0.8783938953973112	0.2786916330207113	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	1.0000125013813022	0.5581176037049985	0.13977847587605338	0.04144330144652827	0.8783938953973112	0.2795642766514429	1.0	0.5714285714285714	0.7272727272727273	4.0	3.0	0.0	7.0	0.5714285714285714	1.0314901674538979	0.5300810872252547	0.13978213832572145
LSHVd	strmgCAMI2_long_read_sample_70	0.05271664075047822	0.6690700379707577	0.33951210388513575	0.75	0.6	0.6666666666666665	3.0	2.0	1.0	5.0	0.5	0.7785944207204356	0.48376791344681075	0.17037717968758945	0.05271664075047822	0.6690700379707577	0.34680331208755477	0.75	0.42857142857142855	0.5454545454545454	3.0	4.0	1.0	7.0	0.375	0.8194471869571855	0.42111255103685286	0.17340165604377739
LSHVd	strmgCAMI2_long_read_sample_7	0.04841525587820965	0.7765772597535253	0.3374934207085258	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	1.1828591498947605	0.6601662612696405	0.1693074301772768	0.04841525587820965	0.7765772597535253	0.34404910895032786	1.0	0.5	0.6666666666666666	4.0	4.0	0.0	8.0	0.5	1.2203256645436202	0.5868525948355366	0.17202455447516393
LSHVd	strmgCAMI2_long_read_sample_69	0.05508537850301672	0.7541509551409136	0.35330162072242915	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.39883267116728277	0.3630331421568232	0.17701688884342717	0.05508537850301672	0.7541509551409136	0.35743770609376796	0.75	0.75	0.75	3.0	1.0	1.0	4.0	0.6	0.42153153043758745	0.3040707242703213	0.17871885304688398
LSHVd	strmgCAMI2_long_read_sample_68	0.040676371410019424	0.8598229482881179	0.28006897473182163	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	1.010187492768405	0.5637963745232081	0.14046911883508456	0.040676371410019424	0.8598229482881179	0.2738806897510635	1.0	0.5714285714285714	0.7272727272727273	4.0	3.0	0.0	7.0	0.5714285714285714	1.0416555239758176	0.5353050470914668	0.13694034487553172
LSHVd	strmgCAMI2_long_read_sample_67	0.05213529531528367	0.6355002405501752	0.3635340051315279	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	1.0004697472696094	0.5583727974942096	0.18241185848455177	0.05213529531528367	0.6355002405501752	0.3706043340470396	0.75	0.375	0.5	3.0	5.0	1.0	8.0	0.3333333333333333	1.0399305501092009	0.5001008825038253	0.1853021670235198
