tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
LSHVd	strmgCAMI2_long_read_sample_0	0.04498962657966715	0.7934593658866423	0.965443192905399	0.6666666666666666	0.12903225806451613	0.2162162162162162	8.0	54.0	4.0	62.0	0.12121212121212122	2.991616412818685	0.7248652778690655	0.48442702494458434	0.04498962657966715	0.7934593658866423	0.9706880427794036	0.75	0.140625	0.23684210526315788	9.0	55.0	3.0	64.0	0.13432835820895522	3.031392129043933	0.7288957319269199	0.4853440213897018
LSHVd	strmgCAMI2_long_read_sample_74	0.051070872197235974	0.6773077567434687	1.2187424969098875	0.5	0.07142857142857142	0.125	6.0	78.0	6.0	84.0	0.06666666666666667	3.471979404325698	0.7835980501906726	0.6122844778596322	0.051070872197235974	0.6773077567434687	1.2282584311203137	0.5	0.06818181818181818	0.12000000000000001	6.0	82.0	6.0	88.0	0.06382978723404255	3.5294658832071226	0.7882958172353737	0.6141292155601569
LSHVd	strmgCAMI2_long_read_sample_73	0.04057505630418597	0.8898562380983576	0.5737200549096674	0.16666666666666666	0.07142857142857142	0.1	2.0	26.0	10.0	28.0	0.05263157894736842	1.5436621485445499	0.463255524632666	0.2877368999420735	0.04057505630418597	0.8898562380983576	0.579815015183558	0.16666666666666666	0.06896551724137931	0.0975609756097561	2.0	27.0	10.0	29.0	0.05128205128205128	1.574748231971308	0.4676596032780504	0.28990750759177913
LSHVd	strmgCAMI2_long_read_sample_72	0.05272085831892394	0.6470777820323386	1.272571902644078	0.5	0.06593406593406594	0.11650485436893204	6.0	85.0	6.0	91.0	0.061855670103092786	3.530489415660157	0.7826644590813903	0.6392824210617052	0.05272085831892394	0.6470777820323386	1.2819463814063432	0.5	0.06315789473684211	0.11214953271028039	6.0	89.0	6.0	95.0	0.0594059405940594	3.587261675330712	0.7877379561900948	0.6409731907031717
LSHVd	strmgCAMI2_long_read_sample_71	0.04144330144652827	0.8783938953973112	0.6775981610888467	0.16666666666666666	0.058823529411764705	0.08695652173913045	2.0	32.0	10.0	34.0	0.045454545454545456	1.813521344824554	0.5142756482682532	0.3397987440619719	0.04144330144652827	0.8783938953973112	0.6834820175481054	0.16666666666666666	0.05714285714285714	0.0851063829787234	2.0	33.0	10.0	35.0	0.044444444444444446	1.8437381419216292	0.5185816156489744	0.3417410087740527
LSHVd	strmgCAMI2_long_read_sample_70	0.05271664075047822	0.6690700379707577	1.3716168875952848	0.5833333333333334	0.06140350877192982	0.1111111111111111	7.0	107.0	5.0	114.0	0.058823529411764705	3.896971325503097	0.8228057519051203	0.6889153024840258	0.05271664075047822	0.6690700379707577	1.3806364540795275	0.5833333333333334	0.058823529411764705	0.10687022900763359	7.0	112.0	5.0	119.0	0.056451612903225805	3.953953927026303	0.8273387228276067	0.6903182270397635
LSHVd	strmgCAMI2_long_read_sample_7	0.04841525587820965	0.7765772597535253	1.0751292092238518	0.6666666666666666	0.0898876404494382	0.15841584158415842	8.0	81.0	4.0	89.0	0.08602150537634409	3.4583427992816502	0.7704662428442667	0.5399971525544739	0.04841525587820965	0.7765772597535253	1.08413869355554	0.6666666666666666	0.08602150537634409	0.1523809523809524	8.0	85.0	4.0	93.0	0.08247422680412371	3.5132576176646575	0.7751087699170484	0.5420693467777702
LSHVd	strmgCAMI2_long_read_sample_69	0.05508537850301672	0.7541509551409136	1.5100318577893939	0.25	0.036585365853658534	0.06382978723404255	3.0	79.0	9.0	82.0	0.03296703296703297	3.6363353975605657	0.8251797297542948	0.7584735513278473	0.05508537850301672	0.7541509551409136	1.5145989520416479	0.3333333333333333	0.046511627906976744	0.08163265306122448	4.0	82.0	8.0	86.0	0.0425531914893617	3.691803754115786	0.8288091405043593	0.7572994760208239
LSHVd	strmgCAMI2_long_read_sample_68	0.040676371410019424	0.8598229482881179	0.6522961567399643	0.4166666666666667	0.1388888888888889	0.20833333333333334	5.0	31.0	7.0	36.0	0.11627906976744186	1.9728869535394435	0.5505445868773401	0.3270339784428189	0.040676371410019424	0.8598229482881179	0.6577139428492553	0.4166666666666667	0.13513513513513514	0.20408163265306126	5.0	32.0	7.0	37.0	0.11363636363636363	2.0011573299424668	0.5541962953339605	0.32885697142462766
LSHVd	strmgCAMI2_long_read_sample_67	0.05213529531528367	0.6355002405501752	1.2105744784988637	0.6666666666666666	0.08080808080808081	0.14414414414414417	8.0	91.0	4.0	99.0	0.07766990291262135	3.6273828479103205	0.7893989637297655	0.608007279395921	0.05213529531528367	0.6355002405501752	1.2195218718563638	0.6666666666666666	0.07766990291262135	0.1391304347826087	8.0	95.0	4.0	103.0	0.07476635514018691	3.681985316214768	0.7944337901019765	0.6097609359281818
