tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
LSHVd	strmgCAMI2_long_read_sample_0	0.04498962657966715	0.7934593658866423	0.7811450049672035	0.6666666666666666	0.16666666666666666	0.26666666666666666	6.0	30.0	3.0	36.0	0.15384615384615385	2.506394415272421	0.699422678746119	0.39198970073108563	0.04498962657966715	0.7934593658866423	0.7883757982499904	0.6666666666666666	0.15789473684210525	0.25531914893617025	6.0	32.0	3.0	38.0	0.14634146341463414	2.547047918661731	0.7002027737133563	0.3941878991249952
LSHVd	strmgCAMI2_long_read_sample_74	0.051070872197235974	0.6773077567434687	0.937381606755734	0.5555555555555556	0.1282051282051282	0.20833333333333334	5.0	34.0	4.0	39.0	0.11627906976744186	2.6026418700187715	0.7104130137316841	0.4704554588564985	0.051070872197235974	0.6773077567434687	0.9448835092011677	0.5555555555555556	0.11904761904761904	0.196078431372549	5.0	37.0	4.0	42.0	0.10869565217391304	2.6475786846545	0.7083501098394235	0.4724417546005838
LSHVd	strmgCAMI2_long_read_sample_73	0.04057505630418597	0.8898562380983576	0.5445143663729126	0.2222222222222222	0.09090909090909091	0.1290322580645161	2.0	20.0	7.0	22.0	0.06896551724137931	1.4005056333279295	0.4530852146033537	0.2731571212366301	0.04057505630418597	0.8898562380983576	0.5511035268245941	0.2222222222222222	0.08695652173913043	0.125	2.0	21.0	7.0	23.0	0.06666666666666667	1.4335985671633644	0.4572161415193497	0.2755517634122971
LSHVd	strmgCAMI2_long_read_sample_72	0.05272085831892394	0.6470777820323386	0.9724525397437014	0.6666666666666666	0.14634146341463414	0.24	6.0	35.0	3.0	41.0	0.13636363636363635	2.5853439796348745	0.6961879110452528	0.4886591786984867	0.05272085831892394	0.6470777820323386	0.9824100272224624	0.6666666666666666	0.13333333333333333	0.2222222222222222	6.0	39.0	3.0	45.0	0.125	2.645034823270331	0.6948435356111444	0.4912050136112312
LSHVd	strmgCAMI2_long_read_sample_71	0.04144330144652827	0.8783938953973112	0.6293887370122655	0.3333333333333333	0.12	0.1764705882352941	3.0	22.0	6.0	25.0	0.0967741935483871	1.6743820482316154	0.5201760301828898	0.3156229084504207	0.04144330144652827	0.8783938953973112	0.6352725934715242	0.3333333333333333	0.11538461538461539	0.17142857142857146	3.0	23.0	6.0	26.0	0.09375	1.7045988453286904	0.5231885628422258	0.3176362967357621
LSHVd	strmgCAMI2_long_read_sample_70	0.05271664075047822	0.6690700379707577	1.0149525773029229	0.5555555555555556	0.12195121951219512	0.2	5.0	36.0	4.0	41.0	0.1111111111111111	2.6988337529254856	0.7267487218366078	0.5099553838974803	0.05271664075047822	0.6690700379707577	1.0246753700189115	0.5555555555555556	0.10869565217391304	0.1818181818181818	5.0	41.0	4.0	46.0	0.1	2.7595251895468413	0.7207583327279894	0.5123376850094559
LSHVd	strmgCAMI2_long_read_sample_7	0.04841525587820965	0.7765772597535253	1.1484674622296298	0.6666666666666666	0.13333333333333333	0.2222222222222222	6.0	39.0	3.0	45.0	0.125	2.8426115165873402	0.7467464016645335	0.5768420702031891	0.04841525587820965	0.7765772597535253	1.1575109742170806	0.6666666666666666	0.12244897959183673	0.20689655172413793	6.0	43.0	3.0	49.0	0.11538461538461539	2.89769786164703	0.74456106389439	0.5787554871085402
LSHVd	strmgCAMI2_long_read_sample_69	0.05508537850301672	0.7541509551409136	1.120811806851562	0.3333333333333333	0.1111111111111111	0.16666666666666666	3.0	24.0	6.0	27.0	0.09090909090909091	2.3355799309941614	0.7086454900377626	0.5625853526798263	0.05508537850301672	0.7541509551409136	1.1285597840915087	0.3333333333333333	0.1	0.15384615384615383	3.0	27.0	6.0	30.0	0.08333333333333333	2.381733331809783	0.7002631910312234	0.5642798920457545
LSHVd	strmgCAMI2_long_read_sample_68	0.040676371410019424	0.8598229482881179	0.6216363041412709	0.5555555555555556	0.19230769230769232	0.28571428571428575	5.0	21.0	4.0	26.0	0.16666666666666666	1.8108745740599261	0.5558075253226232	0.3116624122144773	0.040676371410019424	0.8598229482881179	0.6270540902505618	0.5555555555555556	0.18518518518518517	0.2777777777777778	5.0	22.0	4.0	27.0	0.16129032258064516	1.8391449504629498	0.5580206257880161	0.3135270451252809
LSHVd	strmgCAMI2_long_read_sample_67	0.05213529531528367	0.6355002405501752	0.9828989032240381	0.5555555555555556	0.1111111111111111	0.18518518518518515	5.0	40.0	4.0	45.0	0.10204081632653061	2.735612858251748	0.7186381418376824	0.4937221203711074	0.05213529531528367	0.6355002405501752	0.987428170287228	0.6666666666666666	0.12244897959183673	0.20689655172413793	6.0	43.0	3.0	49.0	0.11538461538461539	2.791532679858074	0.7172820084250261	0.493714085143614
