rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.06963025296245946	0.7376518250567771	0.19863831621426434	0.6666666666666666	0.6666666666666666	0.6666666666666666	2.0	1.0	1.0	3.0	0.5	0.10304899951817104	0.09379924162608934	0.09931915810713217
superkingdom	marmgCAMI2_short_read_sample_0	0.06963025296245946	0.7376518250567771	0.30797069492876966	0.6666666666666666	0.6666666666666666	0.6666666666666666	2.0	1.0	1.0	3.0	0.5	0.17144635106445755	0.1560571940009051	0.15398534746438486
superkingdom	marmgCAMI2_short_read_sample_1	0.06963025296245946	0.7376518250567771	0.27087372650984193	0.6666666666666666	0.6666666666666666	0.6666666666666666	2.0	1.0	1.0	3.0	0.5	0.13329905303947526	0.12133402694874172	0.13543686325492096
superkingdom	marmgCAMI2_short_read_sample_2	0.06963025296245946	0.7376518250567771	0.26646845317353446	0.6666666666666666	0.6666666666666666	0.6666666666666666	2.0	1.0	1.0	3.0	0.5	0.16778291926428854	0.15272259467231908	0.13323422658676726
superkingdom	marmgCAMI2_short_read_sample_3	0.06963025296245946	0.7376518250567771	0.25454879296783034	0.6666666666666666	0.6666666666666666	0.6666666666666666	2.0	1.0	1.0	3.0	0.5	0.14048230380963264	0.1278725035744364	0.1272743964839152
superkingdom	marmgCAMI2_short_read_sample_8	0.06963025296245946	0.7376518250567771	0.25360278760326294	0.6666666666666666	0.6666666666666666	0.6666666666666666	2.0	1.0	1.0	3.0	0.5	0.15933744615038398	0.14503519375662086	0.12680139380163147
superkingdom	marmgCAMI2_short_read_sample_5	0.06963025296245946	0.7376518250567771	0.24339270763547305	0.6666666666666666	0.6666666666666666	0.6666666666666666	2.0	1.0	1.0	3.0	0.5	0.12990776638890905	0.11824714481066043	0.12169635381773652
superkingdom	marmgCAMI2_short_read_sample_6	0.06963025296245946	0.7376518250567771	0.2450028940687975	0.6666666666666666	0.6666666666666666	0.6666666666666666	2.0	1.0	1.0	3.0	0.5	0.13980487239381575	0.12725587892641052	0.12250144703439875
superkingdom	marmgCAMI2_short_read_sample_7	0.06963025296245946	0.7376518250567771	0.2763394474259862	0.6666666666666666	0.6666666666666666	0.6666666666666666	2.0	1.0	1.0	3.0	0.5	0.13897694444730377	0.1265022664326747	0.1381697237129931
superkingdom	marmgCAMI2_short_read_sample_4	0.06963025296245946	0.7376518250567771	0.29585681672418035	0.6666666666666666	0.6666666666666666	0.6666666666666666	2.0	1.0	1.0	3.0	0.5	0.13558700214120856	0.12341660796966501	0.14792840836209017
phylum	marmgCAMI2_short_read_sample_0	0.06963025296245946	0.7376518250567771	0.354249551562488	0.6470588235294118	0.8461538461538461	0.7333333333333334	11.0	2.0	6.0	13.0	0.5789473684210527	0.7728000851002532	0.3012925315083309	0.17712477578124397
phylum	marmgCAMI2_short_read_sample_8	0.06963025296245946	0.7376518250567771	0.28831275473988305	0.43478260869565216	0.9090909090909091	0.5882352941176471	10.0	1.0	13.0	11.0	0.4166666666666667	0.7973599278323593	0.33252491752979324	0.14415637736994155
phylum	marmgCAMI2_short_read_sample_7	0.06963025296245946	0.7376518250567771	0.2833443996681656	0.45	0.9	0.6	9.0	1.0	11.0	10.0	0.42857142857142855	0.882925020176826	0.38344946419711273	0.14167219983408275
phylum	marmgCAMI2_short_read_sample_6	0.06963025296245946	0.7376518250567771	0.2591922512320766	0.45454545454545453	0.8333333333333334	0.5882352941176471	10.0	2.0	12.0	12.0	0.4166666666666667	0.9519901527022643	0.3831090205273841	0.1295961256160383
phylum	marmgCAMI2_short_read_sample_5	0.06963025296245946	0.7376518250567771	0.217578757813304	0.55	0.7857142857142857	0.6470588235294117	11.0	3.0	9.0	14.0	0.4782608695652174	1.0298771568292588	0.3902443290155436	0.10878937890665201
phylum	marmgCAMI2_short_read_sample_4	0.06963025296245946	0.7376518250567771	0.20633815887914775	0.5	0.8181818181818182	0.6206896551724137	9.0	2.0	9.0	11.0	0.45	1.046446391970479	0.4364020413407231	0.10316907943957382
phylum	marmgCAMI2_short_read_sample_3	0.06963025296245946	0.7376518250567771	0.31633432422117747	0.45454545454545453	0.8333333333333334	0.5882352941176471	10.0	2.0	12.0	12.0	0.4166666666666667	0.8528840788155809	0.3432258024213283	0.1581671621105887
phylum	marmgCAMI2_short_read_sample_2	0.06963025296245946	0.7376518250567771	0.354562233137461	0.5	0.8461538461538461	0.6285714285714286	11.0	2.0	11.0	13.0	0.4583333333333333	0.8258168519584874	0.3219622444225475	0.17728111656873052
phylum	marmgCAMI2_short_read_sample_1	0.06963025296245946	0.7376518250567771	0.33477439452602803	0.6190476190476191	0.8666666666666667	0.7222222222222222	13.0	2.0	8.0	15.0	0.5652173913043478	0.8055124836248583	0.2974510898272878	0.16738719726301407
phylum	marmgCAMI2_short_read_sample_9	0.06963025296245946	0.7376518250567771	0.22535268133640798	0.42857142857142855	0.8181818181818182	0.5625	9.0	2.0	12.0	11.0	0.391304347826087	0.896306324510747	0.37378876995939336	0.11267634066820396
class	marmgCAMI2_short_read_sample_0	0.06963025296245946	0.7376518250567771	0.43806548121774513	0.72	0.8571428571428571	0.782608695652174	18.0	3.0	7.0	21.0	0.6428571428571429	1.2112113279535464	0.39783294514302997	0.21903274060887257
class	marmgCAMI2_short_read_sample_9	0.06963025296245946	0.7376518250567771	0.35289924202609185	0.6551724137931034	0.8636363636363636	0.7450980392156864	19.0	3.0	10.0	22.0	0.59375	1.5201968153528316	0.49180716159404014	0.17644962101304598
class	marmgCAMI2_short_read_sample_1	0.06963025296245946	0.7376518250567771	0.4191324904565146	0.6129032258064516	0.8636363636363636	0.7169811320754716	19.0	3.0	12.0	22.0	0.5588235294117647	1.3452412250322143	0.4352063245105721	0.20956624522825731
class	marmgCAMI2_short_read_sample_2	0.06963025296245946	0.7376518250567771	0.400857546668825	0.6785714285714286	0.8636363636363636	0.76	19.0	3.0	9.0	22.0	0.6129032258064516	1.4348514731975937	0.46419662455255983	0.20042877333441253
class	marmgCAMI2_short_read_sample_3	0.06963025296245946	0.7376518250567771	0.40615916878216696	0.5161290322580645	0.8421052631578947	0.6399999999999999	16.0	3.0	15.0	19.0	0.47058823529411764	1.5134705753252116	0.5140098287089208	0.2030795843910834
class	marmgCAMI2_short_read_sample_4	0.06963025296245946	0.7376518250567771	0.43175704518191244	0.6296296296296297	0.85	0.723404255319149	17.0	3.0	10.0	20.0	0.5666666666666667	1.6274046701526519	0.5432410247468403	0.21587852259095613
class	marmgCAMI2_short_read_sample_5	0.06963025296245946	0.7376518250567771	0.3172880301961439	0.5517241379310345	0.8	0.6530612244897959	16.0	4.0	13.0	20.0	0.48484848484848486	1.7522071853476053	0.5849011277863199	0.15864401509807197
