rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.05524011367777683	0.2944767672894736	0.060085464941318126	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.2980013398948961	0.429925055244633	0.030042732470659063
superkingdom	marmgCAMI2_short_read_sample_0	0.05524011367777683	0.2944767672894736	0.083422304489832	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.4185730180959002	0.6038732174568816	0.041711152244916
superkingdom	marmgCAMI2_short_read_sample_1	0.05524011367777683	0.2944767672894736	0.08542231212058038	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.37052900982722925	0.5345603649832417	0.04271115606029019
superkingdom	marmgCAMI2_short_read_sample_2	0.05524011367777683	0.2944767672894736	0.061850993483400195	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.39096386804476846	0.5640416335949545	0.030925496741700097
superkingdom	marmgCAMI2_short_read_sample_3	0.05524011367777683	0.2944767672894736	0.06433898794948574	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.37876391962476974	0.5464408285103213	0.03216949397474287
superkingdom	marmgCAMI2_short_read_sample_8	0.05524011367777683	0.2944767672894736	0.07121134776422545	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.37395381010895806	0.5395013073657269	0.035605673882112734
superkingdom	marmgCAMI2_short_read_sample_5	0.05524011367777683	0.2944767672894736	0.09634076677777798	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3244024469979059	0.4680138015361236	0.04817038338888899
superkingdom	marmgCAMI2_short_read_sample_6	0.05524011367777683	0.2944767672894736	0.07322148280063731	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3625391088370597	0.5230333744475302	0.036610741400318655
superkingdom	marmgCAMI2_short_read_sample_7	0.05524011367777683	0.2944767672894736	0.08036616662698107	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.39327994139778494	0.5673830211356865	0.040183083313490534
superkingdom	marmgCAMI2_short_read_sample_4	0.05524011367777683	0.2944767672894736	0.16303471349223436	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3141810763154885	0.4532674807415122	0.0815173567461172
phylum	marmgCAMI2_short_read_sample_0	0.05524011367777683	0.2944767672894736	0.02079649614372463	0.9411764705882353	1.0	0.9696969696969697	16.0	0.0	1.0	16.0	0.9411764705882353	1.2726808071571616	0.45902257228005006	0.010398248071862315
phylum	marmgCAMI2_short_read_sample_8	0.05524011367777683	0.2944767672894736	0.02704429604456683	0.9565217391304348	1.0	0.9777777777777777	22.0	0.0	1.0	22.0	0.9565217391304348	1.2372606602453557	0.400272943162302	0.013522148022283414
phylum	marmgCAMI2_short_read_sample_7	0.05524011367777683	0.2944767672894736	0.04198648568660388	0.95	0.95	0.9500000000000001	19.0	1.0	1.0	20.0	0.9047619047619048	1.2750121883636893	0.4256095244623035	0.02099324284330194
phylum	marmgCAMI2_short_read_sample_6	0.05524011367777683	0.2944767672894736	0.039855108635825115	0.9545454545454546	0.9545454545454546	0.9545454545454546	21.0	1.0	1.0	22.0	0.9130434782608695	1.334611253748737	0.43176736453384057	0.01992755431791255
phylum	marmgCAMI2_short_read_sample_5	0.05524011367777683	0.2944767672894736	0.07510783612214389	0.95	0.95	0.9500000000000001	19.0	1.0	1.0	20.0	0.9047619047619048	1.2758374673168167	0.4258850093447187	0.037553918061071945
