rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.05690467744708589	0.299492505649782	0.06008546494131816	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.30531806744621315	0.4404808617984538	0.03004273247065908
superkingdom	marmgCAMI2_short_read_sample_0	0.05690467744708589	0.299492505649782	0.08342230448983201	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.42445155797142714	0.6123541577829723	0.04171115224491601
superkingdom	marmgCAMI2_short_read_sample_1	0.05690467744708589	0.299492505649782	0.08542231212058049	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3781353149110751	0.5455339436071945	0.042711156060290245
superkingdom	marmgCAMI2_short_read_sample_2	0.05690467744708589	0.299492505649782	0.061850993483400105	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.39998461950163366	0.5770558269868659	0.030925496741700052
superkingdom	marmgCAMI2_short_read_sample_3	0.05690467744708589	0.299492505649782	0.06433898794948563	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.38372591721201127	0.5535994778223376	0.032169493974742815
superkingdom	marmgCAMI2_short_read_sample_8	0.05690467744708589	0.299492505649782	0.07121134776422564	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.383273829155736	0.5529472526255041	0.03560567388211282
superkingdom	marmgCAMI2_short_read_sample_5	0.05690467744708589	0.299492505649782	0.09634076677777793	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.32997968383579196	0.4760600534640051	0.048170383388888974
superkingdom	marmgCAMI2_short_read_sample_6	0.05690467744708589	0.299492505649782	0.07322148280063738	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3696990608239962	0.5333630016720865	0.03661074140031869
superkingdom	marmgCAMI2_short_read_sample_7	0.05690467744708589	0.299492505649782	0.08036616662698103	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3977372606309021	0.5738135734889636	0.04018308331349051
superkingdom	marmgCAMI2_short_read_sample_4	0.05690467744708589	0.299492505649782	0.16303471349223442	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3185095901754199	0.4595122062216544	0.08151735674611722
phylum	marmgCAMI2_short_read_sample_0	0.05690467744708589	0.299492505649782	0.022571384936363507	0.9411764705882353	1.0	0.9696969696969697	16.0	0.0	1.0	16.0	0.9411764705882353	1.2758980848253212	0.46018295991430425	0.011285692468181754
phylum	marmgCAMI2_short_read_sample_8	0.05690467744708589	0.299492505649782	0.02563863670039213	0.9565217391304348	1.0	0.9777777777777777	22.0	0.0	1.0	22.0	0.9565217391304348	1.2396750498667921	0.40105403551475843	0.012819318350196061
phylum	marmgCAMI2_short_read_sample_7	0.05690467744708589	0.299492505649782	0.04310502728356194	0.95	1.0	0.9743589743589743	19.0	0.0	1.0	19.0	0.95	1.2669014476037541	0.4302692148038365	0.02155251364178097
