rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.053956102159200166	0.288871028637308	0.06008546494131809	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.30372899916171686	0.43818832086477705	0.03004273247065905
superkingdom	marmgCAMI2_short_read_sample_0	0.053956102159200166	0.288871028637308	0.08342230448983204	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.42382311732652905	0.6114475095810847	0.04171115224491602
superkingdom	marmgCAMI2_short_read_sample_1	0.053956102159200166	0.288871028637308	0.08542231212058045	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.37730660075354844	0.5443383618018164	0.04271115606029022
superkingdom	marmgCAMI2_short_read_sample_2	0.053956102159200166	0.288871028637308	0.06185099348340015	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3985967004921554	0.575053483114736	0.030925496741700077
superkingdom	marmgCAMI2_short_read_sample_3	0.053956102159200166	0.288871028637308	0.06433898794948573	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3834813603899252	0.5532466569078984	0.03216949397474286
superkingdom	marmgCAMI2_short_read_sample_8	0.053956102159200166	0.288871028637308	0.07121134776422565	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3817586730578222	0.5507613444368712	0.035605673882112825
superkingdom	marmgCAMI2_short_read_sample_5	0.053956102159200166	0.288871028637308	0.09634076677777802	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.32888095733535405	0.47447492619053006	0.04817038338888901
superkingdom	marmgCAMI2_short_read_sample_6	0.053956102159200166	0.288871028637308	0.07322148280063731	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3688392600829943	0.5321225714068905	0.036610741400318655
superkingdom	marmgCAMI2_short_read_sample_7	0.053956102159200166	0.288871028637308	0.080366166626981	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.39651058185340726	0.5720438500999081	0.04018308331349049
superkingdom	marmgCAMI2_short_read_sample_4	0.053956102159200166	0.288871028637308	0.16303471349223447	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3174211375788777	0.45794190105838023	0.08151735674611724
