rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.08035268622286494	0.42461572161143635	0.6077279126952476	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.31154639697114883	0.4494664419171008	0.4299394067512318
superkingdom	marmgCAMI2_short_read_sample_0	0.08035268622286494	0.42461572161143635	0.7093371023907206	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.425515459847012	0.6138890437428711	0.5389726449044353
superkingdom	marmgCAMI2_short_read_sample_1	0.08035268622286494	0.42461572161143635	0.6439712223997026	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3820700191967318	0.551210521967476	0.463972517194305
superkingdom	marmgCAMI2_short_read_sample_2	0.08035268622286494	0.42461572161143635	0.6770270574402705	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.4001536791031759	0.5772997284356255	0.5039131938078166
superkingdom	marmgCAMI2_short_read_sample_3	0.08035268622286494	0.42461572161143635	0.6497222207906574	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3819715424305583	0.5510684500252747	0.4732017679912719
superkingdom	marmgCAMI2_short_read_sample_8	0.08035268622286494	0.42461572161143635	0.6575344971195445	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3892050146463899	0.5615041445194631	0.4806972694568344
superkingdom	marmgCAMI2_short_read_sample_5	0.08035268622286494	0.42461572161143635	0.5861077944827532	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3316285271619604	0.4784388315538712	0.40257758647601355
superkingdom	marmgCAMI2_short_read_sample_6	0.08035268622286494	0.42461572161143635	0.6025545709455357	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.37218513186464236	0.5369496440337245	0.4228967814277015
superkingdom	marmgCAMI2_short_read_sample_7	0.08035268622286494	0.42461572161143635	0.6521213454008006	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.4012678111151786	0.5789070811642375	0.4733456355457446
superkingdom	marmgCAMI2_short_read_sample_4	0.08035268622286494	0.42461572161143635	0.6645627072648612	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3202194313448911	0.4619789855975583	0.47532910220318125
phylum	marmgCAMI2_short_read_sample_0	0.08035268622286494	0.42461572161143635	0.6969225691483113	0.9411764705882353	1.0	0.9696969696969697	16.0	0.0	1.0	16.0	0.9411764705882353	1.2733918938277098	0.4592790425833606	0.5352195831802419
phylum	marmgCAMI2_short_read_sample_8	0.08035268622286494	0.42461572161143635	0.6445593832901737	0.9565217391304348	1.0	0.9777777777777777	22.0	0.0	1.0	22.0	0.9565217391304348	1.235757829770703	0.3997867542802891	0.47594902375804216
phylum	marmgCAMI2_short_read_sample_7	0.08035268622286494	0.42461572161143635	0.6375703454008	0.95	1.0	0.9743589743589743	19.0	0.0	1.0	19.0	0.95	1.2672375096680082	0.4303833493016583	0.467941419283273
phylum	marmgCAMI2_short_read_sample_6	0.08035268622286494	0.42461572161143635	0.5871235709455357	0.9545454545454546	1.0	0.9767441860465117	21.0	0.0	1.0	21.0	0.9545454545454546	1.3245919779456734	0.4350738104384451	0.4166356205177886
