rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_0	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_1	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_2	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_3	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_8	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_5	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_6	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_7	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
superkingdom	marmgCAMI2_short_read_sample_4	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	3.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_0	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	17.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_8	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	23.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_7	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	20.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_6	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	22.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_5	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	20.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_4	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	18.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_3	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	22.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_2	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	22.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_1	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	21.0	0.0	0.0	na	na	na
phylum	marmgCAMI2_short_read_sample_9	0.039307145352380626	2.5315814773060317	na	0.0	0.0	na	0.0	0.0	21.0	0.0	0.0	na	na	na
class	marmgCAMI2_short_read_sample_0	0.039307145352380626	2.5315814773060317	0.2813866	0.96	0.47058823529411764	0.631578947368421	24.0	27.0	1.0	51.0	0.46153846153846156	0.06280047717940729	0.01597234543076454	0.9350044592599092
