rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.08347386410286681	0.7719105970041829	0.6076842327190617	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.29933246818134496	0.4318454674222798	0.42992179044289824
superkingdom	marmgCAMI2_short_read_sample_0	0.08347386410286681	0.7719105970041829	0.7092746977427419	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.4188945698574852	0.6043371185887093	0.5389507834892149
superkingdom	marmgCAMI2_short_read_sample_1	0.08347386410286681	0.7719105970041829	0.6439449399010173	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3709455382431204	0.5351612884632371	0.4639623666874532
superkingdom	marmgCAMI2_short_read_sample_2	0.08347386410286681	0.7719105970041829	0.6770695007069161	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.39115231639722303	0.5643135070985045	0.5039288650153939
superkingdom	marmgCAMI2_short_read_sample_3	0.08347386410286681	0.7719105970041829	0.6497085913980343	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.37917148884849966	0.5470288266082154	0.4731965386888257
superkingdom	marmgCAMI2_short_read_sample_8	0.08347386410286681	0.7719105970041829	0.6574756959834783	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.37424562922521154	0.5399223133575825	0.4806749451437276
superkingdom	marmgCAMI2_short_read_sample_5	0.08347386410286681	0.7719105970041829	0.586045069239448	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.325127415121646	0.4690597094530461	0.40255184611267186
superkingdom	marmgCAMI2_short_read_sample_6	0.08347386410286681	0.7719105970041829	0.6024444436955305	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3638397065750517	0.5249097403543227	0.42285217269821596
superkingdom	marmgCAMI2_short_read_sample_7	0.08347386410286681	0.7719105970041829	0.6518886009724499	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3935937238921332	0.5678357135842005	0.47325664818682806
superkingdom	marmgCAMI2_short_read_sample_4	0.08347386410286681	0.7719105970041829	0.6645290555263985	0.6666666666666666	1.0	0.8	2.0	0.0	1.0	2.0	0.6666666666666666	0.3150368458140665	0.45450209515325474	0.47531647336576355
phylum	marmgCAMI2_short_read_sample_0	0.08347386410286681	0.7719105970041829	0.6973636977427414	0.9411764705882353	1.0	0.9696969696969697	16.0	0.0	1.0	16.0	0.9411764705882353	1.272529779151117	0.4589681004412111	0.5353769863210937
phylum	marmgCAMI2_short_read_sample_8	0.08347386410286681	0.7719105970041829	0.6450036959834787	0.9565217391304348	1.0	0.9777777777777777	22.0	0.0	1.0	22.0	0.9565217391304348	1.2371499159099004	0.4002371156584335	0.47612090057333367
phylum	marmgCAMI2_short_read_sample_7	0.08347386410286681	0.7719105970041829	0.6373376009724507	0.95	0.95	0.9500000000000001	19.0	1.0	1.0	20.0	0.9047619047619048	1.274869763450898	0.42556198185843047	0.46785051668078215
phylum	marmgCAMI2_short_read_sample_6	0.08347386410286681	0.7719105970041829	0.5870134436955299	0.9545454545454546	0.9545454545454546	0.9545454545454546	21.0	1.0	1.0	22.0	0.9130434782608695	1.3339253673265952	0.43154546967717283	0.41659002779550575
phylum	marmgCAMI2_short_read_sample_5	0.08347386410286681	0.7719105970041829	0.5642100692394496	0.95	0.95	0.9500000000000001	19.0	1.0	1.0	20.0	0.9047619047619048	1.2755406601055708	0.4257859326635793	0.3935035011518134
phylum	marmgCAMI2_short_read_sample_4	0.08347386410286681	0.7719105970041829	0.6319760555263984	1.0	1.0	1.0	18.0	0.0	0.0	18.0	1.0	1.2732184054507338	0.44050333732069136	0.4628077604002782
phylum	marmgCAMI2_short_read_sample_3	0.08347386410286681	0.7719105970041829	0.638464591398035	0.9545454545454546	0.9545454545454546	0.9545454545454546	21.0	1.0	1.0	22.0	0.9130434782608695	1.3607297769824331	0.4402171104133639	0.46911342816930135
phylum	marmgCAMI2_short_read_sample_2	0.08347386410286681	0.7719105970041829	0.6667065007069161	0.9545454545454546	1.0	0.9767441860465117	21.0	0.0	1.0	21.0	0.9545454545454546	1.3215126098817294	0.43406236508800566	0.5001742380544597
phylum	marmgCAMI2_short_read_sample_1	0.08347386410286681	0.7719105970041829	0.6290309399010184	0.9523809523809523	1.0	0.975609756097561	20.0	0.0	1.0	20.0	0.9523809523809523	1.3520056720149218	0.45131058070518704	0.45874453670256804
phylum	marmgCAMI2_short_read_sample_9	0.08347386410286681	0.7719105970041829	0.5959332327190622	0.9523809523809523	1.0	0.975609756097561	20.0	0.0	1.0	20.0	0.9523809523809523	1.2729448485539212	0.42491942948017897	0.42536360443944066
class	marmgCAMI2_short_read_sample_0	0.08347386410286681	0.7719105970041829	0.6679845239059752	1.0	0.9615384615384616	0.9803921568627451	25.0	1.0	0.0	26.0	0.9615384615384616	1.7693026451741374	0.5430479497849893	0.5344395564286261
class	marmgCAMI2_short_read_sample_9	0.08347386410286681	0.7719105970041829	0.5689679333338857	1.0	0.9666666666666667	0.983050847457627	29.0	1.0	0.0	30.0	0.9666666666666667	1.8725603554092756	0.5505591546980907	0.4233575270045039
class	marmgCAMI2_short_read_sample_1	0.08347386410286681	0.7719105970041829	0.5937494687195642	1.0	0.9393939393939394	0.96875	31.0	2.0	0.0	33.0	0.9393939393939394	1.8931596464526397	0.5414430294149355	0.4559547223949617
class	marmgCAMI2_short_read_sample_2	0.08347386410286681	0.7719105970041829	0.6354975094536206	1.0	0.9333333333333333	0.9655172413793104	28.0	2.0	0.0	30.0	0.9333333333333333	1.8687546552581495	0.549440225178844	0.4971685570387397
class	marmgCAMI2_short_read_sample_3	0.08347386410286681	0.7719105970041829	0.6080880108330277	1.0	0.9117647058823529	0.9538461538461539	31.0	3.0	0.0	34.0	0.9117647058823529	1.9971899900945915	0.5663601257310418	0.4669948513390056
class	marmgCAMI2_short_read_sample_4	0.08347386410286681	0.7719105970041829	0.6078254132747973	1.0	0.9642857142857143	0.9818181818181818	27.0	1.0	0.0	28.0	0.9642857142857143	1.9672769662689034	0.5903830212886502	0.4609789843592188
class	marmgCAMI2_short_read_sample_5	0.08347386410286681	0.7719105970041829	0.5349958710807058	1.0	0.90625	0.9508196721311475	29.0	3.0	0.0	32.0	0.90625	1.9237173062583532	0.5550674835622403	0.39280285824670036
class	marmgCAMI2_short_read_sample_6	0.08347386410286681	0.7719105970041829	0.5494352041842907	1.0	0.9090909090909091	0.9523809523809523	30.0	3.0	0.0	33.0	0.9090909090909091	1.8702830154391097	0.5349003205514845	0.4146658240417171
class	marmgCAMI2_short_read_sample_7	0.08347386410286681	0.7719105970041829	0.6031853276171616	1.0	0.9333333333333333	0.9655172413793104	28.0	2.0	0.0	30.0	0.9333333333333333	1.8085379292814172	0.5317356584573136	0.4663674286512111
class	marmgCAMI2_short_read_sample_8	0.08347386410286681	0.7719105970041829	0.6179147449706061	1.0	0.9375	0.967741935483871	30.0	2.0	0.0	32.0	0.9375	1.7448723080595283	0.5034637251643922	0.4748366206861348
order	marmgCAMI2_short_read_sample_8	0.08347386410286681	0.7719105970041829	0.6274324691703949	0.9861111111111112	0.9342105263157895	0.9594594594594595	71.0	5.0	1.0	76.0	0.922077922077922	2.9670346869055275	0.685111378090381	0.47650427997075623
order	marmgCAMI2_short_read_sample_7	0.08347386410286681	0.7719105970041829	0.6197777169998413	0.9848484848484849	0.9154929577464789	0.948905109489051	65.0	6.0	1.0	71.0	0.9027777777777778	3.039126238894555	0.7129614061011738	0.46847318963020307
order	marmgCAMI2_short_read_sample_6	0.08347386410286681	0.7719105970041829	0.57247599608293	0.9857142857142858	0.9324324324324325	0.9583333333333333	69.0	5.0	1.0	74.0	0.92	3.1123244109001975	0.7231127651425042	0.4178242143258602
order	marmgCAMI2_short_read_sample_4	0.08347386410286681	0.7719105970041829	0.6059825870724995	0.984375	0.9402985074626866	0.9618320610687023	63.0	4.0	1.0	67.0	0.9264705882352942	3.061395208304806	0.7280901329591692	0.46278469755780804
order	marmgCAMI2_short_read_sample_9	0.08347386410286681	0.7719105970041829	0.586139166340938	0.9838709677419355	0.9384615384615385	0.9606299212598426	61.0	4.0	1.0	65.0	0.9242424242424242	3.081444225690176	0.7381788095974179	0.4283458279638038
order	marmgCAMI2_short_read_sample_2	0.08347386410286681	0.7719105970041829	0.6366964461589727	1.0	0.9714285714285714	0.9855072463768115	68.0	2.0	0.0	70.0	0.9714285714285714	2.9928012430226345	0.7044379415566882	0.5006284215832992
order	marmgCAMI2_short_read_sample_1	0.08347386410286681	0.7719105970041829	0.6041528803301374	0.9861111111111112	0.9342105263157895	0.9594594594594595	71.0	5.0	1.0	76.0	0.922077922077922	3.13650004974605	0.7242422479742604	0.4598084783928395
order	marmgCAMI2_short_read_sample_0	0.08347386410286681	0.7719105970041829	0.6693043574208417	1.0	0.9852941176470589	0.9925925925925926	67.0	1.0	0.0	68.0	0.9852941176470589	2.8736385256531936	0.6810364446373866	0.5360376912559037
order	marmgCAMI2_short_read_sample_3	0.08347386410286681	0.7719105970041829	0.6044947554438385	0.9864864864864865	0.9240506329113924	0.954248366013072	73.0	6.0	1.0	79.0	0.9125	3.1428049966951663	0.7192682239978482	0.4685153247448316
order	marmgCAMI2_short_read_sample_5	0.08347386410286681	0.7719105970041829	0.5627034365443582	0.9696969696969697	0.927536231884058	0.9481481481481481	64.0	5.0	2.0	69.0	0.9014084507042254	3.064016455771482	0.7236512478948438	0.40560420061640656
