rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	marmgCAMI2_short_read_sample_9	0.08613779450952379	0.4222470050881767	0.5991850999999999	1.0	0.75	0.8571428571428571	3.0	1.0	0.0	4.0	0.75	0.19432204072157425	0.1401737222422192	0.4264676899630909
superkingdom	marmgCAMI2_short_read_sample_0	0.08613779450952379	0.4222470050881767	0.6991322000000002	1.0	0.75	0.8571428571428571	3.0	1.0	0.0	4.0	0.75	0.31124706332859803	0.22451729737771076	0.5353609902075799
superkingdom	marmgCAMI2_short_read_sample_1	0.08613779450952379	0.4222470050881767	0.6345329	1.0	0.75	0.8571428571428571	3.0	1.0	0.0	4.0	0.75	0.2514983308255544	0.18141769733693963	0.46017315392563185
superkingdom	marmgCAMI2_short_read_sample_2	0.08613779450952379	0.4222470050881767	0.6669672	1.0	0.75	0.8571428571428571	3.0	1.0	0.0	4.0	0.75	0.2667690255053506	0.19243317507967536	0.5001560533632011
superkingdom	marmgCAMI2_short_read_sample_3	0.08613779450952379	0.4222470050881767	0.6387687000000001	1.0	0.75	0.8571428571428571	3.0	1.0	0.0	4.0	0.75	0.2602617395357146	0.18773916048065525	0.4689547808677923
superkingdom	marmgCAMI2_short_read_sample_8	0.08613779450952379	0.4222470050881767	0.6470262999999999	1.0	0.75	0.8571428571428571	3.0	1.0	0.0	4.0	0.75	0.24904230529621657	0.17964604941120343	0.47667240197394767
superkingdom	marmgCAMI2_short_read_sample_5	0.08613779450952379	0.4222470050881767	0.5768720999999999	1.0	0.75	0.8571428571428571	3.0	1.0	0.0	4.0	0.75	0.1954284718025138	0.14097184355899764	0.39875167891285457
superkingdom	marmgCAMI2_short_read_sample_6	0.08613779450952379	0.4222470050881767	0.593831	1.0	0.75	0.8571428571428571	3.0	1.0	0.0	4.0	0.75	0.2370184374489786	0.1709726621534462	0.41933255176876644
superkingdom	marmgCAMI2_short_read_sample_7	0.08613779450952379	0.4222470050881767	0.6424816	1.0	0.75	0.8571428571428571	3.0	1.0	0.0	4.0	0.75	0.27048668697638145	0.19511490096365544	0.4696314110178319
superkingdom	marmgCAMI2_short_read_sample_4	0.08613779450952379	0.4222470050881767	0.6546482	1.0	0.75	0.8571428571428571	3.0	1.0	0.0	4.0	0.75	0.20349372975056626	0.14678969738157044	0.47155574277454904
phylum	marmgCAMI2_short_read_sample_0	0.08613779450952379	0.4222470050881767	0.6886411000000001	0.8235294117647058	0.9333333333333333	0.8749999999999999	14.0	1.0	3.0	15.0	0.7777777777777778	1.0469258553899121	0.3865976542694077	0.5328937802409425
phylum	marmgCAMI2_short_read_sample_8	0.08613779450952379	0.4222470050881767	0.6387982	0.6086956521739131	0.9333333333333333	0.7368421052631579	14.0	1.0	9.0	15.0	0.5833333333333334	0.9661950206023551	0.35678622952008116	0.47520328983242116
phylum	marmgCAMI2_short_read_sample_7	0.08613779450952379	0.4222470050881767	0.6298573000000001	0.7	0.9333333333333333	0.8	14.0	1.0	6.0	15.0	0.6666666666666666	1.043303187988451	0.3852599141492331	0.4655728105377526
phylum	marmgCAMI2_short_read_sample_6	0.08613779450952379	0.4222470050881767	0.5820239	0.7272727272727273	0.9411764705882353	0.8205128205128205	16.0	1.0	6.0	17.0	0.6956521739130435	1.097565569624951	0.3873924891422414	0.41558486347848106
phylum	marmgCAMI2_short_read_sample_5	0.08613779450952379	0.4222470050881767	0.5573535	0.75	0.9375	0.8333333333333334	15.0	1.0	5.0	16.0	0.7142857142857143	1.1056455170108415	0.39877732609316374	0.3912184143213888
phylum	marmgCAMI2_short_read_sample_4	0.08613779450952379	0.4222470050881767	0.6248472	0.6111111111111112	0.9166666666666666	0.7333333333333334	11.0	1.0	7.0	12.0	0.5789473684210527	1.0932488001491028	0.4399556821349298	0.4609092474218547
phylum	marmgCAMI2_short_read_sample_3	0.08613779450952379	0.4222470050881767	0.6313192	0.6818181818181818	0.9375	0.7894736842105263	15.0	1.0	7.0	16.0	0.6521739130434783	1.0852056818233686	0.39140521387777505	0.46761683399033227
phylum	marmgCAMI2_short_read_sample_2	0.08613779450952379	0.4222470050881767	0.6597035	0.7272727272727273	0.9411764705882353	0.8205128205128205	16.0	1.0	6.0	17.0	0.6956521739130435	1.0578379450994515	0.3733703807793664	0.4986927244390721
phylum	marmgCAMI2_short_read_sample_1	0.08613779450952379	0.4222470050881767	0.6216541999999999	0.9047619047619048	0.95	0.9268292682926829	19.0	1.0	2.0	20.0	0.8636363636363636	1.0835718579988463	0.3617051722426949	0.4564332907043011
phylum	marmgCAMI2_short_read_sample_9	0.08613779450952379	0.4222470050881767	0.5900927	0.7142857142857143	0.9375	0.8108108108108109	15.0	1.0	6.0	16.0	0.6818181818181818	1.1106723627283914	0.40059037744016956	0.4237627335957232
class	marmgCAMI2_short_read_sample_0	0.08613779450952379	0.4222470050881767	0.6786895000000002	0.92	0.92	0.92	23.0	2.0	2.0	25.0	0.8518518518518519	1.5477793634606052	0.4808446947542564	0.5389723884152259
class	marmgCAMI2_short_read_sample_9	0.08613779450952379	0.4222470050881767	0.5837100999999999	0.7931034482758621	0.92	0.851851851851852	23.0	2.0	6.0	25.0	0.7419354838709677	1.7204030056617015	0.5344732444694864	0.43056917427378566
class	marmgCAMI2_short_read_sample_1	0.08613779450952379	0.4222470050881767	0.6148015999999998	0.9032258064516129	0.9333333333333333	0.9180327868852459	28.0	2.0	3.0	30.0	0.8484848484848485	1.6969363171074519	0.49892321047188504	0.4657012808266858
class	marmgCAMI2_short_read_sample_2	0.08613779450952379	0.4222470050881767	0.6536035000000002	0.8571428571428571	0.9230769230769231	0.888888888888889	24.0	2.0	4.0	26.0	0.8	1.6852798669356888	0.5172590336930578	0.5048522639173686
