Accuracy (bp)	Accuracy (seq)	Adjusted Rand index (bp)	Adjusted Rand index (seq)	Average completeness (bp)	Average completeness (seq)	Average purity (bp)	Average purity (seq)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (seq)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (seq)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (seq)	Completeness (bp)	Completeness (seq)	F1 score (bp)	F1 score (seq)	F1 score for sample (bp)	F1 score for sample (seq)	Misclassification rate (bp)	Misclassification rate (seq)	Percentage of binned bp	Percentage of binned sequences	Purity (bp)	Purity (seq)	Rand index (bp)	Rand index (seq)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (seq)	Std error of av. purity (bp)	Std error of av. purity (seq)	Tool	UniFrac (bp)	UniFrac (seq)	avg_precision_bp_var	avg_recall_bp_var	avg_recall_bp_var_cami1	binning type	rank
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.0	0.0	0.0	0.0	Gold standard			0.0	0.0	0.0	genome	NA
0.24964308866137042	0.10056909878535632	0.5201299353429932	0.41538193473302476	0.18455599841939982	0.10234684791644373	0.6787907864164732	0.5713423397211612	0.21294369968476326	0.12502551550927699	0.12627943279030507	0.07019282397049624	0.006271196890499361	0.004408721570127865	0.19426383351404705	0.08021178402559528	0.2902076280478585	0.17359663365451575	0.2995257188019556	0.13842348762834136	0.34622763287523495	0.49531116794543906	0.38185016867457916	0.19926951499193069	0.653772367124765	0.5046888320545609	0.9960374724248894	0.9947946556025082	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.01034694529071798	0.007539758085277061	0.011187953289071332	0.013707058101998359	MetaBAT 2.13-33 (A1)			0.07635388226704964	0.04368018495443728	0.02922063745648078	genome	NA
0.24673203357551404	0.09561425861434356	0.5226458514226546	0.406016787863571	0.18339550617262057	0.098203021078066	0.6814054084583326	0.5760381139776579	0.21571268959890577	0.12171745583794816	0.12813881381664097	0.0680480387962028	0.006323046028287118	0.004220090767500088	0.19420161096189803	0.0781732212123786	0.28900684002237836	0.16779956044670014	0.29959509088925673	0.13555461396751767	0.3448589829647266	0.49034108059160886	0.37660904623565916	0.18760440556074634	0.6551410170352734	0.5096589194083911	0.9960002676833253	0.9948281498271532	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.010249237435715567	0.006996383793037723	0.011316659776735634	0.013972881592736805	MetaBAT 2.13-33 (A2)			0.07568747200491026	0.042859122149578745	0.029106103263209702	genome	NA
0.1718326310250827	0.0810894985701747	0.04559856397850185	0.025683679930767554	0.37145090233720224	0.24864131164242273	0.5682618423669812	0.46043025654173925	0.22384848821546297	0.1438043602292888	0.13937549175174072	0.0852086148845107	0.011563469878115648	0.008157663828699915	0.3632631631832842	0.22427022282624084	0.4492465922178451	0.322906707991602	0.3439816465945271	0.22511025687125533	0.6733561656291134	0.7740433925049309	0.5260550267419893	0.35887199524335345	0.32664383437088657	0.22595660749506905	0.9177773666596584	0.8764424831590805	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.012470147244164308	0.009487188455205344	0.01956162233558756	0.02245544932398946	MetaBAT 0.25.4 (A3)			0.09451629589483905	0.06344586549478458	0.061909505893026705	genome	NA
0.38389506001008794	0.3385429938559982	0.2499917001061502	0.21651807512951524	0.5160287264588274	0.37467887593786253	0.5152183637048663	0.43485491515003233	0.36291717708021076	0.306489956529332	0.2801140341782525	0.23663700492066247	0.01316444742765801	0.01093411533637379	0.5172516532017616	0.3378351595458535	0.515623226686867	0.4025303269564903	0.44070598309505155	0.3381934890129708	0.6161048738621506	0.6614474205787417	0.9999998277452435	0.9999716866275942	0.38389512613784943	0.33855257942125827	0.9929512545737801	0.9917528941111317	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.012394650818825646	0.012380172304610021	0.014534746868217839	0.014702610863291027	MetaBinner 1.0 (B1)			0.1007704793315513	0.06267996651961104	0.09756940663054685	genome	NA
0.38389506001008794	0.3385429938559982	0.2499917001061502	0.21651807512951524	0.5160287264588274	0.37467887593786253	0.5152183637048663	0.43485491515003233	0.36291717708021076	0.306489956529332	0.2801140341782525	0.23663700492066247	0.01316444742765801	0.01093411533637379	0.5172516532017616	0.3378351595458535	0.515623226686867	0.4025303269564903	0.44070598309505155	0.3381934890129708	0.6161048738621506	0.6614474205787417	0.9999998277452435	0.9999716866275942	0.38389512613784943	0.33855257942125827	0.9929512545737801	0.9917528941111317	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.012394650818825646	0.012380172304610021	0.014534746868217839	0.014702610863291027	MetaBinner 1.0 (B2)			0.1007704793315513	0.06267996651961104	0.09756940663054685	genome	NA
0.39781473468054956	0.3132025255528186	0.2590039063036682	0.21597540368448082	0.5180292256201967	0.36942499532226425	0.5377793244041879	0.4368394207284758	0.35964697108641275	0.2905275507831592	0.27016000877412427	0.21763458131617539	0.012650034388531723	0.01047789212915297	0.5148945962844361	0.3632322545938447	0.527719550990982	0.4003138368667428	0.44884536656924	0.33637238214946924	0.6021851967939584	0.686788606376352	0.9999998277452435	0.9999716866275942	0.3978148032060416	0.31321139362364797	0.9933903237932005	0.9916481676640626	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.012961868081260852	0.012966321010907634	0.01441880497236257	0.014574456272037104	MetaBinner 1.0 (B3)			0.11185124201509282	0.06854808985565161	0.09649409212871421	genome	NA
0.36947685595875296	0.28729578980152326	0.25527706465702704	0.1353351312787189	0.5333935872105138	0.40512929200404146	0.543949135953535	0.4793355805784096	0.34238264360724613	0.2811495844617841	0.2498119906357604	0.1989087933623524	0.012975865559249577	0.010886226920484729	0.5362789439176361	0.3920552677029361	0.5386196511992136	0.43911949566764574	0.43751898326429145	0.3316037180023263	0.6305230803970903	0.7126960756554731	0.9999998277452435	0.9999716866275942	0.36947691960290974	0.2873039243445269	0.9928286250811797	0.984133159191609	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.012517535340419217	0.012379084953627805	0.014957130579740487	0.01529162970393451	MetaBinner 1.0 (B4)			0.11856935024508622	0.06392898592744675	0.1020340907291019	genome	NA
0.07521511382415506	0.029219400322772444	0.0004954282757786654	0.00016427140085476275	0.8319196472783972	0.6459725131069655	0.633077504211356	0.5963380459806158	0.0841786593146663	0.04368320744758124	0.045086871312613304	0.022671992944919752	0.003633996139955223	0.0020337604593487052	0.8503168729253504	0.6000169880234435	0.7190042840258493	0.6201637479541668	0.1396755471898341	0.07429016368838105	0.923913097344639	0.9604036373402909	0.9885421958210772	0.7379314250120332	0.07608690265536096	0.039596362659709165	0.28561490001105283	0.3440543395270516	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.004887960662860482	0.005257975965505392	0.015103686504278409	0.01595643166375227	Autometa cami2-03e0d77 (C1)			0.16014118490570425	0.009748001052201964	0.009930857814797514	genome	NA
0.06684488796041799	0.02494408108949857	0.0003711949817033139	0.0001202370831128456	0.8855528702818095	0.7141389439143522	0.7514093778086279	0.7160291145689003	0.08712974696949581	0.04346186375609125	0.046246109533270914	0.022411091227531533	0.003883474455760011	0.002124591982519627	0.9025609185612494	0.6676010079560577	0.8129848224066519	0.715082780176846	0.1258134092897789	0.0643473136532454	0.9323803392075772	0.9661972911790662	0.9885421958210772	0.7379314250120332	0.06761966079242276	0.03380270882093389	0.18640141267560217	0.18095496384234264	strmgCAMI2_short_read_pooled_gold_standard_assembly	0.004684148175303633	0.00555814714742689	0.014146865373955807	0.015316955361418848	Autometa cami2-03e0d77 (C2)			0.12148121654465967	0.008952027604305744	0.010029113609279442	genome	NA
